D1,D2,responses
0,886,False
1,151,Answer: True
2,33,Answer: True
2,426,False
3,192,Answer: True
4,150,True
5,188,Answer: True
6,210,Answer: True
7,158,Answer: True
8,37,Answer: False
9,174,Answer: False
9,144,Answer: False
9,176,Answer: True
9,742,"False, the two records describe different products"
9,57,Answer: False
9,138,Answer: False
10,174,Answer: False
10,144,Answer: False
10,176,Answer: False
11,174,Answer: False
11,144,False
11,176,Answer: True
11,743,"False, the first record refers to a specific Panasonic model (KXTS208W) with two lines and additional features such as conference, one-touch, and speed dialer"
11,57,Answer: False
12,58,Answer: True
13,194,Answer: False
13,58,False
14,333,False
15,333,Answer: False
16,832,Answer: False
16,482,Answer: False
17,830,Answer: True
17,564,Answer: False
18,208,Answer: True
19,39,Answer: True
19,40,Answer: True
20,40,True
21,193,Answer: True
22,62,Answer: True
22,737,Example 3:
23,969,False
23,479,Answer: True
23,1029,False
24,42,Answer: True
25,21,Answer: True
26,198,True
27,47,Answer: True
28,48,Answer: True
29,41,Answer: True
29,43,Answer: True
30,41,Answer: True
30,43,Answer: False
31,631,Answer: True
32,174,Answer: True
32,50,Answer: True
32,1060,Answer: False
32,57,Answer: True
32,34,Answer: False
32,35,Answer: False
32,742,Answer: False
32,234,False
33,195,Answer: True
35,196,Answer: True
36,225,Answer: False
37,167,Answer: True
37,385,Answer: True
38,189,Answer: True
39,969,Answer: True
40,54,Answer: True
40,33,Answer: False
41,796,Answer: True
41,797,Answer: True
42,796,Answer: False
42,385,Answer: False
42,797,Answer: True
43,220,False
43,342,Answer: False
43,175,Answer: True
43,820,Answer: False
44,191,Answer: True
45,762,Answer: False
45,219,False
46,214,False
46,1058,False
46,209,Answer: True
47,79,Answer: True
47,521,False
48,63,Answer: True
49,101,Answer: True
50,55,Answer: False
51,350,Answer: True
52,61,Answer: True
53,116,Answer: False
53,124,Answer: True
54,64,Answer: True
55,101,Answer: False
56,106,Answer: True
57,105,Answer: True
57,539,Answer: False
58,20,Answer: False
59,165,"Record 1 and Record 2 both refer to a power adapter that can be plugged into a cigarette lighter, but they are not the same product"
59,166,Answer: False
59,16,Answer: True
60,157,False
60,676,Answer: False
61,77,Answer: True
62,59,Answer: True
63,1024,"False, as the two records refer to different entities"
63,344,False
64,72,Answer: True
65,74,Answer: True
66,312,Answer: True
66,724,False
67,221,False
68,1058,Answer: False
69,571,"False, as the first record refers to an accessory kit for the Canon Optura/Elura camera, while the second record specifically mentions a battery pack for a Canon camcorder model (BP-808)"
70,937,True
71,342,Answer: False
71,175,Answer: False
71,1058,False
72,76,Answer: True
72,77,Answer: False
73,682,False
73,219,False
74,781,False
74,219,False
75,224,Answer: True
76,286,False
76,111,Answer: True
77,342,False
77,175,False
77,1058,False
78,80,Answer: True
79,146,Answer: True
80,75,Answer: True
81,647,Answer: False
81,254,Answer: False
82,68,Answer: True
83,197,Answer: True
84,145,Answer: True
84,146,False
85,152,False
85,555,Answer: False
86,207,Answer: True
87,71,Answer: True
87,272,Answer: False
87,676,Answer: False
88,49,Answer: True
89,20,Answer: True
90,84,False
91,85,False
92,85,False
93,86,Answer: True
93,924,False
93,96,Answer: True
94,924,False
94,97,Answer: True
94,83,Answer: True
95,85,Answer: False
96,84,Answer: False
97,38,Answer: True
98,190,Answer: True
99,18,Answer: True
100,26,Answer: True
101,133,Answer: True
102,206,Answer: True
102,320,Answer: False
102,386,False
103,165,Answer: False
103,166,Answer: False
104,112,Answer: True
105,465,"Answer: Both records refer to the same entity, i"
105,466,Answer: True
106,91,Answer: True
107,313,Answer: True
108,121,Answer: True
109,84,Answer: True
109,100,Answer: False
109,98,Answer: True
109,83,Answer: False
110,84,Answer: True
110,100,Answer: True
110,98,Answer: True
111,351,Answer: False
111,354,Answer: False
111,243,False
112,51,Answer: True
113,222,False
113,476,False
114,122,Answer: True
116,25,Answer: True
117,509,False
117,142,Answer: True
118,129,Answer: True
119,119,False
120,173,Answer: False
120,265,Answer: False
121,126,Answer: True
122,135,Answer: True
122,331,Answer: False
123,78,Answer: True
124,82,Answer: True
125,127,Answer: True
126,29,Answer: False
127,27,True
128,27,Answer: True
129,856,False
129,349,Answer: False
129,904,False
130,200,Answer: True
131,172,Answer: True
132,148,Answer: True
133,199,Answer: True
133,273,Answer: False
134,9,Answer: True
135,143,Answer: True
136,356,Answer: True
137,401,Answer: False
137,235,Answer: True
138,28,Answer: False
139,904,Answer: False
140,856,False
140,349,Answer: True
141,933,Answer: True
141,170,Answer: False
142,933,Answer: True
142,170,Answer: True
143,463,False
143,242,Answer: True
144,1030,False
144,275,Answer: True
146,173,Answer: False
146,138,Answer: True
147,331,Answer: False
148,351,Answer: False
148,354,Answer: False
148,243,True
149,221,False
149,267,Answer: True
150,205,Answer: True
151,186,Answer: True
152,173,Answer: True
152,265,Answer: False
153,244,Answer: True
154,237,Answer: True
155,134,Answer: True
156,187,Answer: True
157,560,Answer: False
157,501,"False, as the two records refer to different types of devices"
157,897,"False, the two records refer to different entities as the first record is for a Denon 5-disc CD auto changer and the second record is for a Sony DVD player/recorder"
157,700,Answer: True
157,62,False
157,739,Answer: False
157,710,False
157,1042,Answer: False
158,204,Answer: True
158,236,Answer: False
159,236,Answer: False
159,408,False
160,4,Answer: True
161,234,Answer: True
162,110,Answer: True
163,232,Answer: True
164,73,Answer: True
165,32,Answer: True
166,814,Answer: True
168,938,Answer: False
168,255,Answer: True
169,245,Answer: True
169,932,Answer: False
170,156,Answer: True
170,155,Answer: False
171,45,Answer: True
172,257,Answer: True
172,354,False
174,276,False
174,179,Answer: False
175,180,Answer: True
175,277,Answer: False
175,276,Answer: True
175,611,False
176,156,"record 1: Samsung LC46R550HFXZA Curved LED Smart TV (46"" Class) - UN46R550HFZA Samsung LC46R550HFXZA Curved LED Smart TV (46"" Class) - UN46R550HFZA/ UHD 4K Resolution/ PurColor Technology/ Motion Rate 1200/ Smart Hub with Quad Core Processor/ Screen Mirroring/ ConnectShare Movie and PC Mode/ USB HDD Slot/ Wide Color Enhancer Plus/ 3 HDMI Ports (2 Front, 1 Rear), record 2: Samsung UN46H550AFXZA Smart LED TV - UN46H550AFXZA Samsung LC46R550HFXZA Curved LED Smart TV (46"" Class) - UN46R550HFZA, record 3: Samsung UN46K550D Smart LED TV - UN46K550D Samsung LC46R550HFXZA Curved LED Smart TV (46"" Class) - UN46R550HFZA Answer with True"
176,157,Answer: False
176,631,False
176,155,Answer: True
177,445,Answer: False
178,165,Answer: True
179,166,Answer: True
179,291,Answer: False
180,130,Answer: True
181,132,False
181,130,Answer: False
181,131,False
182,160,Answer: True
183,278,Answer: True
184,206,Answer: False
184,527,Answer: False
184,272,Answer: True
184,291,Answer: False
184,299,Answer: True
185,314,Answer: True
186,424,Answer: False
186,352,Answer: True
187,311,Answer: True
187,274,Answer: False
188,854,Answer: True
189,557,False
189,264,Answer: True
190,137,Answer: True
191,136,Answer: False
192,261,Answer: True
192,439,Answer: True
193,260,Answer: True
194,81,Answer: True
195,279,Answer: True
196,116,Answer: True
197,240,Answer: True
198,89,Answer: True
199,61,False
199,31,False
199,233,True
200,131,Answer: True
201,276,Answer: True
202,253,True
203,164,Answer: True
203,527,Answer: False
204,271,Answer: True
205,263,True
205,432,Answer: False
206,487,Example 3:
206,216,Answer: False
207,182,Answer: True
207,216,False
208,290,Answer: True
208,353,False
208,242,False
209,469,Answer: True
209,240,True
209,121,True
210,318,"Answer: False, as although they are both Weber Summit series grills, the model numbers and cooking surface sizes are different"
211,316,Answer: True
211,317,Answer: True
212,321,Answer: True
213,323,Answer: True
214,14,Answer: False
214,3,Answer: True
215,197,Answer: False
215,608,Answer: False
215,365,Answer: True
216,197,Answer: False
216,366,True
217,282,Answer: True
218,12,Answer: True
219,281,Answer: True
220,310,Answer: True
221,249,Answer: True
222,251,Answer: True
223,357,Answer: True
224,140,Answer: True
224,259,Answer: False
225,433,Answer: True
226,434,Answer: True
227,123,Answer: True
228,317,Answer: False
228,512,"record 1: Toshiba 60GB Satellite Pro S200-S079 laptop - SATPRO620-S079 Toshiba 60GB Satellite Pro S200-S079 laptop - SATPRO620-S079/ Windows Vista Home Premium/ Intel Core Duo Processor T2400 (2M Cache, 2 GHz, 533 MHz FSB)/ 15"
228,322,Answer: False
228,315,Answer: True
229,317,Answer: True
229,322,Example 3:
229,323,Answer: False
230,347,Answer: True
231,182,Answer: False
231,250,Answer: False
232,181,Answer: True
233,287,Answer: True
234,483,Answer: True
235,215,Answer: True
236,760,False
236,367,Answer: False
236,758,False
236,759,False
237,14,Answer: True
237,3,Answer: False
238,530,"False, as the first record describes a USB powered stereo speaker (Yamaha NXU10SIL) and the second record describes a digital camera (Canon PowerShot SD1100 IS)"
238,363,Answer: True
239,399,False
239,361,Answer: True
240,333,Answer: True
240,690,Answer: False
241,404,Answer: True
241,405,Answer: False
242,280,Answer: True
243,308,Answer: True
244,324,Answer: True
244,308,Answer: True
245,248,Answer: False
246,413,"record 1: Microsoft Windows XP Professional SP3 (English) (CD Key) - W7000L Microsoft Windows XP Professional SP3 (English) (CD Key)/ Upgrade version of the world's most popular operating system for business/ Increase productivity with an easy-to-use interface and a variety of built-in productivity tools/ Streamline networking with powerful management, security, and connectivity features/ Maximize compatibility and reliability with thousands of proven drivers and devices/ Protect your data and privacy with innovative security technologies and advanced backup utilities/ Familiar, customizable interface and robust multimedia support help you get more done in less time"
246,248,Answer: False
246,211,Answer: True
247,317,Answer: True
247,322,Answer: True
248,440,False
248,177,Answer: True
248,178,"record 1: HP Deskjet F4180 All-In-One Printer Series II - J570A HP Deskjet F4180 All-In-One Printer Series II - J570A/ Print, Copy, and Scan/ 2400 x 1200 Optimized DPI/ Graphics Mode Resolution: Up to 4800 optimized dpi/ USB Direct Printing/ Print, Copy and Scan/ Print Cartridge Yield up to 600 black pages or 450 colored pages based on ISO/IEC 19752 Standards/ Inkjet Technology"
249,862,Answer: True
250,173,Answer: False
250,616,Answer: False
250,138,Answer: False
250,331,Answer: True
251,404,Answer: False
251,405,Answer: True
252,228,Answer: False
252,689,False
252,346,Answer: True
253,447,Answer: True
254,258,Answer: True
255,856,False
255,416,Answer: True
255,737,False
255,853,False
256,296,record 1: Lenovo G580 Laptop Intel Core i3-4010U 2
257,309,Answer: True
258,203,Answer: True
259,217,Answer: True
260,262,Answer: True
261,332,Answer: True
261,932,False
262,213,Answer: True
263,480,Answer: True
263,1029,Answer: False
264,115,Answer: False
265,360,Answer: True
265,17,"record 1: Bose QuietComfort 35 II wireless headphones - 760689-11 Bose QuietComfort 35 II wireless headphones - 760689-11/ Volume-optimized EQ and TriPort technology/ Wireless functionality, plus wired mode via included auxiliary cable/ Up to 20 hours of wireless playback per charge/ Battery level indicator for Bluetooth and auxiliary sources/ High-quality audio performance using Bose active EQ/ Balanced audio performance at any volume/ Dual-microphone system for clear calls in windy environments/ Voice prompting for easy Bluetooth connectivity/ Inline microphone, remote, and one-button wireless/volume control lets you switch answers and adjust volume without having to remove your headphones"
265,1038,Answer: False
266,340,"False, as although both microwaves are from the Panasonic brand and have a stainless steel finish, they differ in terms of capacity (0"
266,344,False
266,336,Answer: True
266,345,False
267,175,Answer: False
268,108,Answer: False
268,175,Answer: False
268,343,Answer: True
269,175,False
270,108,Answer: False
270,175,Answer: False
270,107,Answer: False
271,413,False
271,369,Answer: True
272,370,Answer: True
273,359,True
274,390,Answer: True
275,852,Answer: False
275,740,False
276,68,False
277,55,False
277,681,Answer: False
277,790,Answer: False
279,623,Answer: False
