D1,D2,responses
0,886,False
1,151,Answer: True
2,33,Answer: True
2,426,False
3,192,Answer: True
4,150,Answer: False
5,188,Answer: True
6,210,Answer: True
7,158,Answer: True
8,37,Answer: False
9,174,Answer: False
9,144,Answer: False
9,176,Answer: True
9,742,Answer: False
9,57,Answer: False
9,138,Answer: False
10,174,Example 3:
10,144,Example 3:
10,176,Example 3:
11,174,Answer: False
11,144,Answer: False
11,176,Answer: False
11,743,False
11,57,Answer: False
12,58,Answer: True
13,194,False
13,58,Answer: False
14,333,Answer: False
15,333,Answer: False
16,832,Answer: False
16,482,Answer: False
17,830,Answer: True
17,564,False
18,208,Answer: True
19,39,Answer: True
19,40,True
20,40,Answer: True
21,193,Answer: True
22,62,Answer: True
22,737,Answer: False
23,969,False
23,479,Answer: True
23,1029,False
24,42,Answer: True
25,21,Answer: True
26,198,Answer: True
27,47,Answer: True
28,48,Answer: True
29,41,Answer: False
29,43,Answer: True
30,41,Answer: True
30,43,Answer: False
31,631,Answer: True
32,174,Answer: False
32,50,Answer: True
32,1060,Answer: False
32,57,Answer: True
32,34,Answer: False
32,35,Answer: False
32,742,"False, based on the difference in model numbers and some features (e"
32,234,False
33,195,Answer: True
35,196,Answer: True
36,225,Answer: True
37,167,Answer: True
37,385,Answer: False
38,189,Answer: True
39,969,Answer: True
40,54,Answer: True
40,33,"False, the first record refers to a Sony stereo audio receiver, while the second record refers to an AV selector that is compatible with various devices such as VCR, camcorder, DVD player, and TV"
41,796,Answer: True
41,797,Answer: False
42,796,Answer: False
42,385,Answer: False
42,797,Answer: True
43,220,False
43,342,Answer: False
43,175,"Answer: False, as record 1 includes ""Inverter Microwave Convection Oven"" while record 2 only has ""Genius Prestige Convection Microwave Oven"""
43,820,False
44,191,Answer: True
45,762,Example 3:
45,219,False
46,214,False
46,1058,False
46,209,Answer: True
47,79,Answer: True
47,521,False
48,63,Answer: True
49,101,Answer: True
50,55,Answer: True
51,350,Answer: True
52,61,Answer: False
53,116,"Answer: False, as while both records refer to Sony products for digital photo printers, the specific models are different (DPPF series in record 1 and DPP-FP50 in record 2)"
53,124,Answer: True
54,64,Answer: True
55,101,Answer: False
56,106,Answer: True
57,105,Answer: True
57,539,"False, the first record describes a Universal IR/RF Aeros Remote Control with the model number MX850, while the second record refers to a Canon PIXMA MX850 Multifunction Photo Printer with the model number 2436B002"
58,20,Answer: False
59,165,Answer: False
59,166,Answer: False
59,16,Answer: True
60,157,False
60,676,Answer: False
61,77,Answer: True
62,59,Answer: True
63,1024,"False, the first record refers to a specific type of tape (Sony HD DVC), while the second record refers to a Blu-ray Disc player (Sharp AQUOS BD-HP21U)"
63,344,False
64,72,Answer: True
65,74,Answer: True
66,312,Answer: False
66,724,False
67,221,False
68,1058,True
69,571,False
70,937,Answer: True
71,342,record 1: Sony HDFX30 R Bravia XR Full HD LED Android Smart TV - KDL48R522H Sony BRAVIA XR Full HD LED Smart Android TV - KDL48R522H/ Google TV with Voice Search/ Full HD 1920x1080 Resolution/ Motionflow XR for Ultra-smooth Motion/ Clear Resolution Enhancer (CRES) for Sharper Details/ Bravia Engine 3 Picture Processor/ Dual Play Allows Two Gamers to Compete on a Single Screen/ Built-In WiFi/ Two HDMI and USB Ports/ R Finish
71,175,record 1: Samsung ST750 2
71,1058,False
72,76,Answer: True
72,77,Answer: False
73,682,False
73,219,False
74,781,False
74,219,False
75,224,Answer: False
76,286,False
76,111,Answer: True
77,342,Answer: False
77,175,Answer: False
77,1058,False
78,80,Answer: True
79,146,Answer: True
80,75,Answer: False
81,647,Answer: False
81,254,Answer: False
82,68,Answer: True
83,197,Answer: True
84,145,Answer: True
84,146,Answer: False
85,152,Answer: False
85,555,Answer: False
86,207,Answer: True
87,71,Answer: True
87,272,False
87,676,Answer: False
88,49,Answer: True
89,20,Answer: True
90,84,Answer: False
91,85,Answer: False
92,85,Answer: False
93,86,Answer: True
93,924,record 1: HP Desktop Computer Intel Pentium Dual Core Processor E5200 2
93,96,Answer: True
94,924,Answer: False
94,97,Answer: True
94,83,Answer: True
95,85,Answer: False
96,84,Answer: False
97,38,Answer: True
98,190,Answer: True
99,18,Answer: True
100,26,Answer: True
101,133,Answer: True
102,206,Answer: True
102,320,Answer: False
102,386,Answer: False
103,165,Answer: False
103,166,Answer: False
104,112,Answer: True
105,465,Answer: True
105,466,Answer: True
106,91,Answer: True
107,313,Answer: False
108,121,Answer: True
109,84,Answer: True
109,100,"Answer: False, as the part numbers for the ink cartridges are different (CL51 vs CL-52)"
109,98,Answer: True
109,83,Answer: False
110,84,Answer: True
110,100,Answer: True
110,98,Answer: False
111,351,"Answer: Both records refer to the same entity, therefore answer is True"
111,354,Answer: False
111,243,False
112,51,Answer: True
113,222,False
113,476,False
114,122,Answer: True
116,25,Answer: False
117,509,False
117,142,"Answer: The records refer to the same entity, as both descriptions are for the Weber Q 300 Liquid Propane Outdoor Grill with model number 426001"
118,129,Answer: True
119,119,Answer: False
120,173,Answer: False
120,265,Answer: True
121,126,Answer: True
122,135,Answer: True
122,331,False
123,78,Answer: True
124,82,Answer: False
125,127,Answer: True
126,29,record 1: Apple MacBook Air MD235B/A - MD235B/A Apple MacBook Air MD235B/A - MD235B/A/ 1
127,27,Answer: True
128,27,Answer: True
129,856,False
129,349,Answer: False
129,904,False
130,200,Answer: True
131,172,Answer: True
132,148,Answer: True
133,199,Answer: True
133,273,False
134,9,Answer: True
135,143,Answer: True
136,356,Answer: True
137,401,record 1: Canon EOS 450D Digital SLR Camera Kit - 1743C01 Canon EOS 450D Digital SLR Camera Kit - 1743C01/ 12
137,235,Answer: True
138,28,False
139,904,Answer: False
140,856,False
140,349,Answer: True
141,933,Answer: True
141,170,Answer: False
142,933,Answer: True
142,170,Answer: True
143,463,"False, as the first record describes a battery (ENEL3E) for Nikon cameras, while the second record describes a complete camera model (D300)"
143,242,Answer: True
144,1030,False
144,275,Answer: True
146,173,Answer: False
146,138,Answer: True
147,331,"Answer: False, as record 1 is specifically an add-on handset for the KXTG6700B phone system, while record 2 is a separate cordless telephone model (KX-TG6702B) that can expand to include an extra handset"
148,351,"False, the first record refers to a specific model of lens, Nikon 55-200MM Zoom-Nikkor Lens Accessory - 2156, while the second record refers to a different model, Nikon 18-200mm 3"
148,354,Answer: False
148,243,Answer: False
149,221,False
149,267,Answer: False
150,205,Answer: True
151,186,Answer: True
152,173,Answer: True
152,265,Example 3:
153,244,Answer: True
154,237,Answer: True
155,134,Answer: True
156,187,Answer: True
157,560,False
157,501,Answer: False
157,897,"False, the two records refer to different entities"
157,700,Answer: True
157,62,False
157,739,"False, as the first record describes a 5-disc CD auto changer specifically, while the second record describes a DVD player with various disc playback capabilities"
157,710,"False, as the first record describes a Denon 5-disc CD auto changer, while the second record describes a Sony DVD player"
157,1042,Answer: False
158,204,Answer: True
158,236,Answer: False
159,236,Answer: False
159,408,False
160,4,Answer: True
161,234,Answer: True
162,110,Answer: True
163,232,Answer: True
164,73,Answer: True
165,32,Answer: True
166,814,Answer: True
168,938,False
168,255,Answer: True
169,245,Answer: True
169,932,False
170,156,True
170,155,Answer: True
171,45,Answer: True
172,257,Answer: True
172,354,Answer: False
174,276,False
174,179,Answer: False
175,180,Answer: True
175,277,Answer: False
175,276,Answer: False
175,611,False
176,156,Answer: True
176,157,"record 3: Microsoft Surface Pro (Intel Core i7, 8GB RAM, 256GB) - SPP00064 Microsoft Surface Pro (Intel Core i7, 8GB RAM, 256GB) - SPP00064/ Intel Core i7 Processor/ 8GB RAM Memory/ 256GB Solid State Drive (SSD)/ Full-Size USB 3"
176,631,False
176,155,True
177,445,Answer: True
178,165,Answer: True
179,166,Answer: True
179,291,Answer: False
180,130,Answer: True
181,132,Answer: False
181,130,Answer: False
181,131,False
182,160,Answer: True
183,278,Answer: True
184,206,True
184,527,Answer: False
184,272,Answer: True
184,291,Answer: False
184,299,True
185,314,"Answer: False, as the first record includes the full product name ""Whirlpool WED6400SB Cabrio Super Capacity Plus Electric Black Dryer - WED6400SBK"" while the second record only lists the shorter product name ""WED6400SB Cabrio Super Capacity Plus Electric Black Dryer"
186,424,Answer: False
186,352,Answer: True
187,311,Answer: True
187,274,Example 3:
188,854,Answer: True
189,557,False
189,264,Answer: True
190,137,Answer: True
191,136,Answer: False
192,261,Answer: True
192,439,Answer: True
193,260,Answer: True
194,81,Answer: True
195,279,Answer: True
196,116,Answer: False
197,240,Answer: True
198,89,Answer: True
199,61,False
199,31,Answer: False
199,233,Answer: True
200,131,Answer: True
201,276,Answer: True
202,253,Answer: True
203,164,Answer: True
203,527,Answer: False
204,271,Answer: True
205,263,Answer: True
205,432,Answer: False
206,487,Answer: False
206,216,Answer: False
207,182,Answer: True
207,216,False
208,290,Answer: True
208,353,Answer: False
208,242,False
209,469,Answer: True
209,240,False
209,121,True
210,318,Answer: False
211,316,Answer: True
211,317,Answer: True
212,321,Answer: True
213,323,Answer: True
214,14,Answer: True
214,3,Answer: True
215,197,Answer: False
215,608,Answer: False
215,365,Answer: True
216,197,Answer: False
216,366,Answer: True
217,282,Answer: False
218,12,Answer: True
219,281,Answer: False
220,310,Answer: True
221,249,Answer: True
222,251,Answer: True
223,357,Answer: True
224,140,Answer: True
224,259,Answer: False
225,433,Answer: True
226,434,Answer: True
227,123,Answer: True
228,317,Example 3:
228,512,"record 1: Xiaomi Mi Max 2, 6"
228,322,Answer: False
228,315,Answer: True
229,317,Answer: True
229,322,"Answer: False, as the model numbers are different"
229,323,Answer: False
230,347,Answer: True
231,182,Answer: False
231,250,Answer: False
232,181,Answer: True
233,287,Answer: True
234,483,Answer: True
235,215,Answer: True
236,760,record 1: Audi Q3 2
236,367,Answer: False
236,758,False
236,759,Answer: False
237,14,True
237,3,Answer: False
238,530,Answer: False
238,363,Answer: True
239,399,False
239,361,Answer: True
240,333,Answer: True
240,690,Answer: False
241,404,Answer: True
241,405,Answer: False
242,280,Answer: True
243,308,Answer: True
244,324,Answer: True
244,308,Answer: True
245,248,Answer: False
246,413,"record 1: Samsung Galaxy A30s SM-A307NZSAU Samsung Galaxy A30s SM-A307NZSAU/ Android OS, v9"
246,248,record 1: Nokia Lumia 635 Dual SIM HSPA+ (Yellow) - RM-947 DN Nokia Lumia 635 Dual SIM HSPA+ (Yellow) - RM-947 DN/ 1
246,211,Answer: True
247,317,Answer: False
247,322,Answer: True
248,440,False
248,177,Answer: True
248,178,Answer: False
249,862,Answer: True
250,173,"False, the first record is for a cordless phone system and the second record is for a fax/copier with a cordless phone included as part of the package"
250,616,False
250,138,Answer: False
250,331,Answer: True
251,404,Answer: False
251,405,Answer: True
252,228,Answer: False
252,689,False
252,346,Answer: True
253,447,Answer: True
254,258,Answer: True
255,856,record 1: Samsung Galaxy S8 (SM-G950) Silver Factory Unlocked Android Smartphone - SM-G950ZVWDSM Samsung Galaxy S8 (SM-G950) Silver Factory Unlocked Android Smartphone - SM-G950ZVWDSM/ 12MP Rear Camera and 8MP Front Camera/ Snapdragon 835 Mobile Platform/ Super AMOLED Display/ IP68 Rating - Water & Dust Resistant/ Expandable Memory via MicroSD Card (up to 256GB)/ Android 7
255,416,Answer: False
255,737,"record 1: Samsung Electronics America, Inc"
255,853,record 1: Canon EOS Digital Rebel XS DSLR Camera - EOS Kiss X50D EF-S18-55IS Digital SLR Camera Kit - EOS Kiss X50D/ 12
256,296,Answer: False
257,309,Answer: True
258,203,Answer: True
259,217,Answer: True
260,262,Answer: True
261,332,Answer: True
261,932,False
