D1,D2,responses
0,886,False
1,151,Answer: True
2,33,Answer: True
2,426,False
3,192,True
4,150,Answer: False
5,188,Answer: True
6,210,Answer: True
7,158,Answer: True
8,37,Answer: False
9,174,Answer: False
9,144,Answer: False
9,176,Answer: True
9,742,"False, the first record refers to a specific model (KXTSC14W) while the second is a general description of features for an unspecified model (KX-TS620W)"
9,57,Answer: False
9,138,False
10,174,True
10,144,Answer: False
10,176,Answer: False
11,174,Answer: False
11,144,Answer: False
11,176,Answer: False
11,743,False
11,57,Answer: False
12,58,True
13,194,False
13,58,False
14,333,False
15,333,"Both records refer to headsets with noise-cancelling microphones and one has hands-free capabilities, while the other is specifically labeled as an earphone"
16,832,"record 1: Fitbit Charge 3 Black Graphite & Silver Alloy Case, Silicone Wristbands (Small) - GA0146 Fitbit Charge 3 Black Graphite & Silver Alloy Case, Silicone Wristbands (Small) - GA0146/ Up to 7 Days Battery Life/ Heart Rate Tracking/ Automatic Exercise Recognition/ Sleep Stages Tracking/ Swimproof/ O2 Max Tracking/ NFC Payment Syncing/ Calorie Burn Tracking, record 2: Fitbit Charge 3 Black Graphite/ Bluetooth/ Up to 7 Days Battery Life, Answer with True"
16,482,False
17,830,Answer: True
17,564,False
18,208,Answer: True
19,39,True
19,40,Answer: True
20,40,True
21,193,Answer: True
22,62,Answer: True
22,737,record 1 and record 2 are referring to different entities
23,969,False
23,479,Answer: True
23,1029,False
24,42,Answer: True
25,21,True
26,198,True
27,47,Answer: True
28,48,True
29,41,Answer: False
29,43,Answer: True
30,41,Answer: True
30,43,Answer: False
31,631,Answer: True
32,174,Answer: True
32,50,Answer: True
32,1060,"False, the first record refers to a corded phone and the second record refers to a DECT 6"
32,57,True
32,34,Answer: False
32,35,Answer: False
32,742,False
32,234,False
33,195,Answer: True
35,196,True
36,225,Answer: False
37,167,Answer: False
37,385,Example 3:
38,189,Answer: True
39,969,Answer: True
40,54,Answer: True
40,33,False
41,796,"record 1: Microsoft Office Professional Plus 2013 Microsoft Office Professional Plus 2013/ For PCs, Tablets, And Macs/ Work Anywhere, Anytime/ The Trusted Tools You Need To Get Things Done/ Create Documents That Look Great/ Collaborate On Projects/ Present Ideas More Effectively/ Communicate With Ease/ Manage Your Workday/ Powerful Tools For Sharing/ Stay Protected/ Compatible With Windows 7, Windows 8, And Mac OS X v"
41,797,record 1: Maytag MMV520SDC Maytag MMV520SDC/ 2
42,796,Answer: False
42,385,False
42,797,Answer: True
43,220,False
43,342,Answer: False
43,175,Answer: False
43,820,False
44,191,Answer: True
45,762,Answer: False
45,219,False
46,214,False
46,1058,False
46,209,Answer: True
47,79,True
47,521,False
48,63,Answer: False
49,101,Answer: True
50,55,Answer: False
51,350,Answer: True
52,61,Answer: False
53,116,Answer: False
53,124,Answer: True
54,64,Answer: True
55,101,Answer: False
56,106,Answer: True
57,105,Answer: True
57,539,False
58,20,False
59,165,Answer: False
59,166,False
59,16,Answer: True
60,157,False
60,676,Answer: False
61,77,Answer: True
62,59,Answer: True
63,1024,False
63,344,False
64,72,True
65,74,True
66,312,Answer: True
66,724,False
67,221,False
68,1058,False
69,571,Answer: False
70,937,True
71,342,False
71,175,Answer: False
71,1058,False
72,76,Answer: True
72,77,True
73,682,Answer: False
73,219,False
74,781,False
74,219,False
75,224,Answer: True
76,286,False
76,111,Answer: True
77,342,Answer: False
77,175,Answer: False
77,1058,False
78,80,Answer: True
79,146,Answer: True
80,75,True
81,647,Answer: False
81,254,Answer: False
82,68,Answer: False
83,197,Answer: True
84,145,Answer: True
84,146,"False, as the two records describe different products"
85,152,True
85,555,Answer: False
86,207,Answer: False
87,71,True
87,272,Answer: False
87,676,Answer: False
88,49,Answer: False
89,20,Answer: True
90,84,True
91,85,Answer: False
92,85,Answer: False
93,86,True
93,924,False
93,96,Answer: True
94,924,False
94,97,Answer: True
94,83,Answer: True
95,85,Answer: False
96,84,Answer: False
97,38,Answer: True
98,190,Answer: True
99,18,True
100,26,True
101,133,Answer: True
102,206,Answer: False
102,320,Answer: False
102,386,False
103,165,Answer: True
103,166,False
104,112,Answer: True
105,465,Answer: True
105,466,Answer: True
106,91,True
107,313,Answer: True
108,121,Answer: True
109,84,Answer: True
109,100,Answer: False
109,98,Answer: True
109,83,False
110,84,Answer: True
110,100,Answer: True
110,98,Answer: False
111,351,Answer: False
111,354,False
111,243,False
112,51,Answer: True
113,222,False
113,476,Answer: False
114,122,Answer: True
116,25,Answer: False
117,509,False
117,142,Answer: False
118,129,Answer: True
119,119,False
120,173,Answer: False
120,265,Answer: False
121,126,True
122,135,Answer: True
122,331,False
123,78,Answer: True
124,82,Answer: True
125,127,Answer: True
126,29,Answer: False
127,27,Answer: True
128,27,Answer: True
129,856,False
129,349,False
129,904,False
130,200,Answer: True
131,172,Answer: False
132,148,Answer: True
133,199,Answer: True
133,273,False
134,9,Answer: True
135,143,True
136,356,"record 1: Bose QuietComfort 35 II Wireless Headphones - Black Bose QuietComfort 35 II Wireless Headphones - Black/ Volume-Optimized EQ and World's First Alexa Voice Control Built In/ Battery Charging via Micro-B USB Port/ Bluetooth with Multi-Point Pairing/ NFC Pairing for Easy Connectivity to All Compatible Devices/ Duo Mode allows two wireless sources to be connected simultaneously, each with its own volume control/ Acoustic ports: 2"
137,401,False
137,235,Answer: True
138,28,False
139,904,False
140,856,False
140,349,Answer: True
141,933,Answer: True
141,170,"False, the first record refers to a specific battery model (CGRS006A1B) that is compatible with two Panasonic digital camera models, while the second record refers to a different battery model (CGA-S007A/1B) for a specific Panasonic digital camera model"
142,933,True
142,170,True
143,463,"The records refer to different entities as the first record describes a Nikon rechargeable battery, and the second record describes a Nikon digital camera model D300"
143,242,Answer: True
144,1030,False
144,275,Answer: True
146,173,"False, the first record is for a 2-line cordless answering system, while the second record is for a fax/copier machine that also includes a cordless phone"
146,138,Answer: True
147,331,"True, both records refer to Panasonic products for their phone systems, specifically the KXTG6700B and the KX-TG6702B"
148,351,False
148,354,"False, the two records refer to different Nikon lenses"
148,243,"record 1: Apple iPad Wi-Fi + Cellular (6th Generation) - MNB2LL/A, MNBB2LL/A - 256GB, Space Gray Apple iPad Wi-Fi + Cellular (6th Generation) - MNB2LL/A, MNBB2LL/A - 256GB, Space Gray/ A1834 - Capacity: 256 GB/ Color: Space Gray"
149,221,False
149,267,Answer: False
150,205,Answer: True
151,186,True
152,173,Answer: True
152,265,Answer: False
153,244,True
154,237,Answer: True
155,134,Answer: True
156,187,True
157,560,False
157,501,False
157,897,False
157,700,Answer: True
157,62,False
157,739,Answer: False
157,710,Answer: False
157,1042,False
158,204,Answer: True
158,236,Answer: False
159,236,Answer: False
159,408,False
160,4,Answer: True
161,234,Answer: True
162,110,True
163,232,Answer: True
164,73,True
165,32,Answer: True
166,814,Answer: True
168,938,Answer: False
168,255,True
169,245,Answer: True
169,932,False
170,156,True
170,155,Answer: False
171,45,Answer: False
172,257,Answer: True
172,354,False
174,276,False
174,179,Answer: False
175,180,Answer: True
175,277,Answer: False
175,276,False
175,611,False
176,156,Answer: False
176,157,False
176,631,False
176,155,Answer: True
177,445,True
178,165,True
179,166,Answer: True
179,291,True
180,130,Answer: True
181,132,Answer: False
181,130,False
181,131,False
182,160,Answer: False
183,278,Answer: False
184,206,False
184,527,Answer: False
184,272,Answer: False
184,291,Answer: False
184,299,Answer: False
185,314,Answer: True
186,424,Answer: False
186,352,Answer: True
187,311,Answer: True
187,274,Answer: False
188,854,Answer: True
189,557,False
189,264,Answer: True
190,137,Answer: True
191,136,Answer: False
192,261,Answer: True
192,439,Answer: True
193,260,Answer: True
194,81,Answer: True
195,279,Answer: True
196,116,Answer: False
197,240,Answer: False
198,89,Answer: True
199,61,False
199,31,Answer: False
199,233,Answer: True
200,131,True
201,276,Answer: False
202,253,Answer: True
203,164,Answer: False
203,527,True
204,271,Answer: True
205,263,True
205,432,False
206,487,Example 3:
206,216,Answer: False
207,182,Answer: True
207,216,False
208,290,True
208,353,False
208,242,False
209,469,Answer: False
209,240,False
209,121,False
210,318,Answer: False
211,316,Answer: True
211,317,Answer: True
212,321,Answer: True
213,323,Answer: True
214,14,"To compare two Belkin monitor cables based on their record descriptions, we can see that both cables are part of the Pro Series High Integrity line by Belkin"
214,3,Answer: True
215,197,Answer: False
215,608,False
215,365,True
216,197,Answer: False
216,366,True
217,282,Answer: False
218,12,Answer: True
219,281,True
220,310,Answer: False
221,249,Answer: True
222,251,Answer: True
223,357,Answer: True
224,140,Answer: True
224,259,Answer: False
225,433,Answer: True
226,434,Answer: True
227,123,True
228,317,Answer: False
228,512,record 3: Apple iPhone XS Max A1902A 64GB Smartphone (Space Gray) - MC728LL/A
228,322,"Answer: False, as the first record is for a liquid propane grill, while the second one is for a natural gas grill, indicating different products"
228,315,Answer: True
229,317,Answer: True
229,322,True
229,323,Answer: False
230,347,Answer: True
231,182,Answer: False
231,250,"record 1: Dell Inspiron 15 7000 Series Full HD Touchscreen Laptop (Intel Core i7-8550U, 8GB RAM, 256GB SSD, Windows 10) - 7567 Black Dell Inspiron 15 7000 Series Full HD Touchscreen Laptop (Intel Core i7-8550U, 8GB RAM, 256GB SSD, Windows 10) - 7567/ Intel UHD Graphics 620/ 15"
232,181,Answer: True
233,287,Answer: True
234,483,Answer: True
235,215,Answer: True
236,760,False
236,367,False
236,758,Answer: False
236,759,False
237,14,Answer: True
237,3,"True, both records refer to the same Belkin Pro Series High Integrity VGA/SVGA Monitor Replacement Cable, with different cable lengths"
238,530,False
238,363,Answer: True
239,399,Answer: False
239,361,Answer: False
240,333,Answer: True
240,690,False
241,404,Answer: True
241,405,Answer: False
242,280,Answer: True
243,308,Answer: True
244,324,True
244,308,True
245,248,Answer: False
246,413,Answer: False
246,248,False
246,211,Answer: True
247,317,record 1: LG Electronics LP1418W Electric Range - Stainless Steel LP1418W Electric Range - Stainless Steel/ 5
247,322,Answer: True
248,440,False
248,177,Answer: True
248,178,Example 3:
249,862,True
250,173,Answer: False
250,616,False
250,138,"Answer: False, despite both record descriptions referring to Panasonic cordless phones, the models are different (KXTG6702B and KX-TG6700B)"
250,331,Answer: True
251,404,False
251,405,Answer: True
252,228,False
252,689,False
252,346,Answer: True
253,447,Answer: True
254,258,Answer: False
255,856,False
255,416,True
255,737,record 1: Adobe Photoshop CS6 Extended (Serial Number: XXXXX-XXXXX-XXXXX-XXXXX) record 2: Adobe Photoshop CC (Product Code: C-CC-ALL-CS6) Answer with True
255,853,Answer: False
256,296,Answer: True
257,309,Answer: True
258,203,Answer: True
259,217,Answer: False
260,262,Answer: True
261,332,Answer: True
261,932,False
262,213,Answer: True
263,480,Answer: False
263,1029,Answer: False
264,115,Answer: False
265,360,Answer: True
265,17,Answer: False
265,1038,False
266,340,Answer: False
266,344,False
266,336,Answer: True
266,345,Answer: False
267,175,False
268,108,Answer: True
268,175,Answer: False
268,343,Answer: True
269,175,Answer: False
270,108,Answer: False
270,175,False
270,107,Answer: False
271,413,False
271,369,Answer: True
272,370,Answer: True
273,359,True
274,390,True
275,852,Answer: False
275,740,False
276,68,False
277,55,False
277,681,Answer: False
277,790,Answer: False
279,623,Answer: False
279,297,Answer: True
279,626,Answer: True
280,626,Answer: False
280,298,Answer: True
281,277,Answer: False
282,113,True
283,520,Answer: True
283,243,False
284,120,Answer: True
285,274,Answer: False
286,319,Answer: True
287,372,Answer: True
