D1,D2,responses
0,886,False
1,151,Answer: True
2,33,Answer: True
2,426,False
3,192,Answer: True
4,150,Answer: False
5,188,Answer: False
6,210,Answer: True
7,158,Answer: True
8,37,Answer: False
9,174,Answer: False
9,144,Answer: False
9,176,Answer: True
9,742,"record 1: LG Electronics 55LB670V Ultra HD TV (2014 Model) - 55LB670V LG Electronics 55LB670V Ultra HD TV (2014 Model) - 55LB670V/ Model Number: 55LB670V, 55-Inch Ultra HD TV with UHD Resolution, Smart TV with WebOS, Quad Core Processor, WiDi & Wireless Connectivity, Magnetically Attached Speakers, Cinema Screen Design, TruMotion Genie (1200) - Black Finish"
9,57,Answer: False
9,138,Answer: False
10,174,False
10,144,False
10,176,False
11,174,Answer: False
11,144,Answer: False
11,176,Answer: False
11,743,False
11,57,Answer: False
12,58,Answer: True
13,194,"False, the first record describes a Sony 400 Disc MegaStorage CD Changer (CDPCX455), while the second record describes a Sony CDP-CX455 CD Player/Changer (CDPCX455)"
13,58,False
14,333,Answer: False
15,333,False
16,832,Answer: False
16,482,Answer: False
17,830,Answer: True
17,564,False
18,208,Answer: True
19,39,Answer: True
19,40,True
20,40,True
21,193,Answer: True
22,62,Answer: True
22,737,"record 1: Canon EOS 350D / Digital Rebel XTi / Kiss X2 Digital Camera Body - 2001 Canon EOS 350D / Digital Rebel XTi / Kiss X2 Digital Camera Body - 2001/ 8 Megapixel APS-C CMOS Sensor / DIGIC II Imaging Processor / ISO 100 to 1600 in 1/3 Stop Increments, Recorded with White Balance Set to Auto / High Precision Center-Action AF with 9-Point Area Autofocus and AI Servo AF / Vivid Colors with Faithful Reproduction of Fine Details / Compatible With All EF Lenses (including EF-S Lenses) / USB 2"
23,969,False
23,479,Answer: True
23,1029,False
24,42,Answer: True
25,21,Answer: True
26,198,Answer: True
27,47,True
28,48,Answer: True
29,41,Answer: False
29,43,Answer: True
30,41,Answer: True
30,43,Answer: False
31,631,Answer: True
32,174,Answer: False
32,50,Answer: True
32,1060,Answer: False
32,57,Answer: False
32,34,Answer: False
32,35,Answer: False
32,742,Answer: False
32,234,False
33,195,Answer: True
35,196,True
36,225,True
37,167,Answer: True
37,385,Answer: False
38,189,Answer: True
39,969,Answer: True
40,54,"Answer: False, as the second record is just a shorter version of the first one, but it does not explicitly state that both records refer to the same entity"
40,33,Answer: False
41,796,Answer: True
41,797,Answer: False
42,796,Answer: False
42,385,False
42,797,Answer: True
43,220,False
43,342,Answer: False
43,175,Answer: True
43,820,False
44,191,Answer: True
45,762,record 1: Acer C7 Chromebook - 11
45,219,False
46,214,False
46,1058,False
46,209,Answer: False
47,79,Answer: True
47,521,False
48,63,Answer: True
49,101,"Answer: False does not apply here as the product names are different, but in terms of functionality and features, they appear to be the same product, so we could say that they refer to the same entity"
50,55,True
51,350,Answer: True
52,61,True
53,116,Answer: False
53,124,Answer: True
54,64,True
55,101,Answer: False
56,106,Answer: True
57,105,Answer: True
57,539,False
58,20,False
59,165,Answer: False
59,166,Example 3:
59,16,Answer: True
60,157,False
60,676,Answer: False
61,77,Answer: True
62,59,Answer: True
63,1024,False
63,344,False
64,72,Answer: True
65,74,Answer: True
66,312,"Answer: False, as the second record is missing some of the model number and specific features, indicating it might refer to a different product with similar specifications"
66,724,False
67,221,False
68,1058,"record 1: Panasonic C100K 32"" 1080p Full HD Smart LED TV (Black) - TX-L32U64B Panasonic C100K 32"" 1080p Full HD Smart LED TV (Black) - TX-L32U64B/ LCD Smart TV with Built-in WiFi and Ethernet Connectivity/ Black Finish"
69,571,False
70,937,True
71,342,Answer: False
71,175,Answer: False
71,1058,False
72,76,True
72,77,Answer: False
73,682,"False, the two records refer to different entities as one is for a dishwasher and the other is for an LCD TV"
73,219,False
74,781,False
74,219,False
75,224,Answer: False
76,286,False
76,111,Answer: True
77,342,Answer: False
77,175,False
77,1058,False
78,80,Answer: True
79,146,Answer: True
80,75,Answer: True
81,647,Answer: False
81,254,Answer: False
82,68,Answer: True
83,197,Answer: True
84,145,Answer: True
84,146,"False, as the first record is for a wired marine remote control display compatible with Pioneer headunits, while the second record is for a specific XM digital satellite tuner (GEX-P920XM) that is also made by Pioneer and designed to be used with their headunits"
85,152,"record 1: Samsung UN55EH6000F 55"" Class LED ZA Series Smart TV - UN55EH6000F Samsung UN55EH6000F 55"" Class LED ZA Series Smart TV - UN55EH6000F/ 120Hz (Effective), 3D Ready, Smart TV with WiFi Built-In and Apps, Ultra Clear Panel, Wide Color Enhancer Plus (2014 Model)"
85,555,"record 1: Samsung 32"" LED Smart HDTV (UN32F530AF) - UN32F530AF Samsung 32"" LED Smart HDTV (UN32F530AF) - UN32F530AF/ DVB-T2 Freeview HD Built In (UK Models Only), record 2: Samsung UE48B7500W UHD TV (EU Version, No Stand) - UN48JU7591UE Samsung UE48B7500W UHD TV (EU Version, No Stand) - UN48JU7591UE/ 3840 x 2160 Resolution, Smart Hub, Quad Core Processor, Built In Wi-Fi And Web Browser (Non UK Models), answer with True"
86,207,Answer: True
87,71,True
87,272,record 1: Bose CineMate II CS10 Bose CineMate II CS10/ Center Speaker (Matte Black Finish)
87,676,Answer: False
88,49,Answer: True
89,20,Answer: True
90,84,Answer: False
91,85,Answer: False
92,85,Answer: False
93,86,Answer: True
93,924,Answer: False
93,96,Answer: True
94,924,Answer: False
94,97,Answer: True
94,83,Answer: True
95,85,"record 1: Epson Stylus Photo R300 Ink Cartridges - Color Pack - C373EIGBK Epson Stylus Photo R300 Ink Cartridges - Color Pack - C373EIGBK/ Compatible with the Epson Stylus Photo R300 Printer, record 2: Epson Ink Tank System ECOTANK ET-37101 Black"
96,84,Answer: False
97,38,True
98,190,Answer: True
99,18,Answer: True
100,26,Answer: True
101,133,Answer: True
102,206,Answer: False
102,320,Example 3:
102,386,"record 1: Bose QuietComfort 35 II Wireless Headphones - Black QuietComfort 35 II Wireless Headphones - Black/ Amazon Alexa-Enabled Voice Control, Noise Cancelling Headphones; Bluetooth and NFC Pairing, Battery Included (Renewed)"
103,165,Answer: False
103,166,Example 3:
104,112,Answer: True
105,465,Answer: False
105,466,Answer: True
106,91,Answer: True
107,313,Answer: False
108,121,Answer: True
109,84,Answer: True
109,100,Answer: False
109,98,Answer: True
109,83,Answer: False
110,84,Answer: True
110,100,Answer: True
110,98,Answer: True
111,351,Answer: False
111,354,"False, as the model numbers and lens types are different"
111,243,False
112,51,Answer: True
113,222,False
113,476,False
114,122,Answer: True
116,25,Answer: True
117,509,"record 1: HP Officejet J5780 All-in-One Printer - HP Officejet J5780 All-in-One Printer - HP Officejet J5780/ Wireless Printing, Scanning, Copying, and Faxing/ Print Resolution Up to 4800 x 1200 Optimized Dpi/ 35 Page Auto Document Feeder/ Built-In Duplexer for Two Sided Printing/ AirPrint and Mopria Certified/ Print, Scan, Copy, and Fax/ Black"
117,142,Answer: False
118,129,Answer: True
119,119,False
120,173,Answer: False
120,265,Answer: False
121,126,Answer: True
122,135,Answer: True
122,331,False
123,78,Answer: True
124,82,Answer: True
125,127,Answer: True
126,29,Example 3:
127,27,Answer: True
128,27,Answer: True
129,856,False
129,349,Answer: False
129,904,False
130,200,Answer: True
131,172,True
132,148,Answer: True
133,199,Answer: True
133,273,Answer: False
134,9,Answer: True
135,143,Answer: True
136,356,True
137,401,False
137,235,Answer: True
138,28,False
139,904,Answer: False
140,856,False
140,349,Answer: True
141,933,Answer: True
141,170,Answer: False
142,933,True
142,170,Answer: True
143,463,False
143,242,Answer: True
144,1030,False
144,275,Answer: True
146,173,"False, as they refer to different products"
146,138,Answer: True
147,331,Answer: False
148,351,False
148,354,Answer: False
148,243,Answer: False
149,221,False
149,267,Answer: False
150,205,"Answer: Both records refer to the same entity, therefore the answer is True"
151,186,Answer: True
152,173,Answer: True
152,265,"record 1: Samsung Electronics HL-S3170W Color Laser Printer - Samsung HL-S3170W Color Laser Multifunction Printer/ A4 (Letter) Size/ Print, Copy, Scan, Fax, Color/ Network, USB & Memory Card Readers/ Wireless PC Connection (802"
153,244,Answer: True
154,237,Answer: True
155,134,Answer: True
156,187,True
157,560,False
157,501,False
157,897,False
157,700,True
157,62,False
157,739,Answer: False
157,710,Answer: False
157,1042,False
158,204,Answer: True
158,236,Answer: False
159,236,Answer: True
159,408,False
160,4,Answer: True
161,234,Answer: True
162,110,Answer: True
163,232,Answer: True
164,73,Answer: True
165,32,Answer: True
166,814,Answer: True
168,938,False
168,255,Answer: True
169,245,Answer: True
169,932,False
170,156,True
170,155,Answer: False
171,45,Answer: True
172,257,Answer: True
172,354,False
174,276,Answer: False
174,179,Answer: False
175,180,Answer: False
175,277,Answer: False
175,276,Answer: False
175,611,False
176,156,True
176,157,Answer: False
176,631,False
176,155,True
177,445,True
178,165,"record 1: Logitech Harmony One Universal Remote Control in Black, Part Number: 965-004175, Record Number: 273888228, UPC: 097894240965, EAN: 004240965012"
179,166,True
179,291,Answer: False
180,130,Answer: True
181,132,Answer: False
181,130,Answer: False
181,131,False
182,160,Answer: True
183,278,Answer: True
184,206,True
184,527,Answer: False
184,272,Answer: True
184,291,Answer: False
184,299,True
185,314,"Answer: False, there is a difference between ""Whirlpool WED6400SB Cabrio Super Capacity Plus Electric Black Dryer - WED6400SBK"" and just ""WED6400SB Cabrio Super Capacity Plus Electric Black Dryer"""
186,424,"record 1: Canon MP880 Borderless All-In-One Inkjet Printer - PIXMA MP880 Canon MP880 Borderless All-In-One Inkjet Printer - PIXMA MP880/ Scan To USB Drive And E-Mail, Copy, Print From A PC, Mac, Memory Card Or USB Drive, Wireless LAN And PictBridge Compatible, Borderless Photo Printing Up To 13""X19"", Black Finish"
186,352,Answer: True
187,311,Answer: True
187,274,True
188,854,Answer: False
189,557,Answer: False
189,264,Answer: True
190,137,Answer: True
191,136,Answer: False
192,261,Answer: True
192,439,Answer: True
193,260,Answer: True
194,81,Answer: True
195,279,Answer: True
196,116,Answer: True
197,240,Answer: True
198,89,Answer: True
199,61,False
199,31,False
199,233,Answer: True
200,131,Answer: True
201,276,Answer: False
202,253,Answer: True
203,164,Answer: True
203,527,True
204,271,Answer: True
205,263,True
205,432,False
206,487,Example 3:
206,216,True
207,182,Answer: True
207,216,False
208,290,Answer: True
208,353,Answer: False
208,242,False
209,469,Answer: True
209,240,True
209,121,Answer: False
210,318,"Answer: False, as while both grills are from the Weber Summit Series and have similar features such as stainless steel burners and flavorizer bars, they have different model numbers (S-650 for record 1 and S-450 for record 2) and cooking surface sizes (650 sq"
211,316,Answer: True
211,317,Answer: True
212,321,Answer: True
213,323,Answer: True
214,14,Answer: False
214,3,Answer: True
215,197,Answer: False
215,608,Answer: False
215,365,True
216,197,Answer: False
216,366,Answer: True
217,282,Answer: True
218,12,Answer: True
219,281,Answer: False
220,310,Answer: True
221,249,Answer: True
222,251,Answer: True
223,357,Answer: True
224,140,Answer: True
224,259,Answer: False
225,433,Answer: True
226,434,Answer: True
227,123,True
228,317,Answer: False
228,512,"record 1: Canon PIXMA MP570 All-In-One Printer with Scanner and Copier - C4670A0111 Canon PIXMA MP570 All-In-One Printer with Scanner and Copier - C4670A0111/ 35 Page Per Minute Print Speed (PC* Free); Up to 2400 x 1200 Optimized DPI Color Resolution; Built-in Auto Duplexer; Wireless Capability; Compatible with Hewlett-Packard Instant Ink and Amazon Dash Replenishment Program; Black, Silver, Red or White Color Options (Choose from Drop-Down Menu); Approx"
228,322,record 1: Sony BDP-S510 Blu-ray Disc Player - BDP-S510 B UPNP / BRAVIA Sync / USB 2
