D1,D2,responses
0,886,False
1,151,Answer: True
2,33,Answer: True
2,426,False
3,192,Answer: True
4,150,Answer: False
5,188,Answer: False
6,210,Answer: True
7,158,Answer: True
8,37,False
9,174,Answer: False
9,144,Answer: False
9,176,Answer: True
9,742,False
9,57,Answer: False
9,138,False
10,174,Answer: False
10,144,Answer: False
10,176,Answer: False
11,174,Answer: False
11,144,Answer: False
11,176,Answer: False
11,743,False
11,57,Answer: False
12,58,True
13,194,"False, as although both record descriptions have the model number CDPCX455, they refer to different products - the first is a Sony 400 Disc MegaStorage CD Changer, whereas the second is a Sony CDP-CX455 CD Player/Changer"
13,58,False
14,333,False
15,333,False
16,832,Answer: False
16,482,Answer: False
17,830,Answer: True
17,564,False
18,208,Answer: True
19,39,Answer: True
19,40,True
20,40,True
21,193,Answer: True
22,62,"Answer: False, as the product names are not identical, but they both refer to the same model, which is the Sony Xplod 10-Disc Add-On CD/MP3 Changer with model number CDX565MXRF"
22,737,False
23,969,False
23,479,Answer: True
23,1029,False
24,42,Answer: True
25,21,Answer: True
26,198,True
27,47,True
28,48,True
29,41,Answer: False
29,43,Answer: True
30,41,Answer: True
30,43,Answer: True
31,631,True
32,174,Example 3:
32,50,Answer: True
32,1060,False
32,57,Answer: True
32,34,Example 3:
32,35,Answer: False
32,742,Answer: False
32,234,False
33,195,Answer: True
35,196,Answer: True
36,225,True
37,167,Answer: True
37,385,Answer: True
38,189,Answer: True
39,969,Answer: True
40,54,Answer: False
40,33,False
41,796,True
41,797,Answer: True
42,796,True
42,385,False
42,797,Answer: True
43,220,False
43,342,Answer: False
43,175,Answer: True
43,820,False
44,191,"Answer: The records refer to the same entity, as both describe the Sony SCDCE595 Super Audio CD Player"
45,762,False
45,219,False
46,214,False
46,1058,False
46,209,Answer: True
47,79,Answer: True
47,521,False
48,63,Answer: True
49,101,Answer: False does not apply here as the two record descriptions refer to the same product (DeLonghi Twenty Four Seven Coffee Maker) in different variations (black and black)
50,55,Answer: True
51,350,Answer: True
52,61,Answer: False
53,116,"Answer: False, as while both products are Sony branded and serve a similar purpose, they are specific to different models of digital photo printers"
53,124,Answer: True
54,64,True
55,101,Answer: False
56,106,Answer: True
57,105,Answer: True
57,539,False
58,20,False
59,165,Answer: False
59,166,"record 1: Garmin eTrex Venture HC, record 2: Garmin eTrex Venture HC"
59,16,Answer: True
60,157,False
60,676,Answer: False
61,77,Answer: True
62,59,Answer: True
63,1024,False
63,344,False
64,72,Answer: True
65,74,Answer: True
66,312,Answer: False
66,724,False
67,221,False
68,1058,False
69,571,False
70,937,True
71,342,False
71,175,False
71,1058,False
72,76,Answer: True
72,77,True
73,682,False
73,219,False
74,781,False
74,219,False
75,224,Both records refer to the same entity (the Cuisinart Countertop Griddler with model numbers GR4)
76,286,False
76,111,Answer: True
77,342,False
77,175,False
77,1058,False
78,80,True
79,146,Answer: True
80,75,Answer: False
81,647,Answer: False
81,254,True
82,68,Answer: True
83,197,Answer: True
84,145,True
84,146,False
85,152,Answer: False
85,555,Answer: False
86,207,Answer: True
87,71,Answer: True
87,272,False
87,676,Answer: False
88,49,Answer: True
89,20,True
90,84,Answer: False
91,85,Answer: False
92,85,Answer: False
93,86,Answer: True
93,924,False
93,96,Answer: True
94,924,False
94,97,True
94,83,True
95,85,Answer: False
96,84,Answer: False
97,38,True
98,190,Answer: True
99,18,Answer: True
100,26,Answer: True
101,133,Answer: False
102,206,Answer: False
102,320,Answer: False
102,386,False
103,165,"Both records refer to the same entity, specifically the Garmin Cigarette Lighter Adapter for GPS"
103,166,False
104,112,Answer: True
105,465,Answer: True
105,466,Answer: True
106,91,Answer: True
107,313,Answer: True
108,121,Answer: True
109,84,True
109,100,Answer: False
109,98,Answer: True
109,83,False
110,84,Answer: True
110,100,Answer: True
110,98,"Answer: False, as the first record refers to CL52 cartridge specifically for Pixma iP6210D and iP6220D printers, while the second record refers to a different model, the Canon CL-51 High Capacity Color Ink Cartridge, which is compatible with PIXMA MP450 and PIXMA iP6210D and PIXMA iP6220D printers"
111,351,Answer: False
111,354,False
111,243,False
112,51,Answer: True
113,222,False
113,476,False
114,122,Answer: True
116,25,Answer: True
117,509,False
117,142,Both records refer to the same entity (the Weber Q 300 Liquid Propane Outdoor Grill)
118,129,Answer: True
119,119,Answer: False
120,173,Answer: False
120,265,Answer: False
121,126,Answer: True
122,135,True
122,331,Answer: False
123,78,Answer: True
124,82,Answer: False
125,127,Answer: True
126,29,Example 3:
127,27,Answer: True
128,27,Answer: True
129,856,False
129,349,False
129,904,False
130,200,True
131,172,True
132,148,Answer: True
133,199,"Both records refer to the same entity, therefore answer is: True"
133,273,False
134,9,Answer: True
135,143,True
136,356,Answer: False
137,401,False
137,235,Answer: True
138,28,False
139,904,Answer: False
140,856,False
140,349,Answer: True
141,933,Answer: True
141,170,False
142,933,Answer: True
142,170,Answer: True
143,463,"record 1 and record 2 are not asking if they refer to the same entity, only if the battery is compatible with the camera in record 2"
143,242,Answer: True
144,1030,False
144,275,Answer: False
146,173,"False, the first record is for a specific model of a cordless answering system (KXTG6700B), while the second record is for a fax/copier machine (KX-FG2451) that also includes a cordless phone and answering system as part of its features"
146,138,Answer: True
147,331,Answer: False
148,351,False
148,354,Answer: False
148,243,Answer: False
149,221,False
149,267,Answer: False
150,205,Answer: False
151,186,Answer: True
152,173,Answer: True
152,265,Answer: False
153,244,Answer: True
154,237,Answer: True
155,134,True
156,187,Answer: True
157,560,False
157,501,False
157,897,False
157,700,Answer: True
157,62,False
157,739,False
157,710,False
157,1042,False
158,204,Answer: True
158,236,False
159,236,Answer: False
159,408,False
160,4,Answer: True
161,234,True
162,110,True
163,232,True
164,73,True
165,32,Answer: True
166,814,Answer: True
168,938,False
168,255,Answer: True
169,245,Answer: True
169,932,False
170,156,Answer: True
170,155,Answer: True
171,45,Answer: True
172,257,Answer: True
172,354,False
174,276,Answer: False
174,179,Answer: False
175,180,Answer: False
175,277,Record descriptions refer to the same entity (True)
175,276,Record 1 and Record 2 refer to the same entity (Tech Craft Avalon Series TV Stand with dimensions of 48' wide)
175,611,False
176,156,Example 3:
176,157,False
176,631,False
176,155,Answer: True
177,445,Answer: True
178,165,"Both records refer to the same product, so the answer is True"
179,166,Answer: True
179,291,record 1: Toyota Corolla LE ECO 2019 4dr Sedan CVT Automatic White TOYOTA COROLLA LE ECO 2019 4dr Sedan CVT Automatic White - 3YR/ 1
180,130,Answer: True
181,132,Answer: False
181,130,Answer: False
181,131,False
182,160,Answer: True
183,278,Answer: True
184,206,False
184,527,False
184,272,Answer: True
184,291,Answer: False
184,299,Answer: False
185,314,Answer: False
186,424,Answer: False
186,352,Answer: True
187,311,Answer: True
187,274,Answer: False
188,854,Answer: True
189,557,False
189,264,Answer: True
190,137,Answer: True
191,136,Answer: False
192,261,True
192,439,Answer: True
193,260,True
194,81,True
195,279,Answer: True
196,116,Answer: False
197,240,Answer: True
198,89,Answer: True
199,61,False
199,31,False
199,233,True
200,131,Answer: True
201,276,Answer: True
202,253,True
203,164,True
203,527,False
204,271,Answer: True
205,263,True
205,432,Answer: False
206,487,Example 3:
206,216,record 1: Samsung N310 SLM227ABX/EU Samsung N310 SLM227ABX/EU/ Intel Atom N455 CPU/ 1GB RAM/ 250GB HDD/ 10
207,182,Answer: True
207,216,False
208,290,Answer: True
208,353,Answer: False
208,242,False
209,469,Answer: True
209,240,False
209,121,The answer is: False
210,318,"Answer: False, as the first record describes a specific model (S-650) while the second record only mentions the Weber Summit Series and does not provide a specific model number"
211,316,Answer: True
211,317,Answer: True
212,321,Answer: True
213,323,Answer: True
214,14,"record 1: Belkin WeMo Insight On/Off Smart Plug - WS2130-22 Belkin WeMo Insight On/Off Smart Plug - WS2130-22/ Works With Amazon Alexa, Google Assistant, And Microsoft Cortana / Schedule And Control From Anywhere Using The WeMo App Or Your Voice"
214,3,Answer: True
215,197,Answer: False
215,608,Answer: False
215,365,Example 3:
216,197,Answer: False
216,366,Answer: True
217,282,Answer: False
218,12,Answer: True
219,281,Answer: False
220,310,Answer: True
221,249,Answer: True
222,251,Answer: True
223,357,Answer: True
224,140,True
224,259,Answer: False
225,433,Answer: True
226,434,Answer: True
227,123,True
228,317,False
228,512,False
228,322,False
228,315,Answer: True
229,317,Answer: True
229,322,False
229,323,Answer: False
230,347,Answer: True
231,182,record 1: Xiaomi Mi Band 2 (Black) (Global Version) Xiaomi Mi Band 2 (Global Version) Xiaomi Mi Band 2 Black
231,250,record 1: Samsung MS7570KB0 4
232,181,Answer: True
233,287,Answer: True
234,483,True
235,215,Answer: True
236,760,False
236,367,False
236,758,False
236,759,Answer: False
237,14,Answer: True
237,3,Answer: False
238,530,False
238,363,Answer: True
239,399,"False, the two records are referring to different Canon products"
239,361,Answer: False
240,333,Answer: True
240,690,Answer: False
241,404,Answer: True
241,405,Answer: False
242,280,Answer: True
243,308,Answer: True
244,324,Answer: True
244,308,Answer: True
245,248,"False, as the first record describes both a washer and dryer combo with the model WM3431WH, while the second record only mentions the LG Electronics DLE0442W XL Load Capacity with NeveRust Stainless Steel Drum, which appears to be just a washer"
246,413,"True, both records refer to the same product, the LG WM3431HS All-In-One Front Load Titanium Washer And Dryer Combo"
246,248,"record 1: HP OfficeJet Pro 9025e All-in-One Printer - 9025e HP OfficeJet Pro 9025e All-in-One Printer - 9025e/ Wireless and Ethernet Connectivity, Automatic Document Feeder (ADF), and Up to 18 Print Pages Per Minute (ppm)/ Black"
246,211,Answer: True
247,317,False
247,322,Answer: True
248,440,False
248,177,Answer: True
248,178,record 1 and record 2 both refer to different products
249,862,True
250,173,"False, as the two record descriptions refer to different products from the same brand (Panasonic)"
250,616,Answer: False
250,138,"False, as while both record descriptions are for Panasonic cordless phones, they are different models: KX-TG6702B and KX-TG6700B"
250,331,Answer: True
251,404,Answer: False
251,405,Answer: True
252,228,False
252,689,False
252,346,True
253,447,Answer: True
254,258,Answer: True
255,856,False
255,416,"Both records refer to a Whirlpool front load washer with similar features and capacity, including the sanitary cycle"
255,737,False
255,853,Answer: False
256,296,Answer: True
257,309,Answer: True
258,203,Answer: True
259,217,True
260,262,Answer: True
261,332,Answer: False
261,932,False
262,213,Answer: True
263,480,Answer: True
263,1029,record 1: Sony Ericsson W8 Communication Device - H506b Sony Ericsson W8 Communication Device - H506b/ 2
264,115,Answer: False
265,360,True
265,17,False
265,1038,False
266,340,Answer: False
266,344,False
266,336,Answer: True
266,345,Answer: False
267,175,False
268,108,Answer: False
268,175,Answer: False
268,343,Answer: True
269,175,False
270,108,Answer: False
270,175,False
270,107,False
271,413,False
271,369,Answer: True
272,370,Answer: True
273,359,True
274,390,Answer: True
275,852,Answer: True
275,740,False
276,68,False
277,55,False
277,681,False
277,790,"False, the first record describes a TV stand specifically designed to fit certain Samsung DLP TV models (HLT7288, HLT7288, and HL67A650), while the second record describes a specific Samsung DLP TV model (HL72A650)"
279,623,True
279,297,Answer: True
279,626,Answer: False
280,626,Answer: False
280,298,Answer: False
281,277,Answer: True
282,113,True
283,520,Answer: True
283,243,False
284,120,True
285,274,Answer: True
286,319,Answer: True
287,372,Answer: True
288,337,Answer: True
289,341,Answer: False does not seem correct here as both records provide the exact same model number (NNSD767S) and seem to describe the same product
289,107,Answer: False
290,167,Answer: False
290,385,Answer: True
291,379,Answer: False
293,174,Answer: False
293,144,Answer: False
293,176,Answer: False
293,505,Answer: False
293,57,Answer: False
294,737,Answer: False
294,146,False
295,168,Answer: True
296,368,Answer: True
