D1,D2,responses,weight,s-weight
181,0,True,0.998235811622269,1.000000238418579
3255,1,True,0.9888335054375492,0.9958240389823914
3456,2,False,0.2581988897471611,0.5297539830207825
5785,2,False,0.0,0.4513670802116394
267,3,True,0.7905694150420948,0.616207480430603
1916,4,False,0.0,0.0
2872,5,False,0.0,0.0
3345,6,False,0.0,0.0
2984,7,True,0.9412207643723192,0.980582594871521
4293,8,True,0.8340576562282991,0.7423287630081177
3457,9,False,0.0,0.5260722637176514
4371,10,True,0.8320502943378436,0.593315839767456
1454,11,True,0.7416198487095663,0.6121543645858765
2917,12,True,0.970184347797704,0.992102861404419
4981,13,False,0.0,0.5403228402137756
2073,14,True,0.8075728530872482,0.711150050163269
883,15,False,0.0,0.0
5627,16,False,0.5112171874107659,0.548073410987854
5170,17,False,0.0,0.4592936635017395
718,18,True,0.5270462766947299,0.6444414854049683
4691,19,True,0.834847109936722,0.646496593952179
3274,20,True,0.8086075400626399,0.7183592319488525
5758,21,False,0.0,0.47423458099365234
1635,22,False,0.2407717061715384,0.0
220,22,False,0.2407717061715384,0.0
1266,23,True,0.1817479662829877,0.6733624935150146
3872,24,True,0.7745966692414834,0.6266789436340332
838,25,False,0.5383819020581655,0.0
2779,26,False,0.0,0.5833390951156616
2890,27,True,0.8728715609439696,0.839645504951477
4480,28,False,0.0,0.0
1786,29,True,0.9891886381032922,0.9913445711135864
175,30,True,0.806225774829855,0.6516206860542297
137,31,False,0.0,0.444145143032074
4698,32,False,0.0,0.0
4279,33,True,0.4040610178208842,0.0
3271,34,False,0.0,0.6161548495292664
3271,35,False,0.0,0.5953748822212219
1759,36,False,0.0,0.551526665687561
5894,37,True,0.9272570880541656,0.9839609861373901
3341,38,True,0.8773580220588532,0.9405771493911743
3980,39,True,0.8017837257372732,0.7374863028526306
679,40,False,0.3356243110397689,0.5453248620033264
3383,41,False,0.0,0.37788450717926025
1161,41,False,0.0,0.0
5701,42,False,0.0,0.0
815,43,True,0.8728715609439696,0.8450840711593628
5604,44,False,0.2849014411490949,0.6793535351753235
2143,44,True,0.2849014411490949,0.6851548552513123
1109,45,False,0.0,0.4903821051120758
5196,46,True,0.7416198487095663,0.6069573163986206
664,48,False,0.0,0.4329074025154114
3654,49,False,0.0,0.0
1718,50,False,0.0,0.0
653,51,True,0.9785885079952122,0.9939255118370056
1908,52,True,0.7745966692414834,0.7233214974403381
3978,53,False,0.2531848417709166,0.4541997015476227
