,D1,D2,responses,s-weight
0,1023,0,True,0.7828062176704407
1,1022,0,False,0.691608190536499
2,1020,0,False,0.6396528482437134
3,134,0,False,0.6672071218490601
4,1023,1,False,0.713373601436615
5,1022,1,True,0.7638527750968933
6,1020,1,False,0.6519898176193237
7,134,1,False,0.6614798903465271
8,953,2,False,0.7866316437721252
9,434,2,True,0.8768061399459839
10,106,2,False,0.7321969866752625
11,100,2,False,0.6563814282417297
12,785,3,False,0.534337043762207
13,237,3,True,0.8210386037826538
14,214,3,True,0.7839476466178894
15,97,3,False,0.5540192723274231
16,434,4,False,0.719975471496582
17,288,4,False,0.6221020817756653
18,160,4,True,0.8291702270507812
19,106,4,False,0.6789527535438538
20,861,5,False,0.6158068776130676
21,860,5,False,0.6624104976654053
22,851,5,False,0.4998565316200256
23,825,5,True,0.8020771145820618
24,776,6,True,0.7857699394226074
25,392,6,False,0.649989128112793
26,110,6,False,0.5804938077926636
27,94,6,False,0.6237765550613403
28,968,7,False,0.0
29,746,7,False,0.0
30,377,7,True,0.7156218886375427
31,284,7,False,0.0
32,1023,8,False,0.6869661211967468
33,1022,8,False,0.6692315340042114
34,1020,8,True,0.7466156482696533
35,134,8,False,0.6827546954154968
36,1023,9,False,0.7362754344940186
37,1022,9,False,0.7448205947875977
38,1020,9,False,0.7560898065567017
39,134,9,True,0.8006414175033569
40,1021,10,True,0.867696225643158
41,1020,10,False,0.6182023286819458
42,953,10,False,0.6895082592964172
43,134,10,False,0.6672099232673645
44,1016,11,False,0.688093900680542
45,461,11,True,0.6600993275642395
46,365,11,False,0.5939304232597351
47,344,11,False,0.6354858875274658
48,638,12,False,0.0
49,631,12,False,0.0
50,238,12,False,0.0
51,218,12,True,0.8291523456573486
52,953,13,True,0.8782692551612854
53,434,13,False,0.7988048791885376
54,106,13,False,0.6920250654220581
55,100,13,False,0.6145385503768921
56,1059,14,False,0.6811183094978333
57,785,14,False,0.0
58,237,14,True,0.8026229739189148
59,214,14,False,0.769241988658905
60,965,15,False,0.0
61,821,15,True,0.7437312602996826
62,402,15,False,0.0
63,389,15,False,0.0
64,448,16,False,0.414894700050354
65,238,16,False,0.0
66,218,16,False,0.6075884699821472
67,59,16,True,0.6251752376556396
68,1075,17,True,0.776504397392273
69,1016,17,False,0.567764937877655
70,461,17,False,0.5911051630973816
71,344,17,False,0.5955934524536133
72,1014,18,False,0.0
73,227,18,False,0.5988494157791138
74,99,18,True,0.7716753482818604
75,89,18,False,0.7021984457969666
76,1018,19,False,0.0
77,1017,19,False,0.3964159488677978
78,824,19,True,0.8287580013275146
79,407,19,False,0.0
80,1014,20,False,0.0
81,598,20,False,0.5363280773162842
82,99,20,False,0.6774240732192993
83,89,20,True,0.598453164100647
84,151,21,False,0.0
85,96,21,False,0.5531902313232422
86,32,21,False,0.0
87,25,21,True,0.7583839893341064
88,1074,22,True,0.8296691179275513
89,770,22,False,0.5680306553840637
90,618,22,False,0.0
91,560,22,False,0.0
92,452,23,False,0.0
93,449,23,False,0.0
94,165,23,False,0.6313813328742981
95,63,23,True,0.6248427629470825
96,407,24,True,0.7543364763259888
97,295,24,False,0.6771063804626465
98,288,24,False,0.4766443967819214
99,116,24,False,0.7110544443130493
100,778,25,False,0.4287036061286926
101,407,25,False,0.6514605283737183
102,295,25,False,0.537768542766571
103,116,25,False,0.7404458522796631
104,434,26,False,0.7230895757675171
105,288,26,False,0.7788940668106079
106,106,26,False,0.6478588581085205
107,100,26,True,0.8034623861312866
108,1030,27,False,0.0
109,128,27,False,0.6683498024940491
110,127,27,True,0.6499035954475403
111,5,27,False,0.0
112,658,28,False,0.4049161076545715
113,657,28,False,0.4389453530311584
114,128,28,True,0.6063798666000366
115,127,28,False,0.6546192169189453
116,584,29,False,0.3969077169895172
117,192,29,False,0.3697558343410492
118,138,29,False,0.4775256216526031
119,126,29,True,0.5628272891044617
120,217,30,False,0.6635223031044006
121,138,30,False,0.6574244499206543
122,128,30,False,0.4914171099662781
123,127,30,False,0.5408485531806946
124,429,31,True,0.7505882978439331
125,199,31,False,0.0
126,142,31,False,0.0
127,112,31,False,0.4514707028865814
128,287,32,False,0.0
129,252,32,False,0.3425601720809936
130,165,32,True,0.6983532905578613
131,8,32,False,0.3842333555221557
132,752,33,False,0.712608814239502
133,252,33,False,0.7369502782821655
134,40,33,False,0.0
135,2,33,True,0.693985104560852
136,329,34,False,0.5867262482643127
137,145,34,False,0.6296956539154053
138,32,34,False,0.6927186250686646
139,11,34,False,0.591538667678833
140,329,35,True,0.615058183670044
141,145,35,False,0.6704856753349304
142,32,35,False,0.6772329807281494
143,11,35,False,0.6462695598602295
144,417,36,False,0.7146003246307373
145,416,36,False,0.6754317283630371
146,173,36,False,0.6002061367034912
147,34,36,False,0.701526939868927
148,640,37,False,0.6024993062019348
149,639,37,False,0.6471904516220093
150,638,37,False,0.5658129453659058
151,8,37,True,0.8073380589485168
152,1052,38,False,0.5579969882965088
153,237,38,False,0.5506815910339355
154,214,38,False,0.5747740268707275
155,97,38,True,0.8124895095825195
156,1051,39,False,0.0
157,756,39,False,0.0
158,20,39,True,0.8366260528564453
159,19,39,False,0.8561871647834778
160,339,40,False,0.0
161,289,40,False,0.0
162,20,40,False,0.8674687147140503
163,19,40,True,0.8691810369491577
164,164,41,False,0.0
165,30,41,True,0.7894056439399719
166,29,41,False,0.784993052482605
167,28,41,False,0.6229989528656006
168,399,42,False,0.6226724982261658
169,65,42,False,0.5190439224243164
170,64,42,False,0.488220751285553
171,24,42,True,0.790092945098877
172,634,43,False,0.0
173,30,43,False,0.716267466545105
174,29,43,False,0.7356923818588257
175,1,43,False,0.5117079615592957
176,256,44,False,0.0
177,25,44,False,0.0
178,15,44,False,0.7455786466598511
179,14,44,True,0.7937009334564209
180,686,45,False,0.7374147772789001
181,585,45,False,0.6953521370887756
182,171,45,True,0.7078772783279419
183,118,45,False,0.6570912599563599
184,359,46,False,0.7119551301002502
185,115,46,False,0.7803076505661011
186,62,46,False,0.78313148021698
187,60,46,False,0.7573821544647217
188,114,47,False,0.659315824508667
