D1,D2,responses
1023,0,True
1022,0,record 1: ASUS N55SL-B1 Core i7 2
1020,0,Answer: False
134,0,Answer: False
1023,1,Answer: False
1022,1,Answer: True
1020,1,Answer: False
134,1,"record 1: Canon PIXMA MP980 All-In-One Printer - C3200IIBK Canon PIXMA MP980 All-In-One Printer - C3200IIBK/ High Resolution Printing Up To 4800 x 1200 Optimized Dpi/ 96 Sheet Capacity/ Built-in Card Slots (SmartMedia, XD-Picture Card, SD/MMC Memory Card)/ USB Direct Printing/ Wireless LAN (Ieee 802"
953,2,Answer: True
434,2,True
106,2,False
100,2,"record 1: Microsoft Office Professional Plus 2016 Microsoft Office Professional Plus 2016/ Key for PC Only/ Upgrade from Select Previous Versions/ One License- Install on 1 PC, Use on up to 5 Devices Including Phones and Tablets, record 2: Microsoft Office Professional Plus 2016 Microsoft Office Professional Plus 2016/ Keycard for PC or Mac/ New Version/ Multi Device Use (1 License Installs on Up to 5 Windows, Mac, Android, iOS Devices)"
785,3,False
237,3,record 1: Belkin Ultra High-Speed USB 3
214,3,Answer: True
97,3,False
434,4,False
288,4,False
160,4,Answer: True
106,4,True
