D1,D2,responses
1023,0,Answer: True
1022,0,Answer: False
1020,0,False
134,0,False
1023,1,False
1022,1,Answer: True
1020,1,False
134,1,False
953,2,Answer: False
434,2,Answer: True
106,2,False
100,2,False
785,3,Answer: False
237,3,Answer: False
214,3,Answer: True
97,3,Answer: False
434,4,False
288,4,False
160,4,Answer: True
106,4,False
861,5,False
860,5,False
851,5,False
825,5,False
776,6,Answer: True
392,6,False
110,6,False
94,6,False
968,7,False
746,7,False
377,7,Answer: True
284,7,False
1023,8,Answer: False
1022,8,Answer: False
1020,8,Answer: True
134,8,False
1023,9,False
1022,9,False
1020,9,Answer: False
134,9,Answer: True
1021,10,Answer: True
1020,10,False
953,10,False
134,10,Answer: False
1016,11,Answer: False
461,11,Answer: True
365,11,Answer: False
344,11,Answer: False
638,12,False
631,12,"False, the two records refer to different entities"
238,12,False
218,12,Answer: True
953,13,Answer: True
434,13,False
106,13,False
100,13,False
1059,14,Answer: False
785,14,False
237,14,Answer: True
214,14,Answer: False
965,15,Answer is False
821,15,Answer: False
402,15,False
389,15,False
448,16,False
238,16,"False, the two records refer to different entities"
218,16,Answer: False
59,16,Answer: True
1075,17,Answer: True
1016,17,Answer: False
461,17,Answer: False
344,17,"record 1: Brother Compact Laser Printer - CL1420 Brother Compact Laser Printer - CL1420/ Print Speeds Up To 20 Pages Per Minute/ Print Resolution Of 600 X 600 Optimized Dpi (Optimized Mode)/ 150-Sheet Paper Capacity/ USB, Parallel, Ethernet And Wireless Connectivity Options/ Easy Network Connections/ Energy Star Certified/ Print From iPad, iPhone, iPod Touch And Android Devices Via AirPrint/ Print From Smartphones And Tablets Via Wi-Fi Direct/ Compact Desktop Design"
1014,18,False
227,18,False
99,18,Answer: True
89,18,Answer: False
1018,19,False
1017,19,False
824,19,Answer: True
407,19,False
1014,20,Answer: False
598,20,False
99,20,Answer: False
89,20,Answer: True
151,21,"False, as the two records refer to different products"
96,21,Answer: False
32,21,Answer: False
25,21,Answer: True
1074,22,Answer: True
770,22,False
618,22,False
560,22,False
452,23,False
449,23,False
165,23,False
63,23,Answer: False
407,24,Answer: True
295,24,False
288,24,False
116,24,False
778,25,False
407,25,Answer: False
295,25,record 1: Sennheiser HD 650 Over-Ear Headphones - HD 650 Sennheiser HD 650 Over-Ear Headphones - HD 650/ Premium Audio Performance/ Elegant Design/ High Impedance/ Detachable Cables
116,25,True
434,26,Answer: False
288,26,Answer: False
106,26,False
100,26,Answer: True
1030,27,False
128,27,Answer: True
127,27,Answer: True
5,27,False
658,28,False
657,28,False
128,28,Answer: True
127,28,Answer: False
584,29,False
192,29,False
138,29,False
126,29,Answer: False
217,30,False
138,30,Answer: False
128,30,False
127,30,False
429,31,Answer: True
199,31,Answer: False
142,31,Answer: False
112,31,"False, the first record refers to a wireless headphone system, while the second record refers to a battery for headsets, which could potentially be used with any Sennheiser headphones, including the RS120 model"
287,32,False
252,32,record 1: Toshiba Satellite Pro S650-S7128 15
165,32,Answer: True
8,32,Answer: False
752,33,False
252,33,False
40,33,Answer: False
2,33,Answer: True
329,34,False
145,34,Answer: False
32,34,Answer: False
11,34,Answer: False
329,35,False
145,35,Answer: False
32,35,Answer: False
11,35,Answer: True
417,36,Answer: False
416,36,Answer: False
173,36,Answer: False
34,36,Answer: False
640,37,Answer: False
639,37,Answer: False
638,37,Answer: False
8,37,Answer: False
1052,38,False
237,38,False
214,38,False
97,38,Answer: True
1051,39,False
756,39,False
20,39,record 1 and record 2 both refer to speaker mounts that support speakers up to 20 lbs
19,39,Answer: True
339,40,False
289,40,False
20,40,True
19,40,True
164,41,False
30,41,Answer: True
29,41,Answer: False
28,41,False
399,42,False
65,42,False
64,42,False
24,42,Answer: True
634,43,False
30,43,Answer: False
29,43,Answer: True
1,43,Answer: False
256,44,record 1: Panasonic NB-G35 Compact Notebook Computer - CF-G35CFR Panasonic CF-G35CFR NB-G35 Compact Notebook Computer - CF-G35CFR/ 40GB Hard Drive/ Intel Celeron M Processor/ XP Home Edition Operating System/ CD-RW and DVD-ROM Combo Drive/ 1
25,44,False
15,44,"record 1: Samsung Electronics LCD Monitor - ML231B Samsung Electronics LCD Monitor - ML231B/ 23"" Diagonal Screen/ DVI/ VGA Inputs/ S-PVA Panel, record 2: Samsung Electronics LED Monitor - LE220WM Samsung Electronics LED Monitor - LE220WM/ 21"
14,44,"record 1: Oral-B Vitality Rechargeable Toothbrush - CrossAction Oral-B Vitality Rechargeable Toothbrush - CrossAction/ Round Brush Head with CrissCross Bristles for Comprehensive Cleaning, record 2: Oral-B CrossAction Vitality Rechargeable Toothbrush - 6000M Pink"
686,45,"False, as the first record is for a Sony black camcorder tripod (VCT80AV) and the second record is for a different Sony tripod model (VCTR640)"
