D1,D2,responses,weight
1023,0,True,0.4100772051409895
1022,0,False,0.3685138655950444
1020,0,False,0.3663051160695799
134,0,False,0.3807498052542948
1023,1,False,0.3189655172413793
1022,1,True,0.3825932158198337
1020,1,False,0.308583764566869
134,1,False,0.333316329566988
953,2,False,0.422963516213717
434,2,True,0.6229443807375882
106,2,False,0.4991881793638673
100,2,False,0.0
785,3,False,0.2126309735815002
237,3,False,0.429129973613051
214,3,True,0.4250481744352781
97,3,False,0.2215395102486845
434,4,False,0.3805211953235952
288,4,False,0.0
160,4,True,0.4557812774676309
106,4,False,0.3819510642945919
861,5,False,0.1990543682249499
860,5,False,0.1985821152032165
851,5,False,0.2120980750894287
825,5,True,0.3815135130593676
776,6,True,0.5037770938561197
392,6,False,0.2521533558747389
110,6,False,0.0
94,6,False,0.2528608687120868
968,7,False,0.0
746,7,False,0.0
377,7,True,0.4297253749336515
284,7,False,0.1714198257421933
1023,8,False,0.2956633523229351
1022,8,False,0.3106303720986977
1020,8,True,0.381567647648226
134,8,False,0.3667935758026275
1023,9,False,0.2834908720351548
1022,9,False,0.2978416985906353
1020,9,False,0.3273470625645967
134,9,True,0.3907696215390476
1021,10,True,0.3241521662208532
1020,10,False,0.0
953,10,False,0.2819756774758113
134,10,False,0.2725318374102193
1016,11,False,0.0
461,11,True,0.274548510143673
365,11,False,0.2686022098701854
344,11,False,0.2399644523437286
638,12,False,0.1849421599030719
631,12,False,0.182162041392139
238,12,False,0.0
218,12,True,0.5269954501092706
953,13,True,0.522484343558121
434,13,False,0.4911676848123292
106,13,False,0.3847908882596477
100,13,False,0.3707702011040107
1059,14,False,0.2108185106778919
785,14,False,0.0
237,14,True,0.327292683667803
214,14,False,0.2528781691270574
965,15,False,0.0
821,15,True,0.410443189564449
402,15,False,0.2008858509225769
389,15,False,0.2013543541146662
448,16,False,0.0
238,16,False,0.1920244716127087
218,16,False,0.2544662040152236
59,16,True,0.2982632457138725
1075,17,True,0.3477708033444115
1016,17,False,0.0
461,17,False,0.2936575303893008
344,17,False,0.2943843627179676
1014,18,False,0.2400627184540154
227,18,False,0.2274062142759288
99,18,True,0.4613548495611835
89,18,False,0.3308830831232086
1018,19,False,0.0
1017,19,False,0.2068448101004672
824,19,True,0.5310334807328143
407,19,False,0.2081568649467273
1014,20,False,0.2069554059145205
598,20,False,0.2175844552560732
99,20,False,0.404960331236558
89,20,True,0.322457239090453
151,21,False,0.0
96,21,False,0.0
32,21,False,0.0
25,21,True,0.5098127419345817
1074,22,True,0.3036145882229939
770,22,False,0.2718118354334003
