3,4
41,66
36,136
96,215
200,238
42,246
158,309
279,321
139,327
108,335
90,346
33,363
136,383
36,383
95,421
117,427
82,430
234,444
355,446
241,469
474,494
371,506
75,509
190,526
216,532
23,533
135,534
68,541
327,544
139,544
244,551
407,562
111,576
321,629
279,629
621,630
495,640
137,646
197,658
298,663
363,675
33,675
480,681
58,683
311,684
280,700
404,703
651,705
333,747
4,748
28,769
579,777
450,787
580,794
313,797
493,808
348,811
532,818
216,818
24,819
378,827
666,832
164,838
93,848
564,850
236,854
394,874
830,875
364,878
565,879
818,882
532,882
216,882
676,887
174,889
471,910
80,914
793,920
688,933
169,942
920,945
793,945
813,946
357,950
936,952
264,955
437,972
748,973
4,973
640,986
495,986
401,990
269,991
362,992
917,997
526,1000
190,1000
339,1027
794,1032
580,1032
12,1036
855,1044
1039,1045
162,1047
238,1058
200,1058
624,1060
962,1069
412,1070
1055,1074
452,1083
796,1090
521,1099
1014,1101
184,1103
576,1104
111,1104
1067,1107
1092,1109
974,1112
443,1114
850,1123
564,1123
67,1135
176,1144
145,1145
1125,1160
1152,1166
361,1168
1071,1169
795,1170
116,1172
291,1175
204,1176
1028,1177
643,1180
608,1186
1030,1195
328,1199
778,1204
896,1206
716,1208
737,1216
466,1220
112,1221
626,1223
453,1224
865,1225
1199,1253
328,1253
832,1257
666,1257
1176,1258
204,1258
163,1265
1088,1282
358,1283
760,1289
1094,1295
982,1301
456,1302
104,1307
604,1323
1144,1325
176,1325
599,1331
761,1342
379,1343
196,1352
777,1357
579,1357
232,1365
597,1388
814,1390
813,1398
1159,1404
787,1408
450,1408
546,1410
441,1420
1027,1430
339,1430
1227,1431
1169,1437
1071,1437
780,1438
389,1449
9,1452
1205,1454
877,1456
1,1467
1263,1469
14,1491
767,1494
868,1497
1209,1502
1095,1503
570,1509
1104,1512
576,1512
111,1512
103,1514
170,1521
1239,1536
1331,1541
599,1541
1329,1546
1258,1548
1176,1548
204,1548
1202,1549
395,1551
867,1553
1549,1559
1202,1559
1261,1561
534,1566
135,1566
146,1569
1112,1571
974,1571
414,1583
1394,1586
368,1587
1437,1588
1169,1588
1071,1588
874,1591
394,1591
1093,1593
1369,1595
282,1596
958,1598
73,1600
419,1601
494,1606
474,1606
45,1634
1168,1639
361,1639
226,1641
1580,1644
969,1649
645,1654
1455,1664
1447,1666
120,1670
1170,1682
795,1682
656,1688
1611,1692
1322,1695
71,1700
276,1702
1022,1708
130,1709
823,1713
781,1715
1655,1727
209,1731
1488,1733
858,1735
482,1746
567,1758
436,1764
499,1769
518,1771
1441,1774
1087,1776
995,1799
844,1800
931,1801
864,1802
1539,1808
110,1809
1784,1810
1606,1815
494,1815
474,1815
1596,1819
282,1819
1599,1824
1061,1828
563,1832
1019,1839
803,1841
140,1849
785,1853
507,1857
1517,1858
1477,1860
1536,1865
1239,1865
1560,1870
1368,1872
76,1877
827,1882
378,1882
1336,1912
707,1914
497,1938
1306,1939
1637,1943
1797,1951
1590,1962
335,1964
108,1964
1634,1974
45,1974
1600,1977
73,1977
316,1981
1156,1987
776,1988
771,1990
734,1992
1894,2000
598,2002
1367,2009
1167,2010
463,2013
506,2015
371,2015
1864,2020
894,2021
461,2026
1266,2028
1719,2032
1522,2034
1182,2038
1097,2049
902,2056
1279,2058
1521,2061
170,2061
1113,2068
681,2088
480,2088
1075,2097
910,2102
471,2102
1107,2105
1067,2105
1103,2109
184,2109
205,2116
1038,2117
627,2118
1746,2120
482,2120
1418,2121
558,2123
1204,2124
778,2124
512,2125
1989,2127
957,2128
873,2131
2000,2139
1894,2139
1867,2140
1725,2146
2151,2158
972,2161
437,2161
836,2164
1100,2165
487,2167
1255,2170
1395,2177
1431,2181
1227,2181
1766,2182
353,2184
706,2189
644,2191
199,2194
1123,2198
850,2198
564,2198
1531,2200
1890,2203
517,2204
756,2208
572,2211
1723,2214
1414,2219
661,2221
1140,2222
388,2223
798,2226
296,2231
78,2234
1698,2236
1116,2239
1643,2247
501,2248
1648,2250
1013,2251
1557,2252
821,2254
1553,2255
867,2255
1097,2262
635,2264
1510,2268
191,2270
1824,2280
1599,2280
1899,2289
1670,2292
120,2292
60,2293
1801,2294
931,2294
667,2296
1659,2297
1384,2301
1735,2304
858,2304
1865,2306
1536,2306
1239,2306
671,2308
841,2309
1726,2312
1174,2315
278,2317
2099,2321
1492,2322
509,2324
75,2324
612,2331
39,2332
277,2337
947,2339
607,2341
2292,2355
1670,2355
120,2355
840,2357
1685,2362
1658,2363
1243,2367
698,2370
141,2371
2206,2377
2233,2380
253,2386
451,2391
1739,2393
2215,2399
997,2402
917,2402
1483,2407
1841,2409
803,2409
1494,2414
767,2414
2373,2416
1645,2417
2107,2423
2028,2424
1266,2424
772,2425
365,2426
1708,2434
1022,2434
383,2436
136,2436
36,2436
2043,2439
1980,2441
1608,2443
705,2452
651,2452
1542,2454
1047,2457
162,2457
956,2458
819,2462
24,2462
2418,2464
675,2465
363,2465
33,2465
405,2468
300,2469
81,2470
1842,2471
1045,2477
1039,2477
1650,2479
1857,2481
507,2481
965,2487
2377,2490
2206,2490
741,2491
2010,2496
1167,2496
1908,2497
280,2498
260,2502
1301,2506
982,2506
1311,2510
1950,2517
662,2521
1601,2522
419,2522
435,2525
1097,2527
527,2528
589,2531
16,2535
1556,2537
369,2539
1733,2547
1488,2547
1901,2550
2196,2552
1107,2554
1067,2554
2319,2555
1780,2557
1813,2558
2539,2563
369,2563
411,2564
438,2566
1574,2574
1666,2577
1447,2577
1267,2579
486,2581
2182,2582
1766,2582
1923,2583
2332,2585
39,2585
325,2590
2324,2596
509,2596
75,2596
272,2598
2064,2601
2367,2602
1243,2602
1816,2604
985,2605
2214,2607
1723,2607
309,2608
158,2608
2180,2610
303,2613
2074,2616
907,2617
1131,2619
1503,2625
1095,2625
390,2629
672,2642
2439,2644
2043,2644
2174,2646
1109,2649
1092,2649
510,2651
2178,2656
1253,2663
1199,2663
328,2663
2221,2667
661,2667
2512,2671
1769,2672
499,2672
1444,2673
1905,2674
2311,2675
1990,2679
771,2679
2380,2680
2233,2680
2612,2682
1016,2688
2424,2693
2028,2693
1266,2693
845,2694
1212,2695
1752,2696
1582,2698
715,2700
553,2701
541,2703
68,2703
1080,2704
2055,2705
2399,2706
2215,2706
2014,2710
2154,2711
2365,2719
631,2720
2238,2724
1425,2726
2701,2727
553,2727
2137,2732
1108,2735
2577,2738
1666,2738
1447,2738
2622,2739
732,2741
1326,2747
1277,2748
908,2749
1115,2750
2200,2754
1531,2754
933,2759
688,2759
2231,2769
296,2769
1587,2774
889,2775
174,2775
1005,2780
18,2787
775,2794
2416,2795
2373,2795
1138,2797
2496,2799
2010,2799
1167,2799
2096,2806
1430,2808
1027,2808
339,2808
1701,2810
426,2811
406,2813
1593,2814
1093,2814
2270,2817
191,2817
2239,2818
1116,2818
906,2821
399,2822
1946,2824
185,2832
533,2834
23,2834
1546,2837
1329,2837
1872,2838
1368,2838
2787,2839
18,2839
195,2840
2309,2842
841,2842
2158,2843
2151,2843
1971,2845
2030,2846
2786,2847
1939,2850
1306,2850
2068,2852
1113,2852
723,2853
2181,2855
1431,2855
1227,2855
2560,2859
2116,2862
205,2862
1042,2864
2102,2873
910,2873
1040,2875
57,2876
882,2878
818,2878
532,2878
216,2878
2866,2879
2291,2883
1843,2885
1686,2889
490,2895
1387,2901
2477,2904
1045,2904
1039,2904
1629,2908
2310,2909
2170,2911
1255,2911
2482,2913
2508,2914
