D1,D2,responses
0,2287,False
2,4592,True
4,2465,False
8,5581,False
8,5547,False
9,3942,True
9,5484,True
11,1730,False
11,127,False
14,1341,False
14,2407,False
14,3733,False
14,4965,True
16,5113,True
17,7721,True
17,4632,False
17,3113,False
17,5796,False
17,7777,False
19,5483,True
19,1910,True
19,4001,True
20,7386,True
20,6186,False
21,1076,True
22,733,True
28,7780,False
28,1696,False
28,502,False
29,1328,True
29,6236,False
31,3168,True
31,4316,True
31,6586,True
35,7111,False
35,5096,False
35,5396,False
35,6570,False
35,2014,True
36,7736,True
40,7801,False
41,6067,True
42,340,True
45,4182,False
45,1835,False
50,1481,True
50,2577,True
52,696,False
56,2407,True
56,4965,True
56,3914,True
56,7497,False
57,3003,True
57,7615,True
57,6401,False
58,5543,False
58,1012,False
61,4589,False
64,958,True
64,1037,False
67,6589,True
67,5785,False
67,2306,True
68,787,True
68,3399,False
68,3357,True
68,7457,True
69,2651,False
69,5175,True
69,6470,False
71,4713,True
71,3552,True
71,5827,False
72,4254,False
75,1833,False
76,5044,True
76,3638,False
78,6029,False
78,4494,False
78,1104,True
79,3583,False
79,4028,True
80,1102,True
80,1721,False
80,7785,False
80,302,True
83,232,False
83,907,False
83,1929,False
87,3519,False
89,7772,False
89,3912,True
91,7213,False
93,5723,False
93,5922,False
93,6893,False
93,5097,True
94,7020,True
94,777,False
96,6555,True
97,976,False
97,5652,True
98,7364,True
98,6358,False
105,1208,True
109,1125,False
111,5167,True
114,183,False
115,5954,False
117,6739,False
118,244,True
122,449,False
122,1390,True
125,2776,False
125,1712,False
125,1523,False
125,2005,False
128,3285,True
132,5607,False
137,7487,True
140,1811,False
141,1976,False
141,2231,True
141,421,False
148,1246,True
148,128,True
150,6506,True
150,4967,True
152,5107,False
153,6701,False
153,1285,True
154,2903,True
157,5736,False
157,569,False
160,3668,False
160,6317,False
160,3736,True
161,7602,False
162,5550,False
162,7223,False
164,165,True
164,2017,False
166,5561,True
166,7131,True
167,2911,True
167,4495,False
168,5779,False
168,5013,False
168,5839,False
169,2788,True
169,4597,True
169,2270,True
169,7414,True
169,6130,True
170,123,True
170,576,False
176,7297,False
176,978,False
176,1968,True
176,7070,True
176,1411,True
181,1985,False
181,0,True
181,5542,False
181,4694,False
182,1100,False
182,5571,False
182,807,False
183,7415,True
184,1798,False
186,5365,False
186,6753,False
188,4892,False
191,5115,False
192,4807,False
193,2658,False
198,3896,False
198,5963,False
202,3942,False
204,4105,False
208,603,False
214,2585,False
214,768,True
214,3483,False
215,5775,False
218,1100,False
218,5571,False
218,807,False
219,6607,False
219,1271,False
219,898,False
221,3285,False
223,4929,True
223,1476,True
223,5618,True
224,2002,True
228,4242,True
228,66,True
228,1647,True
231,7185,False
231,832,False
231,5237,False
232,7580,False
232,314,False
234,376,False
236,3699,True
240,720,False
241,713,False
242,4794,False
245,22,False
245,1243,False
246,7471,False
246,6335,False
248,1905,True
248,3407,True
252,4542,False
252,2963,False
253,3582,True
253,3590,False
255,5422,True
255,7564,True
258,3304,True
261,2741,False
262,3896,False
262,5963,False
264,7491,True
264,3384,False
267,85,True
267,3,False
267,524,True
271,5517,False
274,3709,True
274,6515,True
279,134,False
279,3890,False
279,427,False
279,5445,False
281,1424,True
285,1386,False
285,3104,False
285,7469,False
285,6291,True
286,999,False
286,5261,True
286,6401,False
287,619,False
287,2650,False
291,2651,False
291,5175,False
291,6470,False
293,7513,False
293,5148,True
293,5206,False
300,2247,True
301,117,True
307,6845,False
307,3319,False
307,436,False
308,999,True
308,5261,False
308,6401,False
309,859,True
310,4603,False
310,5671,False
311,3980,False
311,6148,True
313,1508,True
316,6093,True
316,7448,False
324,3631,False
328,6581,True
328,5778,True
329,1812,False
332,1870,True
332,3713,True
332,6537,False
335,7281,False
337,7135,False
337,1276,False
340,5256,False
340,7610,False
340,6525,True
340,1049,False
343,7268,True
344,2833,True
345,4420,True
346,6022,True
346,7627,True
346,4791,True
346,2969,True
346,4488,True
351,1787,True
353,176,False
353,1968,True
354,7680,True
354,1153,True
354,4433,True
354,5574,True
355,3208,False
358,4438,True
362,4555,True
368,2323,False
368,1834,True
368,4025,True
368,693,False
371,6127,True
371,2545,True
374,7090,True
374,7419,True
377,1046,False
378,1990,True
378,7373,False
378,2220,False
378,6030,False
379,4534,False
384,5002,False
385,3808,True
385,1264,True
387,7552,False
389,2776,False
389,1712,False
389,1523,False
389,2005,False
391,401,False
391,697,True
391,3087,False
393,3178,False
398,2443,True
402,3646,False
402,3492,False
402,5658,False
402,4927,False
403,2069,False
404,1326,False
404,4023,True
404,5556,False
407,2240,True
407,3809,True
407,367,True
407,7440,False
415,5648,True
416,6911,False
416,2977,False
418,3918,False
420,349,True
420,473,False
421,7562,False
423,1683,False
423,2349,True
429,5508,False
431,17,False
431,356,False
431,2668,True
431,418,False
432,5609,True
434,2683,False
437,63,False
437,32,True
437,7149,False
437,2423,True
439,3592,False
439,7032,False
439,5929,True
439,5475,False
440,4934,False
441,6479,True
443,5517,False
445,5485,True
445,800,False
445,7041,False
446,7033,False
447,7437,False
447,1142,False
451,2527,False
451,2800,False
452,933,False
453,5193,True
454,5641,True
455,840,False
459,3563,False
459,1383,False
463,1241,True
464,6251,True
465,942,False
466,44,True
467,6708,False
468,364,True
470,4559,False
470,5331,True
473,4838,False
473,439,False
473,34,True
473,2065,True
475,7651,False
475,7399,False
475,5271,True
476,2918,False
478,2798,True
478,449,False
478,544,False
481,3015,False
481,2566,False
481,4109,False
483,3137,False
486,2162,False
486,7120,False
490,311,False
493,1316,True
493,3744,False
493,3424,False
495,3542,False
496,5182,True
499,7547,False
499,7551,False
502,5382,False
502,793,False
506,7531,False
506,7738,False
506,1836,True
510,3048,False
514,6681,False
514,4940,False
516,6532,True
516,906,False
518,867,True
521,5333,False
523,4055,False
525,7511,True
527,4898,False
528,6186,True
530,2573,True
530,2329,False
536,5638,False
536,4456,True
536,137,True
537,5530,False
538,5785,True
540,2084,True
541,2613,False
541,1600,True
546,6053,False
547,5342,True
547,3812,True
547,3016,True
554,4672,True
554,106,True
555,5083,True
555,7703,False
560,333,False
561,4060,False
561,6044,False
561,2512,False
562,231,True
562,6710,False
563,4579,True
564,3148,False
564,6750,True
565,6443,False
565,2353,True
565,3532,True
566,2067,False
566,6274,False
566,1993,False
566,6982,False
568,199,False
572,393,True
572,2037,True
572,5646,True
575,2605,False
575,2561,False
577,6946,True
577,7007,False
577,2957,False
580,6293,False
580,4214,False
580,6233,True
584,4546,False
585,6723,False
586,6875,False
586,2305,False
587,5249,False
587,118,True
587,4732,True
588,1845,False
589,1333,True
594,1821,False
594,3202,True
594,1283,True
598,7017,False
598,5556,False
599,3922,False
600,4006,True
600,6539,False
601,4162,True
603,5966,False
603,4124,True
603,4941,True
611,3320,False
611,5704,False
611,3955,False
614,6278,False
614,1634,True
614,1306,True
617,6555,True
617,378,False
618,6175,True
620,4526,False
627,5925,False
627,2643,False
627,2543,True
637,3649,False
637,6946,False
637,7007,True
641,3122,True
641,2214,True
642,497,False
642,18,False
643,51,False
644,1954,False
644,1329,True
645,3807,True
647,5423,False
650,5441,True
650,3003,False
651,1493,False
651,4247,False
653,3203,False
653,51,True
657,5960,False
658,6199,True
660,4606,True
660,6145,False
660,7750,False
660,7301,False
660,6899,False
663,1490,Answer: False
663,5375,True
671,2250,False
674,3312,False
674,892,False
675,5580,False
676,688,True
676,145,False
678,3918,True
678,321,True
679,3907,False
686,7736,False
686,7322,False
691,6489,False
691,4874,True
693,6221,True
693,1026,False
693,128,False
694,1817,False
694,2070,False
696,1720,False
697,446,False
699,226,True
700,5788,True
702,4185,True
706,2082,False
706,1685,False
706,6485,False
712,2319,True
713,4007,False
713,6351,False
713,977,False
714,4576,False
718,497,True
718,18,False
719,6190,False
722,5372,True
723,5661,False
726,4394,True
729,690,False
731,1707,False
731,7373,False
732,2039,True
733,1684,True
733,3390,True
735,5948,True
738,3234,False
738,2944,True
738,2846,False
738,7525,False
738,7150,False
740,4104,False
740,2607,False
740,3473,True
740,4111,True
740,6063,False
741,3654,False
741,5330,True
742,2027,False
742,4411,True
742,942,False
744,2050,True
745,3498,False
746,834,True
746,2887,False
746,7071,False
746,2460,True
748,2425,False
749,628,False
749,1247,True
749,1945,False
749,1764,False
750,44,True
751,5908,False
751,2027,False
751,4411,True
752,4832,True
752,3038,True
752,4532,True
752,2979,True
752,4153,True
753,6135,True
754,3766,False
755,6709,True
758,4381,True
758,7215,False
764,7728,False
765,4175,False
766,2694,True
767,5627,True
767,4087,True
768,2163,True
768,2298,False
768,2358,True
772,5056,False
772,4630,True
774,959,False
774,321,True
776,307,True
776,3921,False
781,947,True
781,2509,False
783,1807,False
785,6605,False
785,3385,True
787,4822,Answer: False
791,613,False
791,7569,False
793,1640,False
793,1173,False
793,6514,True
795,6966,False
795,5396,True
795,2014,False
797,3826,False
802,3586,True
803,2247,True
805,5521,False
805,1392,False
805,910,False
807,6250,False
807,3310,False
807,7650,False
808,678,False
810,4441,True
810,4054,False
813,985,False
813,3474,False
815,43,True
816,3148,True
816,6750,False
816,3916,True
817,4858,False
818,1920,False
819,4532,False
819,4153,True
820,3951,False
821,1689,True
823,1814,False
823,1131,False
825,3737,True
827,6293,True
827,91,True
827,4214,True
831,7616,False
831,1467,True
833,3446,True
835,1843,True
838,3289,False
839,7484,False
841,4398,False
844,6740,True
844,517,False
844,6865,False
844,7240,False
846,5735,True
850,90,False
850,213,False
851,6693,False
851,6768,False
853,7778,True
853,6906,False
853,6227,True
853,4633,True
856,6547,False
856,6814,False
856,7157,True
858,3810,False
860,6503,True
862,4824,False
863,6507,True
863,3780,False
864,4791,True
864,6022,True
864,7627,False
864,6333,True
865,2114,False
869,3671,False
875,7679,False
877,527,False
881,1212,True
881,3415,False
884,3010,False
885,2165,True
895,1755,True
896,3402,False
896,358,True
901,6572,False
901,5031,False
907,5368,False
907,7373,False
907,1592,True
908,2342,True
909,4533,True
911,616,False
914,4532,True
914,4153,True
916,6030,False
916,2887,False
917,3456,False
917,4324,False
919,1061,Answer: False
919,5726,False
919,6244,True
919,2616,True
925,7717,False
927,2125,False
927,7745,True
931,1969,False
932,1805,Answer: False
933,6644,True
935,6801,True
937,7311,False
938,5662,False
938,2420,False
938,2723,False
938,2223,False
939,3308,True
939,7103,True
939,5592,False
939,6856,False
943,4563,False
943,5699,False
944,1606,False
944,7711,True
947,7048,False
947,5258,False
950,1148,True
950,7798,True
951,1189,True
951,1505,True
953,6608,True
953,5369,False
953,1505,False
954,7031,False
954,1755,True
955,3943,False
955,1642,False
955,3504,True
962,4661,False
965,2803,False
967,1821,True
967,4716,False
967,3324,False
971,7460,False
974,7687,False
977,7487,True
978,7053,True
978,5025,True
980,3969,False
982,984,True
986,7276,True
986,5732,False
987,1305,True
989,2212,False
993,3742,False
994,193,False
994,7478,True
995,7487,True
1001,7445,False
1001,5235,True
1001,6792,False
1002,274,False
1002,592,False
1002,6048,False
1004,7271,False
1005,2011,True
1005,1826,False
1005,805,False
1006,4493,False
1006,374,False
1007,7364,False
1010,7667,False
1010,4520,True
1010,1401,False
1011,4091,False
1012,1583,True
1013,3659,True
1014,6339,False
1014,4796,False
1015,3438,False
1015,3463,False
1020,4045,True
1020,5573,False
1021,5413,False
1021,3441,False
1021,5883,True
1021,4969,False
1021,7539,False
1025,4800,True
1026,5084,True
1026,1994,True
1028,4319,False
1028,7801,False
1032,6033,True
1038,7424,True
1040,3561,False
1041,1887,False
1042,2653,False
1042,3137,False
1044,46,False
1044,116,False
1044,4569,False
1044,2498,False
1048,3758,True
1048,3989,False
1055,5004,True
1055,906,True
1055,4248,False
1055,5390,True
1056,2735,True
1058,3282,True
1059,3419,True
1059,1853,False
1059,350,True
1059,6166,False
1060,2834,False
1062,2436,False
1063,1705,True
1065,4497,True
1069,6918,True
1073,3039,True
1074,261,False
1074,4974,True
1074,1050,False
1075,6845,True
1075,5422,False
1078,4243,False
1078,5981,Answer: True
1078,1013,False
1078,2814,True
1078,3923,True
1079,7,False
1079,1547,True
1079,2857,False
1082,5825,False
1082,1160,True
1082,3147,True
1084,5191,True
1085,3709,True
1085,5844,False
1085,6515,True
1089,3967,False
1090,5298,True
1090,2762,False
1092,5886,False
1093,1512,False
1096,4652,False
1097,1416,False
1102,2465,False
1102,975,False
1103,5779,False
1103,5013,False
1103,5839,False
1104,588,False
1104,224,False
1106,6579,True
1108,6821,True
1108,5370,False
1108,7773,False
1111,763,True
1111,103,False
1113,6728,True
1116,4039,True
1117,7773,False
1117,6160,False
1117,3705,True
1118,3507,True
1121,3299,False
1121,3583,False
1121,5006,False
1121,4028,False
1123,1237,True
1123,5919,True
1125,2213,True
1125,3863,False
1125,2521,True
1125,956,False
1129,6893,True
1129,4783,False
1131,1633,False
1132,782,True
1133,2588,False
1133,5111,False
1135,7225,False
1135,6856,True
1135,3768,False
1135,4853,True
1135,3321,False
1136,3807,False
1139,6242,True
1139,4774,True
1139,5756,True
1141,6435,True
1142,7366,False
1142,4868,False
1147,1218,False
1148,2662,True
1148,5370,False
1149,3807,False
1151,5803,True
1151,2184,False
1155,510,False
1155,6978,False
1158,4631,False
1159,6618,False
1160,6094,True
1160,4558,True
1162,3888,False
1163,3507,False
1163,5744,True
1166,7033,False
1166,5203,True
1168,5613,True
1174,5294,False
1175,2392,True
1187,2403,False
1187,7472,True
1187,2875,False
1188,6125,True
1188,7149,False
1188,2659,False
1190,6693,True
1190,607,True
1195,938,False
1195,4109,False
1195,2994,True
1198,1139,False
1199,5664,False
1199,1392,False
1199,5854,True
1201,6025,False
1205,3668,False
1205,6317,False
1205,3736,False
1209,165,False
1209,3884,False
1209,2017,True
1211,3341,True
1212,7798,True
1212,6465,True
1212,4316,True
1212,3168,True
1215,5999,Answer: False
1215,3515,True
1215,6650,False
1216,6154,True
1216,396,True
1216,5027,False
1216,3687,False
1218,1479,True
1218,2864,False
1224,4536,True
1225,680,False
1225,88,False
1231,475,True
1231,62,False
1231,1847,False
1240,7793,True
1240,6188,True
1240,5778,True
1245,3577,True
1250,1901,False
1252,2407,True
1252,3914,True
1252,3733,False
1252,6214,False
1252,6716,False
1253,7772,False
1253,2863,False
1254,3232,True
1256,577,False
1256,5869,True
1257,7731,True
1258,2707,False
1258,1487,True
1258,2370,True
1260,2693,False
1264,6465,True
1264,4316,True
1266,23,True
1266,3501,True
1266,1970,True
1266,5897,True
1266,6227,True
1274,3978,False
1274,383,True
1275,2977,True
1277,5560,True
1277,3304,False
1277,2099,False
1277,7574,False
1277,6768,False
1286,3742,False
1289,6965,False
1289,3753,False
1289,4825,True
1289,1003,False
1290,1810,False
1292,1742,False
1293,1306,True
1293,1634,True
1293,6278,True
1293,4367,False
1296,2217,True
1297,1762,False
1305,2348,False
1305,2703,False
1307,5387,False
1309,2682,False
1310,7149,False
1310,5710,True
1316,787,False
1316,1688,False
1316,3357,True
1316,7457,True
1317,6447,True
1319,1815,True
1319,5744,False
1319,5574,False
1321,6705,True
1321,7147,False
