D1,D2,responses,weight,s-weight
0,2287,True,0.01,0.5513373613357544
2,4592,True,0.01,0.9778397083282471
4,2465,False,0.01,0.0
8,5581,False,0.01,0.0
8,5547,False,0.01,0.5814329385757446
9,3942,False,0.01,0.7781683802604675
9,5484,False,0.01,0.6750969886779785
11,1730,False,0.01,0.47732582688331604
11,127,False,0.01,0.5204112529754639
14,1341,False,0.01,0.447440505027771
14,2407,False,0.01,0.5363883376121521
14,3733,False,0.01,0.5424352288246155
14,4965,True,0.01,0.9901599884033203
16,5113,True,0.01,0.9749265313148499
17,7721,True,0.01,0.9861909747123718
17,4632,False,0.01,0.6792557239532471
17,3113,False,0.01,0.696661114692688
17,5796,False,0.01,0.6303397417068481
17,7777,False,0.01,0.6343398094177246
19,5483,False,0.01,0.0
19,1910,True,0.01,0.8735172748565674
19,4001,False,0.01,0.0
20,7386,True,0.01,0.9319697022438049
20,6186,False,0.01,0.0
21,1076,True,0.01,0.8374207615852356
22,733,True,0.01,0.9789924621582031
28,7780,False,0.01,0.47108620405197144
28,1696,False,0.01,0.4831140637397766
28,502,False,0.01,0.393088698387146
29,1328,True,0.01,0.9771275520324707
29,6236,False,0.01,0.5564548969268799
31,3168,True,0.01,0.9720709919929504
31,4316,False,0.01,0.8300323486328125
31,6586,False,0.01,0.8256741762161255
35,7111,False,0.01,0.0
35,5096,False,0.01,0.0
35,5396,False,0.01,0.0
35,6570,False,0.01,0.0
35,2014,True,0.01,0.9882416725158691
36,7736,True,0.01,0.9506361484527588
40,7801,False,0.01,0.0
41,6067,True,0.01,0.9632251262664795
42,340,True,0.01,0.968612551689148
45,4182,True,0.01,0.6614617705345154
45,1835,True,0.01,0.711418628692627
50,1481,True,0.01,0.7526662349700928
50,2577,True,0.01,0.7401523590087891
52,696,True,0.01,0.5352470278739929
56,2407,True,0.01,0.975548267364502
56,4965,True,0.01,0.5793952345848083
56,3914,True,0.01,0.6497862935066223
56,7497,False,0.01,0.0
57,3003,False,0.01,0.6971105337142944
57,7615,True,0.01,0.9784310460090637
57,6401,False,0.01,0.7521313428878784
58,5543,False,0.01,0.0
58,1012,False,0.01,0.0
61,4589,True,0.01,0.9412707686424255
64,958,True,0.01,0.8749116063117981
64,1037,False,0.01,0.0
67,6589,False,0.01,0.7600029706954956
67,5785,False,0.01,0.0
67,2306,True,0.01,0.9646111726760864
68,787,True,0.01,0.952224850654602
68,3399,False,0.01,0.0
68,3357,False,0.01,0.8186859488487244
68,7457,False,0.01,0.843178391456604
69,2651,False,0.01,0.0
69,5175,True,0.01,0.8081784248352051
69,6470,False,0.01,0.0
71,4713,False,0.02,0.6502176523208618
71,3552,True,0.01,0.9691725969314575
71,5827,False,0.02,0.4995448589324951
72,4254,False,0.01,0.0
75,1833,False,0.01,0.4303497076034546
76,5044,True,0.01,0.9735809564590454
76,3638,False,0.01,0.48772895336151123
78,6029,False,0.01,0.4440997838973999
78,4494,False,0.01,0.662015438079834
78,1104,True,0.01,0.9457088708877563
79,3583,False,0.01,0.576493501663208
79,4028,True,0.01,0.9657740592956543
80,1102,False,0.01,0.0
80,1721,False,0.01,0.0
80,7785,False,0.01,0.0
80,302,True,0.01,0.6855744123458862
83,232,False,0.01,0.5617498755455017
83,907,True,0.01,0.7230175733566284
83,1929,True,0.01,0.6710970997810364
87,3519,False,0.01,0.5480287671089172
89,7772,False,0.01,0.0
89,3912,True,0.01,0.7188537120819092
91,7213,False,0.01,0.5007791519165039
93,5723,False,0.01,0.459122896194458
93,5922,False,0.01,0.3479010760784149
93,6893,False,0.01,0.0
93,5097,True,0.01,0.7418186664581299
94,7020,True,0.03,0.9795855283737183
94,777,False,0.01,0.5445412397384644
96,6555,True,0.01,0.9406032562255859
97,976,True,0.01,0.6201176643371582
97,5652,True,0.01,0.789703369140625
