D1,D2,responses
0,4407,False
0,8365,False
0,15113,True
1,16720,True
1,16447,True
1,7147,True
2,18949,True
2,18028,True
2,16495,True
3,21424,True
3,4378,True
3,4377,True
4,14172,True
4,14048,True
4,1470,True
5,20932,True
5,10424,True
5,10422,True
6,13023,True
6,9015,True
6,3047,True
7,19193,False
7,17995,False
7,1303,True
8,19470,True
8,10248,False
8,349,True
9,10846,False
9,10052,False
9,2456,True
10,21365,False
10,20208,True
10,3494,False
11,12797,True
11,2830,False
11,2816,True
12,7686,False
12,5666,False
12,3691,False
13,12081,False
13,7532,True
13,1627,False
14,13616,True
14,1699,True
14,1698,True
15,17810,True
15,17364,True
15,4282,True
16,15183,True
16,15182,False
16,13230,True
17,21288,True
17,18816,True
17,18014,False
18,17423,True
18,10879,True
18,4881,True
19,17429,True
19,11239,True
19,6596,True
20,16837,True
20,2791,True
20,14080,True
21,12925,True
21,8915,True
21,7853,True
22,20961,True
22,17882,True
22,17391,True
23,19216,True
23,14262,True
23,11991,True
24,12804,False
24,10757,False
24,10384,False
25,13012,True
25,1035,False
25,1033,True
26,14406,True
26,4406,False
26,537,True
27,10473,True
27,9437,False
27,3982,False
28,19489,False
28,14112,True
28,13919,False
29,8071,False
29,8070,True
29,6031,True
30,15046,False
30,13118,True
30,11088,True
31,18620,False
31,16173,False
31,6573,True
32,21567,True
32,20124,True
32,17836,True
33,11683,True
33,5233,False
33,1117,False
34,6766,False
34,5118,False
34,3067,True
35,8092,True
35,7916,False
35,604,False
36,21331,True
36,8949,False
36,2991,False
37,14089,False
37,5601,True
37,5600,False
38,21628,True
38,19129,True
38,15683,True
39,10872,True
39,6882,True
39,955,True
40,20123,True
40,12795,True
40,2828,True
41,10814,True
41,10802,True
41,6816,True
42,11478,True
42,7477,True
42,172,True
43,20229,False
43,10344,False
43,45,True
44,8725,True
44,6691,False
44,6690,True
45,16163,False
45,11421,True
45,768,False
46,19337,False
46,18034,True
46,16500,True
47,18037,True
47,17556,True
47,9387,True
48,20273,True
48,10254,True
48,5920,True
49,10111,True
49,8096,True
49,6064,False
50,16936,True
50,16665,True
50,2013,True
51,5210,True
51,16399,True
51,16358,True
52,20998,False
52,8239,True
52,2257,False
53,17892,True
53,16598,False
53,9734,True
54,6572,True
54,2612,False
54,649,True
55,13865,True
55,12913,True
55,9191,True
56,21964,True
56,21636,True
56,9164,True
57,13302,True
57,12464,False
57,12060,True
58,21406,False
58,9328,False
58,5531,True
59,19658,True
59,7604,True
59,5585,True
60,18198,False
60,17380,False
60,606,True
61,11091,True
61,6043,True
61,907,False
62,19392,True
62,9668,True
62,3955,True
63,19627,True
63,12675,True
63,10911,True
64,18372,True
64,15314,True
64,8391,True
65,15087,True
65,11129,True
65,3882,False
66,9690,True
66,3670,True
66,3668,True
67,20417,True
67,14617,False
67,12696,False
67,10669,False
68,20446,False
68,12402,False
68,12207,False
69,21809,True
69,20427,False
69,14641,True
70,7758,True
70,13715,True
70,13714,True
71,14521,True
71,2619,False
71,643,False
72,11091,True
72,6846,False
72,6043,True
73,19782,False
73,6997,False
73,6528,True
74,12632,False
74,2656,False
74,2652,False
75,15132,True
75,12501,False
75,5909,False
76,21933,True
76,18637,True
76,14949,False
77,14635,True
77,6691,True
77,6690,True
78,12600,True
78,12347,True
78,3931,True
79,18495,True
