D1,D2,responses
0,4407,False
0,8365,False
0,15113,False
1,16720,Answer: True
1,16447,True
1,7147,Answer: True
2,18949,False
2,18028,False
2,16495,Answer: True
3,21424,Answer: False
3,4378,Answer: True
3,4377,Answer: False
4,14172,False
4,14048,Answer: False
4,1470,False
5,20932,Answer: True
5,10424,Answer: False
5,10422,Answer: True
6,13023,record 1: Adidas Originals Tubular Shadow W White Primeknit Running Shoes Men's US8 9176597 10 Adidas 13
6,9015,Answer: True
6,3047,record 1: Nike Men's Air Max 97 Premium Essential Shoes Gray/Anthracite-Black KO3381 10
7,19193,Answer: False
7,17995,Answer: False
7,1303,False
8,19470,False
8,10248,False
8,349,Answer: False
9,10846,Answer: False
9,10052,Answer: False
9,2456,False
10,21365,False
10,20208,False
10,3494,False
11,12797,Answer: False
11,2830,record 1: Toshiba Satellite A665-S7027 15
11,2816,record 1: Dell P2418HT 23
12,7686,False
12,5666,Answer: False
12,3691,False
13,12081,False
13,7532,Answer: False
13,1627,Answer: False
14,13616,Answer: False
14,1699,Answer: False
14,1698,Answer: False
15,17810,Answer: True
15,17364,Answer: True
15,4282,Answer: True
16,15183,Answer: True
16,15182,False
16,13230,False
17,21288,False
17,18816,False
17,18014,False
18,17423,Answer: True
18,10879,Answer: True
18,4881,Answer: False
19,17429,Answer: True
19,11239,False
19,6596,Answer: False
20,16837,Answer: True
20,2791,Answer: False
20,14080,False
21,12925,Answer: False
21,8915,Answer: False
21,7853,Answer: False
22,20961,False
22,17882,Answer: False
22,17391,Answer: False
23,19216,Answer: False
23,14262,Answer: False
23,11991,Answer: False
24,12804,False
24,10757,Answer: False
24,10384,Answer: False
25,13012,False
25,1035,Answer: False
25,1033,False
26,14406,Answer: False
26,4406,"record 1: Nike Air Max 1 Ultra Moiré Mens Black White AS7530-100 Size 11 New, record 2: Nike Air Max 1 Ultra Moiré SE Men's Shoes Light Bone/Black SZ10"
26,537,True
27,10473,Answer: False
27,9437,False
27,3982,False
28,19489,False
28,14112,Answer: False
28,13919,False
29,8071,Answer: False
29,8070,False
29,6031,Answer: True
30,15046,Answer: False
30,13118,Answer: True
30,11088,Answer: False
31,18620,False
31,16173,False
31,6573,False
32,21567,record 1: HP Sprocket Portable Photo Printer – Pink (1111)
32,20124,"record 1: LG LP650S Steam Mop with Clean Rinse, Refresher, and Battery, record 2: LG LP650S Steam Mop, Model No"
32,17836,Answer: False
33,11683,True
33,5233,Answer: False
33,1117,False
34,6766,Answer: False
34,5118,False
34,3067,Answer: True
35,8092,Answer: False
35,7916,Answer: False
35,604,Answer: False
36,21331,Answer: False
36,8949,Answer: False
36,2991,True
37,14089,Answer: False
37,5601,Answer: True
37,5600,Answer: False
38,21628,Answer: False
38,19129,Answer: False
38,15683,Answer: False
39,10872,Answer: True
39,6882,Answer: False
39,955,Answer: False
40,20123,True
40,12795,True
40,2828,Answer: True
41,10814,True
41,10802,Answer: True
41,6816,Answer: True
42,11478,False
42,7477,Answer: False
42,172,Answer: True
43,20229,False
43,10344,False
43,45,False
44,8725,False
44,6691,Answer: False
44,6690,Answer: False
45,16163,True
45,11421,Answer: True
45,768,Answer: False
46,19337,False
46,18034,Answer: False
46,16500,Answer: False
47,18037,Answer: False
47,17556,Answer: False
47,9387,Answer: False
48,20273,Answer: False
48,10254,Answer: False
