D1,D2,responses,weight,s-weight
3333,0,True,0.6048147367590061,0.5516318678855896
977,2,True,0.189206465951856,0.6431147456169128
591,3,False,0.0,0.0
2260,4,True,0.675,0.7267661690711975
1607,5,True,0.363696483726654,0.6926918029785156
74,6,False,0.2760262237369417,0.6365444660186768
1739,7,True,0.7547169811320755,0.8130283951759338
690,8,True,0.2613641051214193,0.4873189628124237
4612,9,False,0.0,0.5355453491210938
3609,9,False,0.0,0.5615027546882629
2881,10,False,0.0,0.5088469982147217
2508,11,False,0.0,0.512009859085083
4725,11,False,0.4403855060505443,0.44021567702293396
3135,12,True,0.511207720338155,0.7080894112586975
3400,13,False,0.0,0.0
4920,14,True,0.1426608309104371,0.0
1448,15,False,0.0,0.0
3711,16,False,0.0,0.4624575972557068
3153,17,False,0.0,0.5337831377983093
1174,17,False,0.0,0.0
895,17,False,0.0,0.5226066708564758
1214,18,False,0.0,0.5492278337478638
4393,19,False,0.0,0.0
4420,20,True,0.6871842709362768,0.8268542289733887
3549,21,False,0.3441236008058426,0.4714507460594177
1123,22,False,0.0,0.0
1360,23,False,0.0,0.5440758466720581
2971,24,True,0.5180191265905408,0.7427478432655334
4547,25,False,0.0,0.8250794410705566
3939,26,False,0.0,0.0
1714,27,True,0.4447495899966607,0.7102834582328796
968,28,True,0.5237849266164972,0.7136503458023071
481,29,True,0.4119207628409106,0.5902588367462158
2887,30,False,0.0,0.5567136406898499
2016,31,False,0.0,0.0
1492,32,True,0.6014167670256413,0.6906804442405701
1056,33,False,0.0,0.0
2652,34,False,0.0,0.5954566597938538
959,35,False,0.0,0.0
294,36,False,0.227866357593825,0.47875481843948364
2574,37,True,0.75,0.8432254791259766
273,38,False,0.2606430175713434,0.5381629467010498
3499,39,True,0.7719298245614035,0.8053353428840637
2673,40,True,0.6067798762169179,0.8621240258216858
138,41,True,0.73729610537109,0.8456442356109619
2225,42,False,0.0,0.0
3092,43,False,0.0,0.6774252653121948
910,44,False,0.0,0.4420614242553711
1662,45,True,0.46875,0.5970669984817505
54,46,True,0.6199262138660518,0.6520261764526367
4494,47,False,0.2480694691784169,0.5381723046302795
2011,48,False,0.0,0.48967689275741577
2336,49,True,0.7045454545454546,0.826538622379303
4736,50,True,0.5012804118276031,0.7522130608558655
2013,51,True,0.7216878364870323,0.8344645500183105
505,52,False,0.5447047794019222,0.6925382614135742
959,53,False,0.1508867072308635,0.0
3074,54,False,0.0,0.0
3404,55,False,0.600099198148979,0.5260612368583679
5054,56,False,0.1307549256439553,0.0
3082,56,False,0.0,0.0
2240,56,False,0.0,0.0
3749,57,False,0.0,0.0
1367,58,False,0.4576043153224294,0.6622620820999146
4351,59,False,0.375,0.5214569568634033
4202,60,False,0.0,0.0
546,61,True,0.6596992457003137,0.8232012987136841
4872,62,True,0.496528831492336,0.6016750335693359
4290,63,False,0.0,0.0
4949,64,True,0.2820047736298581,0.7009420990943909
4836,65,True,0.580142307501279,0.6258231401443481
824,66,True,0.8366600265340756,0.8515701293945312
5051,67,False,0.0,0.5654706358909607
4896,68,True,0.2590433063873256,0.4136471450328827
639,69,False,0.0,0.0
768,70,False,0.1860521018838127,0.5972437262535095
3262,71,False,0.0,0.0
2451,72,True,0.7678571428571429,0.7614636421203613
11,73,True,0.5091750772173156,0.5308917164802551
2322,74,False,0.2592814894208657,0.0
3188,75,True,0.7372097807744856,0.7873584628105164
83,76,True,0.3271399516188836,0.5299309492111206
4734,77,True,0.4225771273642583,0.0
4356,78,True,0.3840830938432625,0.6739276647567749
495,79,True,0.3000741015202112,0.41628894209861755
2467,80,True,0.1492357907975539,0.6524614095687866
2698,81,False,0.3615507630310936,0.0
2210,82,False,0.0,0.0
1891,83,True,0.5578592085389683,0.6983941793441772
4030,84,False,0.5954068852869262,0.8292006254196167
4030,85,False,0.0,0.8194249868392944
438,86,True,0.5654527761937889,0.7778394818305969
3174,87,False,0.261785157202368,0.0
140,88,False,0.1702764893936819,0.5241491794586182
4093,89,True,0.375624113212674,0.6362155079841614
2625,90,True,0.5547950410914818,0.6820045113563538
994,91,False,0.3481553119113957,0.5802547931671143
3956,92,True,0.6486486486486487,0.7496391534805298
791,93,True,0.3558350347521794,0.5246093273162842
4829,94,False,0.1988854199402068,0.0
2198,95,True,0.7273098320775917,0.8123131394386292
1593,96,True,0.2550000188609488,0.7697425484657288
948,97,True,0.5330372837222157,0.6407266855239868
1186,98,False,0.0,0.0
1866,99,False,0.1873171623163388,0.5409155488014221
669,100,True,0.5128225940683707,0.7457532286643982
1746,101,True,0.816496580927726,0.8052942752838135
2921,102,False,0.0,0.3985055983066559
756,102,False,0.0,0.42013105750083923
3028,103,True,0.625,0.5883640646934509
180,104,False,0.0,0.0
1018,105,False,0.0,0.0
2524,106,True,0.6538461538461539,0.8972113132476807
4131,107,False,0.0,0.0
4075,108,False,0.0,0.0
4547,109,False,0.0,0.8025503754615784
2265,110,True,0.2655925810092159,0.6680284738540649
1913,111,False,0.0,0.552410364151001
4632,112,True,0.5330372837222157,0.6526584029197693
1415,113,False,0.0,0.0
4198,114,False,0.0,0.0
4233,115,False,0.0,0.0
1820,116,False,0.0,0.0
953,117,False,0.2002069322850476,0.39819443225860596
959,118,False,0.1317105548196349,0.0
5000,119,False,0.0,0.6174048185348511
1127,120,False,0.0,0.827526330947876
5095,122,True,0.279327777685801,0.4836374521255493
3359,123,True,0.6467616667635546,0.6919200420379639
1052,124,True,0.5103103630798288,0.6854747533798218
4252,125,False,0.6875,0.6943353414535522
569,126,False,0.3742405942825598,0.5089282393455505
2591,127,True,0.6888747637021416,0.77198326587677
4184,128,False,0.0,0.7796485424041748
4794,129,False,0.0,0.0
4184,130,False,0.0,0.7777621150016785
3923,131,False,0.2699527623995085,0.0
941,131,False,0.0,0.0
1756,132,False,0.0,0.8406367301940918
764,133,True,0.4308202184276645,0.5952003002166748
1848,134,True,0.5750335777679776,0.569675624370575
991,136,False,0.0,0.0
4583,137,False,0.2649064714130087,0.0
1994,138,False,0.0,0.0
289,139,True,0.5107539184552492,0.531420886516571
1868,140,False,0.2964997266644404,0.6348631381988525
1464,141,False,0.0,0.5406631827354431
4014,143,True,0.7678571428571429,0.8980726599693298
1429,144,False,0.4662524041201569,0.0
2411,145,True,0.5378528742004771,0.6199507117271423
858,146,True,0.7291666666666666,0.8006840944290161
3353,147,True,0.4487745552040594,0.6403464078903198
1224,148,True,0.2405237591341701,0.37828218936920166
1404,149,False,0.0,0.0
4026,150,True,0.0,0.7485561370849609
17,150,True,0.1390176686002719,0.7530893683433533
4829,151,False,0.3539191986482827,0.0
808,152,True,0.5714285714285714,0.6279423236846924
2420,153,False,0.1889822365046136,0.0
1911,154,False,0.0,0.0
3125,155,False,0.0,0.15867742896080017
4547,156,False,0.0,0.7745210528373718
1127,156,False,0.0,0.7854535579681396
1434,157,False,0.0,0.0
481,158,False,0.0,0.0
4123,159,True,0.7126907593011393,0.8269911408424377
290,160,False,0.5345224838248488,0.5582268238067627
2722,161,False,0.0,0.48166728019714355
4030,162,False,0.4048766819951098,0.7754801511764526
4354,163,False,0.0,0.0
918,164,True,0.3050957017085529,0.4403674006462097
2456,165,True,0.8043996665398437,0.8406775593757629
2804,166,False,0.0,0.0
4034,167,True,0.1511164294986071,0.0
201,168,True,0.6475761258027333,0.7925534844398499
1186,169,False,0.1299867367239363,0.0
3044,170,False,0.2606430175713434,0.5283474922180176
4184,171,False,0.0,0.6912639141082764
1666,172,True,0.3423683940087303,0.0
2015,173,False,0.0,0.0
3542,174,True,0.5280786895875597,0.7739623785018921
4164,175,True,0.4803844614152613,0.7264122366905212
4237,176,False,0.0,0.0
3042,177,True,0.5095438042387856,0.6842977404594421
526,178,False,0.0,0.0
4252,179,True,0.0,0.0
4495,180,True,0.1550396153098556,0.5993921160697937
1177,181,False,0.0,0.0
276,182,True,0.8366600265340756,0.8230186700820923
4393,183,False,0.1620051842488452,0.0
3310,184,False,0.0,0.3797623813152313
3464,185,True,0.7126907593011393,0.8673710823059082
3156,186,True,0.0,0.6605536937713623
3728,187,False,0.0,0.42872756719589233
3175,188,True,0.2487469836501779,0.5910903215408325
286,189,True,0.1908234430398593,0.45322418212890625
4171,190,True,0.7450980392156863,0.8386314511299133
