D1,D2,responses
1023,0,True
1022,0,Answer: False
1020,0,False
134,0,False
1023,1,True
1022,1,True
1020,1,False
134,1,False
953,2,True
434,2,True
106,2,False
100,2,False
785,3,False
237,3,"record 1: HP Officejet Pro L7780 All-in-One Printer, record 2: HP Officejet J6780 All-in-One Printer"
214,3,True
97,3,False
434,4,False
288,4,False
160,4,True
106,4,False
861,5,False
860,5,False
851,5,False
825,5,False
776,6,True
392,6,Answer: False
110,6,Answer: False
94,6,False
968,7,Answer: False
746,7,False
377,7,True
284,7,False
1023,8,True
1022,8,False
1020,8,True
134,8,False
1023,9,False
1022,9,False
1020,9,False
134,9,True
1021,10,True
1020,10,Answer: False
953,10,False
134,10,Answer: False
1016,11,False
461,11,True
365,11,False
344,11,False
638,12,False
631,12,False
238,12,False
218,12,True
953,13,True
434,13,False
106,13,False
100,13,False
1059,14,False
785,14,False
237,14,True
214,14,True
965,15,False
821,15,Answer: True
402,15,False
389,15,False
448,16,False
238,16,False
218,16,False
59,16,Answer: True
1075,17,"record 3: AmazonBasics AW07B10689 Pure Virginia Black Walnut Desktop Computer Keyboard & Mouse Combo Pack - USB – Bundle of Keyboard and Mouse (Pure Virginia Black Walnut) AmazonBasics AW07B10689 Pure Virginia Black Walnut Desktop Computer Keyboard & Mouse Combo Pack - USB – Bundle of Keyboard and Mouse (Pure Virginia Black Walnut), record 4: AmazonBasics AW07B10686 Pure Virginia Black Walnut Desktop Computer Keyboard & Mouse Combo Pack - USB – Bundle of Keyboard and Mouse (Pure Virginia Black Walnut) Answer with True"
1016,17,False
461,17,True
344,17,record 1: Nike Air Max Zero (QX080) - QX080 Nike Air Max Zero (QX080)/ Originally Released As The Air Max 2015/ Designed By Nike Designer Nigel A
1014,18,False
227,18,record 1: Xiaomi Mi Band 2 - XMBN02HM Xiaomi Mi Band 2 - XMBN02HM/ OLED Display/ Heart Rate & Sleep Tracking/ IP68 Water Resistance/ Bluetooth V4
99,18,True
89,18,"record 1: HP Officejet J5780 All-in-One Printer - Black HP Officejet J5780 All-in-One Printer - Black/ Wireless Printing - Scan to USB Drive - Automatic Document Feeder/ 25 Sheets (A4 Size) - Print Resolution up to 4800 x 1200 Optimized Dpi/ Memory Card Reader: SmartMedia, SD, MMC, xD-Picture Card, MS Pro Duo Memory Card, Mini SD (SecureDigital), Memory Stick PRO Duo, Micro MMC - Print Speed: Up to 8"
1018,19,Answer: False
1017,19,False
824,19,True
407,19,False
1014,20,False
598,20,False
99,20,True
89,20,True
151,21,False
96,21,False
32,21,False
25,21,True
1074,22,True
770,22,False
618,22,False
560,22,False
452,23,Answer: False
449,23,False
165,23,False
63,23,True
407,24,True
295,24,False
288,24,False
116,24,"record 1: Sony PlayStation Gold Headset (PS4/PS3) - CH60C US Sony PlayStation Gold Headset (PS4/PS3) - CH60C US/ High Quality Wired Stereo Headphones/ Adjustable Frequency Response/ Volume Limiter And Mute Function/ In-Line Microphone For Chat Functions, record 2: Sony PlayStation Gold Wireless Headset (PS4/PLATINUM) - CH70US Sony PlayStation Gold Wireless Headset (PS4/PLATINUM) - CH70US/ High Quality Wired Stereo Headphones/ Adjustable Frequency Response/ Volume Limiter And Mute Function/ In-Line Microphone For Chat Functions"
778,25,False
407,25,"record 1: Adobe Photoshop Elements 9 - PSE9 Adobe Photoshop Elements 9 - PSE9/ Powerful Photo Editing Software/ Organize, Share and Print Your Photos/ Easily Edit and Enhance Photos/ Includes Photoshop"
295,25,True
116,25,True
434,26,False
288,26,False
106,26,False
100,26,True
1030,27,False
128,27,True
127,27,True
5,27,False
658,28,False
