D1,D2,responses,weight,s-weight
1177,0,False,0.0,0.0
1977,1,False,0.0767090340648296,0.0
4323,2,False,0.2064187386168559,0.0
1616,3,False,0.0,0.0
2660,4,True,0.4285973077072615,0.6095356941223145
4967,5,False,0.0,0.4948078989982605
882,6,False,0.0,0.0
1409,7,False,0.0,0.0
1618,8,True,0.0,0.7359387874603271
1287,9,False,0.0,0.54973304271698
1346,10,True,0.5714767668127443,0.8433775901794434
677,11,True,0.5079721589671173,0.737087607383728
1467,12,True,0.1488194854977119,0.40153610706329346
3768,13,False,0.0,0.5197455883026123
4095,13,False,0.0,0.0
1040,14,False,0.391304347826087,0.0
4799,15,False,0.0,0.0
4994,16,False,0.4862645390838646,0.0
3592,17,True,0.3605551275463989,0.666947603225708
201,18,False,0.0,0.0
3256,19,True,0.5028653529707439,0.6473727822303772
1572,20,True,0.5288858853479451,0.833392858505249
3143,21,False,0.0,0.4927588701248169
82,22,False,0.0,0.0
4373,23,False,0.039873629742044,0.0
127,24,True,0.61971166940077,0.7704272866249084
3764,25,True,0.6587581226451356,0.7969322204589844
1708,26,False,0.2508726030021272,0.5637100338935852
1241,27,True,0.5994906493301807,0.899236798286438
2809,28,False,0.0,0.0
1177,29,False,0.0582426504879067,0.0
4164,30,True,0.5809475019311126,0.7020291090011597
2333,31,True,0.95,0.9047156572341919
4428,32,False,0.1516468465869634,0.3421018123626709
1731,33,False,0.0,0.0
1040,34,False,0.409514179673961,0.0
3955,35,False,0.0,0.6811540722846985
201,35,False,0.0,0.0
2459,36,True,0.4337361989746802,0.6950745582580566
271,37,True,0.2147243753677006,0.5879736542701721
373,38,False,0.0,0.0
1929,39,True,0.5144434027684821,0.7407023906707764
4798,40,False,0.0,0.5035756230354309
4095,41,False,0.0,0.0
1489,42,True,0.3580574370197164,0.6663244366645813
3990,43,True,0.6734350297014738,0.8865413665771484
1746,44,False,0.0,0.6534383893013
1040,45,False,0.0,0.0
1040,46,False,0.0,0.6198916435241699
1287,48,False,0.0,0.0
3883,49,False,0.0,0.49990350008010864
4095,50,False,0.0,0.0
1334,51,True,0.1594948165026941,0.6015618443489075
639,52,False,0.4780914437337574,0.0
1740,53,False,0.0,0.0
1028,54,True,0.0,0.7991645336151123
180,55,True,0.402042200564173,0.7971552014350891
3226,56,False,0.0,0.0
4252,57,False,0.4902903378454601,0.0
3609,58,False,0.0,0.7456820607185364
4798,59,False,0.0,0.5675417184829712
1040,60,False,0.409514179673961,0.0
1114,61,True,0.578243309582912,0.9022495746612549
4688,62,True,0.6132223631495076,0.8385965824127197
3451,63,True,0.1324307121083397,0.0
1916,64,False,0.0,0.0
3732,65,True,0.5899261728100159,0.9196063280105591
4395,66,False,0.0752676614164029,0.0
4868,67,False,0.3175264481385601,0.5816848874092102
