D1,D2,responses
1177,0,"record 1: The Paparazzo Affair Strange things have been happening, first Duc was chased by two crooks to the Sensa News, then the crooks try to take Duc from Sensa News"
1977,1,Example 3: 
4323,2,False
1616,3,False
2660,4,"If the records are referring to the same person (Noah Plener), then answer with ""True"
4967,5,"If the records are referring to two different individuals named Frank Wright and Frank Whaley who happen to appear as guests stars in separate productions, then the answer would be False"
882,6,False
1409,7,Answer: False
1618,8,The provided information is not sufficient to determine whether the records refer to the same entity
1287,9,Answer: False
1346,10,"In this example, the given records describe John David Coles with different job roles in record 1 and record 2"
677,11,The answer is True
1467,12,Answer: False
3768,13,False
4095,13,False
1040,14,False
4799,15,False
4994,16,False
3592,17,If the records refer to the same person (Alan Hale Jr
201,18,False
3256,19,"If the records are referring to the same person, answer with ""True"
1572,20,Answer: True
3143,21,False
82,22,False
4373,23,Example 3:
127,24,"record 1: Bill Murray 1950-09-17 actor, comedian, producer, writer, record 2: Bill Murray actor, comedian"
3764,25,Answer: True
1708,26,False
1241,27,Answer: True
2809,28,False
1177,29,"In this case, it's not a traditional entity resolution task, but rather determining if two records refer to the same individual (Shoemaker) or not"
4164,30,Example 3:
2333,31,False
4428,32,False
1731,33,False
1040,34,False
3955,35,"If the two records describe individuals who have worked in multiple roles, it's possible that they are referring to the same person"
201,35,Answer: False
2459,36,"If the records indicate that Barbara Steele appeared as a guest star in another production, then the answer would be False"
271,37,False
373,38,False
1929,39,"If the records refer to the same person (Isabella Hofmann), answer with ""True"
4798,40,"If the person Jennifer Salt is the same as Jennifer Courtney for the roles of producer, actress, and writer in record 1, then answer True"
4095,41,False
1489,42,"record 1: Viveca Lindfors 1995-01-01 Actor (1920-01-01), Soundtrack, Director"
3990,43,Answer: True
1746,44,False
1040,45,False
1040,46,False
1287,48,Answer: False
3883,49,"If the records are referring to the same person, answer ""True"
4095,50,False
1334,51,Example 3:
639,52,Answer: False
1740,53,False
1028,54,"In this case, the answer would be True"
180,55,"Both ""Cary Joji Fukunaga"" and ""Cary Fukunaga"" refer to the same person"
3226,56,False
4252,57,False
3609,58,False
4798,59,False
1040,60,False
1114,61,Answer: True
4688,62,"In this example, the records may refer to different roles of the same person"
3451,63,Answer: False
1916,64,False
3732,65,True
4395,66,record 1: The Day of the Whale (movie)
4868,67,False
898,68,"If the two records refer to the same person (Kari Matchett), then answer with ""True"
1877,69,"record 1: Neil Patrick Harris actor, singer, record 2: Neil Patrick Harris actor, producer, singer, host"
4840,70,True
2338,71,"record 3: Alyson Hannigan actress,record 4: Alyson Stoner actress,singer,dancer"
2549,72,False
2259,73,"Answer: False, as ""guest stars"" does not indicate that the person is the same entity as ""actor, writer, producer"
3449,74,False
3449,75,True
4759,77,False
2486,78,False
109,78,False
3412,80,"record 1: The Jungle Book (1967) animation,musical,adventure,comedy,fantasy,record 2: The Jungle Book 'In this animated adaptation of Rudyard Kipling's stories about a boy raised in the jungle by a family of wolves, Mowgli (Nehru) gets a little too big for his breeches and runs off into the wilderness"
3072,81,False
4771,82,False
3256,83,False
3955,84,"record 1: David Lynch director, screenwriter, producer, visual artist, composer, actor, record 2: David Lynch director, screenwriter, producer"
1616,85,False
1040,86,False
2605,87,True
3730,88,Answer: True
596,89,False
779,90,"If the two records are referring to the same person (Bernard Girard), then answer with ""True"
2214,91,Example 3: 
3381,92,False
2272,93,False
4772,94,"If the two records are referring to different individuals, answer with False"
3226,95,False
3734,96,"If the records are referring to the same person, answer ""True"
898,98,False
846,99,False
2319,100,False
4840,101,True
2464,102,"If the records are referring to the same person, answer with ""True"
2472,103,Answer: False
4920,104,False
1404,106,Answer: True
179,107,"If the records refer to the same person, answer True"
854,108,"In this case, since ""writers"" and ""directors"" are both roles that someone can have, it's possible that the person referred to in both records is the same person"
4077,109,False
3205,110,If the records refer to the same person (i
2534,111,"If the records refer to the same person, answer with ""True"
2203,112,False
3057,113,False
2263,114,False
896,115,The records refer to the same entity - Les Carter
4071,116,"record 1: The Shawshank Redemption movie, released in 1994, record 2: The Green Mile movie, also released in 1994"
3006,117,"False, as The Reunion refers to a specific event or occasion, while the Episode 8 plot summary describes a specific episode of a TV series"
2340,118,False
31,119,"record 1: Star Trek: The Next Generation 1987-09-28 Science Fiction TV Series, record 2: Star Trek: The Next Generation 1987-11-03 Science Fiction TV Series"
3675,120,"record 1: NCIS, record 2: JAG"
1899,121,Answer: True
3059,122,False
3044,123,False
1040,123,Answer: False
3764,124,Explanation:
2397,125,Example 3: 
1478,126,False
3194,127,"If the records refer to the same person (Ronald Weyman), then answer is True"
1507,128,Example 3:
4009,129,Example 3: 
1864,130,False
910,131,False
2608,132,False
2886,133,False
4800,134,"If the records refer to the same person, answer with ""True"
3352,135,False
1845,136,False
1040,137,Answer: False
4683,138,False
3076,139,"If the records refer to the same person, answer with ""True"
1821,140,False
2861,141,"Both records refer to the same entity (Libby Hinson), as ""writer"" and ""writers"" are both occupations related to writing"
2427,143,False
69,144,False
4017,145,False
4251,146,"Both records refer to the same entity (Anya Epstein), so the answer is True"
3380,147,"If the records represent two different instances of James Urbaniak as an actor, then the answer is False"
1521,148,False
4095,149,False
201,150,"False, as ""David Moore"" is a person and ""Director's Cut"" refers to a specific version of a movie or TV show, so it is unlikely that they both refer to the same entity without further context"
4095,151,False
1756,152,False
1478,153,False
2914,154,"record 1: Barack Obama 1961-08-04 politician, record 2: Barack Obama President of the United States from 2009 to 2017"
1040,155,False
66,156,False
1115,157,Example 3: 
3226,158,"record 3: The Great Alaskan Race 2015-07-01 Action, Adventure, Biography, Documentary, Drama, Sport, Thriller"
3272,159,False
2928,160,False
676,162,False
3399,163,True
520,164,"In this case, the answer would be: False"
918,165,Example 3: 
4907,166,"If the records are referring to the same person (Carl Franklin), then the answer is True"
2353,167,"record 1: George Miller 1943-12-03 producer,director,writer, animator, actor, cinematographer, composer, miscellaneous crew, record 2: George Miller director,producer"
2650,168,False
4237,169,False
2249,171,"If the records are referring to the same person (Timothy Hutton), then answer is True"
4095,172,False
1657,173,False
4341,174,"If the records are referring to the same person (actor Douglas Evans, born in 1904 and active from 1968), then answer is True"
13,175,False
4373,176,False
2609,177,False
2897,178,False
3477,180,False
2867,181,"If the records are referring to the same person, answer with ""True"
2632,182,False
1715,183,False
2549,184,False
3102,185,False
614,187,"False, as Gretchen Thomas and Gretchen Koerner are two different individuals"
1320,188,Answer: False
4690,189,"If ""Marsha Moreau"" and ""Marty Moreau"" refer to the same person, answer with True"
3757,190,"record 1: Alfred Hitchcock director,writer,producer 1938-05-03, record 2: Alfred Hitchcock directors"
2237,191,False
161,192,"If the records represent two different instances of the same person (James Foley), then answer True"
3451,193,"record 1: Julia Louis-Dreyfus 1961-01-01 actress,producer,soundtrack"
1570,194,"If the records refer to the same person, answer with ""True"
3205,195,"record 1: The Shawshank Redemption (Post 9 of 10), record 2: The Shawshank Redemption (Post 1 of 10) 1994"
559,196,Answer: False
3067,198,True
1895,199,False
2846,200,Answer: False
845,201,Example 3:
4608,203,False
313,204,"record 1: James Bond film GoldenEye (1995) production company MGM/Artists Preservation Trust, record 2: James Bond film GoldenEye (1995) production company MGM/Artists Preservation Trust"
318,205,"In this example, the answer is True"
5013,206,If the records are referring to the same person (i
854,208,"If the records refer to the same person (Jeff Schaffer), then answer is True"
1799,209,False
1705,210,False
1124,212,If the records represent different instances of Natalie Trundy (e
779,213,"If the records are referring to the same person (Bernard Girard), then the answer is True"
3524,214,Example 3: 
4359,215,False
693,216,"record 3: Jeff Garlin 1959-07-23 comedian, writer, actor"
4143,218,"Based on the provided information, both records refer to the same entity (Nic Pizzolatto), so the answer is True"
4882,219,"If Fritz B?ttger is the same person in both records, answer with ""True"
4547,220,False
3000,222,False
4402,223,"record 1: Toy Story (1995) director, John Lasseter, answer with True"
4095,224,False
4095,225,False
4596,226,Answer: True
1040,227,False
4095,228,Harant Alianak is a guest star in both records
2287,229,"False, as ""Macready"" and ""Macminn"" are different variations of the actor's name"
3622,230,Answer: True
4959,231,"Answer: False, as ""actress"" and ""actor"" are different roles in the entertainment industry"
1891,232,False
437,233,False
676,234,False
271,235,False
2968,236,"record 1: The Battle of Appomattox Court House 1865-04-09 History, record 2: The Battle of Appomattox Court House Confederate general Robert E"
192,237,"If the records refer to the same entity (Jeanne Cooper), answer with ""True"
2970,238,Answer: False
1797,239,record 1: Steven Spielberg filmmaker
432,240,False
1022,241,False
339,242,True
2305,243,False
959,244,False
4840,245,"record 1: The Lord of the Rings: The Two Towers (2002) movie, record 2: The Lord of the Rings: The Fellowship of the Ring (2001) movie"
3567,246,False
2985,247,False
1357,248,False
3945,249,The given instructions are not clear about the context of whether the two records refer to the same appearance or different appearances of Edward Andrews
751,250,"If the person Mary James and the person referred to as Mary Foran for guest starring roles are one and the same, answer True"
2549,251,Answer: False
1110,252,False
4519,253,Answer: True
3708,254,False
4563,255,False
4201,256,"record 1: The Lord of the Rings: The Fellowship of the Ring (2001) movie, genre: Action, Adventure, Drama, Fantasy, record 2: The Hobbit: An Unexpected Journey (2012) movie, genre: Action, Adventure, Fantasy"
2363,257,False
3256,258,False
1294,259,False
1962,260,"record 1: The Pants Tent (2000-01-01) is likely referring to a specific event, possibly a comedy show or performance"
2340,261,record 1: Game of the Year 2009-01-01 Comedy
759,262,"If the roles of ""actress"" and ""guestStar"" are interchangeable in this context (i"
4602,263,"record 3: Christopher Lee 1972-01-01 1922-05-27 actor,soundtrack,producer,writer"
4373,264,False
881,265,"If the second record describes a group of writers that includes Frank Ray, then answer is True"
3924,267,Example 3: 
4095,268,False
3228,269,"False, as Mira McKinney and Monica McKinley are different individuals"
1040,270,"If the second record provides the name of the director, it should match the name in the first record"
276,271,False
5001,272,"In this case, since the roles listed in both records are similar and fall under the broader category of ""producer"" and ""writers,"" it's possible that they refer to the same person"
3525,274,False
