D1,D2,responses,weight
1177,0,False,0.0
1977,1,False,0.0767090340648296
4323,2,False,0.2064187386168559
1616,3,False,0.0
2660,4,True,0.4285973077072615
4967,5,False,0.0
882,6,False,0.0
1409,7,False,0.0
1618,8,False,0.0
1287,9,False,0.0
1346,10,True,0.5714767668127443
677,11,False,0.5079721589671173
1467,12,True,0.1488194854977119
3768,13,False,0.0
4095,13,False,0.0
1040,14,False,0.391304347826087
4799,15,False,0.0
4994,16,False,0.4862645390838646
3592,17,True,0.3605551275463989
201,18,False,0.0
3256,19,False,0.5028653529707439
1572,20,False,0.5288858853479451
3143,21,False,0.0
82,22,False,0.0
4373,23,False,0.039873629742044
127,24,True,0.61971166940077
3764,25,True,0.6587581226451356
1708,26,False,0.2508726030021272
1241,27,True,0.5994906493301807
2809,28,False,0.0
1177,29,False,0.0582426504879067
4164,30,True,0.5809475019311126
2333,31,False,0.95
4428,32,False,0.1516468465869634
1731,33,False,0.0
1040,34,False,0.409514179673961
3955,35,False,0.0
201,35,False,0.0
2459,36,True,0.4337361989746802
271,37,True,0.2147243753677006
373,38,False,0.0
1929,39,False,0.5144434027684821
4798,40,False,0.0
4095,41,False,0.0
1489,42,True,0.3580574370197164
3990,43,True,0.6734350297014738
1746,44,False,0.0
1040,45,False,0.0
1040,46,False,0.0
1287,48,False,0.0
3883,49,False,0.0
4095,50,False,0.0
1334,51,True,0.1594948165026941
639,52,False,0.4780914437337574
1740,53,False,0.0
1028,54,False,0.0
180,55,False,0.402042200564173
3226,56,False,0.0
4252,57,False,0.4902903378454601
3609,58,False,0.0
4798,59,False,0.0
1040,60,False,0.409514179673961
1114,61,True,0.578243309582912
4688,62,False,0.6132223631495076
3451,63,False,0.1324307121083397
1916,64,False,0.0
3732,65,True,0.5899261728100159
4395,66,False,0.0752676614164029
4868,67,False,0.3175264481385601
898,68,False,0.4666666666666667
1877,69,False,0.5477225575051662
4840,70,False,0.386243639668214
2338,71,False,0.0
2549,72,False,0.0
2259,73,True,0.2204792759220492
3449,74,False,0.0
3449,75,True,0.5378528742004771
4759,77,False,0.0
2486,78,False,0.0
109,78,False,0.0
3412,80,False,0.0
3072,81,False,0.0
4771,82,False,0.0
3256,83,False,0.3528211425363985
3955,84,False,0.7565344158360031
1616,85,False,0.0
1040,86,False,0.4305283859114459
2605,87,True,0.6674238124719146
3730,88,True,0.6605782590758164
596,89,False,0.4020151261036848
779,90,False,0.5633622717047423
2214,91,False,0.0
3381,92,False,0.2021518850156599
2272,93,False,0.0
4772,94,False,0.3763089045031908
3226,95,False,0.0
3734,96,False,0.0
898,98,True,0.6335525936249404
846,99,False,0.1462544848254261
2319,100,False,0.4447495899966607
4840,101,False,0.5662208585049305
2464,102,False,0.0
2472,103,False,0.0
4920,104,False,0.0
1404,106,True,0.1843704614175343
179,107,False,0.0
854,108,False,0.6132223631495076
4077,109,False,0.2450168083904678
3205,110,True,0.7844645405527362
2534,111,False,0.2676154650525236
2203,112,False,0.0
3057,113,False,0.0
2263,114,False,0.0757055983919904
896,115,True,0.5408420485294111
4071,116,False,0.0
3006,117,False,0.0
2340,118,False,0.0
31,119,True,0.3672793098117978
3675,120,False,0.0
1899,121,True,0.5277777777777778
3059,122,False,0.1617875572323585
3044,123,False,0.0
1040,123,False,0.0
3764,124,False,0.644887977205851
2397,125,True,0.1731541605497732
1478,126,False,0.0
3194,127,False,0.0
1507,128,True,0.1447136102289872
4009,129,True,0.2358187428639038
1864,130,False,0.0
910,131,False,0.0
2608,132,False,0.2505486760009429
2886,133,False,0.2445579940222592
4800,134,False,0.0
3352,135,False,0.0
1845,136,False,0.0
1040,137,False,0.0
4683,138,False,0.0
3076,139,False,0.1803339269334864
1821,140,True,0.1635174850419321
2861,141,True,0.7079923254047886
2427,143,False,0.0
69,144,True,0.5078333750770082
4017,145,False,0.0760373830840591
4251,146,False,0.0
3380,147,True,0.4119262772858173
1521,148,False,0.3335621924974955
4095,149,False,0.0
201,150,False,0.0
4095,151,False,0.0
1756,152,False,0.3081667756806828
1478,153,False,0.0
2914,154,True,0.4978513007588093
1040,155,False,0.3546496828075953
66,156,False,0.0
1115,157,False,0.6848150343017257
3226,158,False,0.0
3272,159,False,0.4899789435061114
2928,160,False,0.2091650066335189
676,162,False,0.0
3399,163,True,0.9780192938436516
520,164,False,0.6390096504226938
918,165,True,0.2108673282102535
4907,166,True,0.5361799218610493
2353,167,True,0.6331738236133035
2650,168,False,0.1367882257762659
4237,169,False,0.0
2249,171,False,0.5219701430050183
4095,172,False,0.0
1657,173,False,0.0
4341,174,False,0.0
13,175,False,0.2964997266644404
4373,176,False,0.0
2609,177,False,0.0
2897,178,False,0.0531044156564305
3477,180,False,0.0
2867,181,False,0.0
2632,182,False,0.0
1715,183,False,0.5244044240850758
2549,184,False,0.0
3102,185,False,0.0
614,187,False,0.0
1320,188,False,0.1053280150530128
4690,189,False,0.0
3757,190,False,0.6939779183594883
2237,191,False,0.0
161,192,True,0.5970814340265321
3451,193,False,0.1009560374127677
1570,194,True,0.2823298512866399
3205,195,False,0.5051814855409226
559,196,False,0.0893199884352952
3067,198,True,0.5441071875825088
1895,199,False,0.0
2846,200,False,0.0842993091831635
845,201,True,0.1824074513839871
4608,203,True,0.2005978255313568
313,204,True,0.6650621717611762
318,205,False,0.1442263244544471
5013,206,True,0.6208780157885367
854,208,False,0.6264114497259976
1799,209,False,0.253546276418555
1705,210,False,0.0
1124,212,True,0.4139186771923578
779,213,True,0.5749792108382483
3524,214,True,0.1635147862659882
4359,215,True,0.1163304067420187
693,216,False,0.4824181513244217
4143,218,True,0.613155020597473
4882,219,False,0.0
4547,220,False,0.0
3000,222,False,0.0
4402,223,False,0.0
4095,224,False,0.0
4095,225,False,0.0
4596,226,True,0.6865437954763621
1040,227,False,0.4196271637081412
4095,228,False,0.0
2287,229,False,0.0
3622,230,True,0.6813851438692469
4959,231,True,0.5544788620954259
1891,232,False,0.2779692826455979
437,233,False,0.0
676,234,False,0.0
271,235,False,0.184506241605777
2968,236,True,0.1860968420796941
192,237,True,0.3538151850686812
2970,238,False,0.0
1797,239,False,0.6190476190476191
432,240,False,0.0
1022,241,False,0.0
339,242,True,0.5598925109558544
2305,243,False,0.543557306504609
959,244,False,0.0610847221781526
4840,245,False,0.0
3567,246,False,0.0
2985,247,False,0.0
1357,248,False,0.2375422747394687
3945,249,True,0.3771407209082557
751,250,False,0.0
2549,251,False,0.0
1110,252,False,0.0
4519,253,True,0.7686151382644183
3708,254,False,0.0
4563,255,False,0.0
4201,256,True,0.5578319375835659
2363,257,False,0.2288021576612147
3256,258,False,0.349344987392638
1294,259,False,0.0
1962,260,True,0.2051956704170308
2340,261,False,0.0420358859405423
759,262,True,0.5915204817512771
4602,263,False,0.0
4373,264,False,0.1307580220107612
881,265,False,0.0
3924,267,True,0.1416368080535657
4095,268,False,0.0
3228,269,False,0.0
1040,270,True,0.5015503913178175
276,271,False,0.5477225575051661
5001,272,False,0.0
3525,274,False,0.4226664576955308
3732,276,False,0.1749635530559412
5054,277,False,0.0
931,278,True,0.1687724257025074
1884,279,False,0.5523359223922854
4095,280,False,0.0
2022,281,False,0.1440714089162343
3315,282,False,0.2480694691784169
1571,283,False,0.0
3546,284,False,0.5255614462264054
3985,285,True,0.5672273623252055
4547,286,False,0.0
2970,287,False,0.0
1040,288,False,0.4423258684646914
1626,289,False,0.2830692585361489
1091,290,True,0.8134892168199607
1168,292,False,0.0
4095,293,False,0.0
3009,294,False,0.0881476475579908
182,296,True,0.461112334163388
705,297,False,0.4210526315789473
4095,298,False,0.0
4851,300,False,0.0
3315,301,False,0.2390457218668787
2467,302,True,0.2932999893456477
3743,303,True,0.1761407600917502
4922,304,False,0.0
3388,305,False,0.0
4098,306,True,0.5666666666666667
1640,307,True,0.2010005134941552
2771,308,True,0.127054372411884
3850,310,False,0.0
5090,311,False,0.0
1421,312,False,0.2132007163556104
3262,314,False,0.0
2003,315,False,0.0
5039,316,True,0.4619348854371559
2296,317,True,0.3243723035407737
3622,318,False,0.6686478498357316
4095,319,False,0.0
3230,320,False,0.1264911064067351
2079,321,False,0.0818335727803876
2373,322,False,0.0
4520,324,False,0.0
345,325,False,0.0838158076124949
1186,327,False,0.0
69,328,False,0.4045199174779452
274,329,False,0.0
2985,330,True,0.2085987550742769
2810,331,False,0.1410953896922789
115,332,True,0.495558504409436
1161,333,False,0.5303300858899106
1040,334,False,0.3611575592573076
2928,335,False,0.1988980632395387
706,336,False,0.2381965336701654
789,337,False,0.0
3958,338,True,0.6147008563985761
1735,339,True,0.3159292970819847
4808,340,False,0.0
1040,342,False,0.3680373690492888
3990,343,False,0.1339799826529428
461,344,True,0.5
1019,345,False,0.3256694736394648
4864,345,False,0.3256694736394648
4883,346,False,0.5175491695067657
3179,347,False,0.0
3226,348,False,0.0
405,349,True,0.5681909897271361
4776,350,True,0.1925610622361613
3191,351,False,0.0
1973,351,False,0.0
2549,352,False,0.6859943405700354
2305,353,False,0.0
619,354,False,0.1567857408110819
4311,355,True,0.5749649621030632
4811,356,False,0.5970814340265321
2827,357,False,0.0
823,358,True,0.5431236301174653
3157,361,True,0.4402254531628119
985,363,False,0.0
247,364,True,0.2115285280566623
2163,365,False,0.0
2479,366,False,0.0
1932,367,True,0.2007814153375776
4707,368,False,0.0
1086,369,False,0.0
1040,370,False,0.0
2745,371,False,0.0
2147,372,True,0.3006688971514774
4095,374,False,0.0
5107,375,False,0.0
2422,376,False,0.0
4237,377,False,0.0
2498,378,False,0.4135850959342555
4840,380,True,0.577896743774047
3226,381,False,0.0
305,382,False,0.2869095208785022
2132,383,False,0.2572269215100941
4095,384,False,0.0
1501,385,False,0.0
3441,386,False,0.1781741612749496
106,387,False,0.6415330278717847
4095,388,False,0.0
2585,390,True,0.5994906493301807
4598,393,False,0.1110220550565768
3995,394,False,0.7298004491997616
1572,395,True,0.5393598899705937
4560,396,True,0.1359543713813534
2721,397,True,0.5236924014565073
1664,398,False,0.3912927904356148
1626,399,False,0.2620712091804796
2760,401,False,0.0
4095,402,False,0.0
201,403,False,0.0
854,404,True,0.7079098555864042
1416,405,False,0.1474419561548971
2165,405,False,0.0
1040,407,False,0.0
4660,408,True,0.2620712091804796
1759,410,False,0.3212877315609995
562,411,False,0.0
2244,413,False,0.0
1592,414,False,0.4899789435061114
4095,415,False,0.0
3256,416,False,0.4689515459275805
3202,417,False,0.1083557333995654
4811,418,True,0.6111323313521408
1464,421,False,0.0
1177,422,False,0.0
1986,423,False,0.0
3938,424,False,0.0
4402,427,False,0.0
2124,428,True,0.5578319375835659
4613,429,True,0.509524665365068
3218,430,False,0.5962847939999439
96,433,False,0.2295101242196988
439,434,False,0.0
686,436,False,0.1033513288503889
608,438,False,0.0
1705,439,False,0.0
4095,440,False,0.0
4658,442,False,0.0
615,443,False,0.0
1548,444,False,0.6848150343017257
1458,445,False,0.2785242495291165
2487,446,False,0.9545454545454546
705,448,False,0.3077935056255462
2001,449,True,0.1106566670344976
345,450,False,0.2886751345948128
3995,451,False,0.0
1151,452,False,0.0
3546,453,True,0.5949130765308921
123,455,True,0.2686076546751267
1916,457,False,0.0
2199,457,False,0.0
1955,458,False,0.0
4768,459,True,0.2134851990463434
4367,460,False,0.3158380828546184
3698,461,False,0.3758230140014144
1868,462,False,0.231325972786496
4965,463,False,0.45
1040,464,False,0.409514179673961
2124,466,False,0.5469992182776682
3844,467,False,0.32
4292,468,True,0.5263613559678152
180,469,True,0.4106892586450451
747,470,False,0.0
1251,471,True,0.5143028508594515
405,473,False,0.555127381653369
4688,475,True,0.6264114497259976
432,477,False,0.0
1277,479,True,0.6017934765940703
4660,480,False,0.0
1349,481,False,0.0
4125,482,False,0.0754309852587216
4095,483,False,0.0
2426,484,True,0.425532248173495
1064,485,False,0.2996023545092552
1797,486,True,0.6304072384595335
1040,487,False,0.3680373690492888
3454,488,False,0.0
4165,489,False,0.0
1059,491,False,0.0
1457,491,False,0.0
4095,492,False,0.0
3253,493,False,0.1835325870964494
4368,494,True,0.4875560806390978
2745,495,False,0.2057377999494558
2373,496,False,0.4923659639173309
1040,497,False,0.391304347826087
3438,499,False,0.0
