D1,D2,responses
3333,0,True
977,2,True
591,3,False
2260,4,True
1607,5,True
74,6,False
1739,7,True
690,8,True
4612,9,True
3609,9,True
2881,10,True
2508,11,True
4725,11,False
3135,12,True
3400,13,True
4920,14,True
1448,15,False
3711,16,True
3153,17,True
1174,17,True
895,17,True
1214,18,True
4393,19,True
4420,20,True
3549,21,False
1123,22,False
1360,23,False
2971,24,True
4547,25,False
3939,26,True
1714,27,True
968,28,False
481,29,True
2887,30,False
2016,31,False
1492,32,True
1056,33,False
2652,34,False
959,35,False
294,36,False
2574,37,True
273,38,False
3499,39,True
2673,40,True
138,41,True
2225,42,False
3092,43,False
910,44,False
1662,45,True
54,46,True
4494,47,False
2011,48,False
2336,49,True
4736,50,True
2013,51,True
505,52,False
959,53,False
3074,54,False
3404,55,False
5054,56,True
3082,56,False
2240,56,False
3749,57,False
1367,58,False
4351,59,False
4202,60,False
546,61,True
4872,62,True
4290,63,False
4949,64,True
4836,65,True
824,66,True
5051,67,False
4896,68,True
639,69,False
768,70,False
3262,71,False
2451,72,True
11,73,True
2322,74,False
3188,75,True
83,76,True
4734,77,True
4356,78,True
495,79,True
2467,80,True
2698,81,False
2210,82,False
1891,83,True
4030,84,True
4030,85,True
438,86,True
3174,87,False
140,88,True
4093,89,False
2625,90,True
994,91,False
3956,92,True
791,93,False
4829,94,True
2198,95,True
1593,96,True
948,97,True
1186,98,False
1866,99,False
669,100,False
1746,101,True
2921,102,False
756,102,False
3028,103,True
180,104,False
1018,105,False
2524,106,True
4131,107,False
4075,108,True
4547,109,False
2265,110,True
1913,111,False
4632,112,False
1415,113,False
4198,114,False
4233,115,True
1820,116,False
953,117,True
959,118,False
5000,119,False
1127,120,True
5095,122,True
3359,123,True
1052,124,True
4252,125,False
569,126,False
2591,127,True
4184,128,True
4794,129,False
4184,130,True
3923,131,True
941,131,False
1756,132,False
764,133,True
1848,134,True
991,136,True
4583,137,False
1994,138,False
289,139,False
1868,140,False
1464,141,False
4014,143,True
1429,144,False
2411,145,True
858,146,True
3353,147,True
1224,148,True
1404,149,False
4026,150,True
17,150,True
4829,151,False
808,152,True
2420,153,False
