D1,D2,responses
3333,0,Answer: True
977,2,"Answer: False, as ""Hate Crimes"" in the first record refers to a specific TV show episode, while ""Hate Crimes"" in the second record describes a category of crimes"
591,3,False
2260,4,"False, as the two records provide different release dates for the movie ""Windfall"""
1607,5,Answer: True
74,6,False
1739,7,False
690,8,False
4612,9,False
3609,9,False
2881,10,False
2508,11,False
4725,11,False
3135,12,Answer: True
3400,13,False
4920,14,"False, as the two records describe different aspects of potentially related events"
1448,15,False
3711,16,"False, as ""A Little Princess"" is a specific movie title from 1973, while ""Princess To save Kahlan from execution, reluctant Cara must pose as a polished princess and compete in an elaborate masquerade of manners to win a powerful ruler's affections"
3153,17,"False, as the two records describe different episodes and plot points"
1174,17,"False, as the two records are referring to different episodes of a TV show"
895,17,"False, as the two records are describing different episodes of a TV show"
1214,18,False
4393,19,False
4420,20,"Answer: False, as the release date of the second record is different from that of the first"
3549,21,False
1123,22,False
1360,23,False
2971,24,Answer: True
4547,25,False
3939,26,False
1714,27,Answer: True
968,28,Answer: True
481,29,"False, as the records describe two different instances or events (movie vs"
2887,30,False
2016,31,"False, as Landscape with a Woman is a painting title and Episode 17 is an episode of a drama series"
1492,32,Answer: True
1056,33,False
2652,34,False
959,35,False
294,36,False
2574,37,Answer: False
273,38,False
3499,39,"Answer: False, as the two records have different release dates for the same production"
2673,40,False
138,41,"Answer: False, as the first record only provides the title and genre of the movie, while the second record also includes the release date for a specific territory (USA)"
2225,42,False
3092,43,False
910,44,False
1662,45,Answer: True
54,46,"Answer: False, as the first record only provides a title and genres, while the second record provides an additional release date"
4494,47,False
2011,48,False
2336,49,"Answer: False, as the two records provide different release dates for ""Father Hoppe"""
4736,50,True
2013,51,"Answer: False, as the first record is a genre description (Drama), while the second set of dates represents the release year and premiere date of the movie ""Our Sacred Honor"
505,52,False
959,53,False
3074,54,False
3404,55,False
5054,56,Answer: False
3082,56,"Both records refer to the same entity (the production of ""Youth Over Flowers in Africa"")"
2240,56,Record descriptions are:
3749,57,False
1367,58,False
4351,59,False
4202,60,False
546,61,"False, as the first record refers to a group named ""The Intruders"" active from 1960-01-01 to present day, while the second record refers to a movie titled ""The Intruders"", released on October 10, 1960"
4872,62,Answer: True
4290,63,False
4949,64,"Both records refer to the same entity (TV series ""Die Abenteuer des braven Soldaten Schwejk"")"
4836,65,"Answer: False, as the first record provides a generic description for a movie titled ""The Calf"" (released on January 1, 1961), while the second record gives specific dates (January 29, 1961, and January 1, 1961) for the same movie"
824,66,Answer: True
5051,67,"False, as the two records describe different episodes of a drama series"
4896,68,Answer: False
639,69,False
768,70,False
3262,71,"False, as the two records are describing different episodes of a TV show"
2451,72,"False, as the first record provides only the title and genre of the work, while the second record includes a specific date for its screening"
11,73,True
2322,74,False
3188,75,Answer: True
83,76,False
4734,77,"False, as the second record describes a specific type of drama (melodrama) and provides additional details about the plot, indicating that it may refer to a different work within the Gekashitsu series"
4356,78,"False, as record 1 describes a work of fiction (""The Trial of Adam Troy""), while record 2 provides a brief summary of the plot of a specific episode from a television series (""Perry Mason: The Case of the Murderous Theater Critic"")"
495,79,False
2467,80,"record 1: The Lord of the Rings film trilogy (The Fellowship of the Ring, The Two Towers, and The Return of the King) directed by Peter Jackson based on J"
2698,81,False
2210,82,False
1891,83,True
4030,84,"False, as the first record refers to an episode numbered #1"
4030,85,False
438,86,Answer: False
3174,87,False
140,88,False
4093,89,False
2625,90,Answer: True
994,91,False
3956,92,False
791,93,"False, as the two records are describing different scenarios and characters"
4829,94,False
2198,95,"Answer: False, as the release dates are different"
1593,96,True
948,97,Answer: True
1186,98,"False, as the two records describe different works: ""Chapter 3"" is likely a specific episode or section of a larger work, while ""[43] Otorimonogatari [3] Nadeko Medusa - Part 3"" refers to a specific part of a multi-episode story arc"
1866,99,False
669,100,False
1746,101,Answer: True
2921,102,False
756,102,False
3028,103,Answer: True
180,104,False
1018,105,False
2524,106,"False, as the first record refers to a specific year (2005) for the show's title and genre, while the second record only provides the show's title without specifying a specific year"
4131,107,False
4075,108,False
4547,109,False
2265,110,Record descriptions refer to the same entity: True
1913,111,False
4632,112,Answer: True
1415,113,False
4198,114,False
4233,115,False
1820,116,False
953,117,"In this case, both records are referring to the same entity (Hitagi Crab), so the answer would be True"
959,118,False
5000,119,False
1127,120,False
5095,122,"Answer: False, as the two records describe different scenarios and events for Larry"
3359,123,Answer: True
1052,124,Answer: True
4252,125,False
569,126,False
2591,127,False
4184,128,False
4794,129,False
4184,130,False
3923,131,False
941,131,False
1756,132,False
764,133,record 1: James B
1848,134,Answer: True
991,136,False
4583,137,False
1994,138,False
289,139,Answer: True
1868,140,False
1464,141,False
4014,143,False
1429,144,False
2411,145,Answer: True
858,146,"False, as the release date of the second record is within the same year, but it could be a different edition or version of the movie"
3353,147,Answer: True
1224,148,"False, as the two records describe different activities and locations"
1404,149,False
4026,150,"False, as the two record descriptions are for different episodes of Motherhunt"
17,150,Answer: False
4829,151,False
808,152,Answer: True
2420,153,False
1911,154,False
3125,155,False
4547,156,False
1127,156,False
1434,157,False
481,158,False
4123,159,False
290,160,False
2722,161,False
4030,162,False
4354,163,"False, as ""James McCallion"" may refer to different individuals in the two records, while ""Raging Stallion Studios"" is a specific production company"
918,164,"False, as the two records describe different aspects of a TV show and its episodes"
2456,165,Answer: True
2804,166,False
4034,167,Answer: False
201,168,Answer: True
1186,169,False
3044,170,False
4184,171,False
1666,172,"record 1 and record 2 refer to the same entity, hence answer is True"
2015,173,False
3542,174,Answer: True
4164,175,True
4237,176,"record 1: Lawrence Jackson III, record 2: Lawrence Jackson III"
3042,177,Answer: True
526,178,False
4252,179,False
4495,180,"False, as PMTA in the second record refers to a specific TV show, while the first record only mentions the genre of drama and does not specify a particular show"
1177,181,record 1: The Host and the Cloud (2013)
276,182,Answer: True
4393,183,False
3310,184,"record 1: Jean-Claude Bologne actor,actor_in_a_production_company,art_department,costume_department,location_manager,producer,production_manager,sound_department,transportation_department"
3464,185,False
3156,186,Answer: True
3728,187,False
3175,188,"False, as while both records refer to a production titled ""The Doll,"" they are not necessarily referring to the same specific production"
286,189,"False, as record 1 appears to be referring to a specific event called ""Fight Night"" in 1962, while record 2 provides additional context about the conflict between two political figures and their impact on a different event also called ""Fight Night"" in 1962"
4171,190,"False, as the second record provides additional information about the release date of the movie"
1756,191,False
2216,192,False
696,193,False
3000,194,False
1146,195,False
1415,196,False
3481,197,False
645,198,Answer: True
2804,199,False
5026,200,Answer: True
4252,201,False
3795,202,"False, as these records refer to different titles"
1044,203,"False, as the two records have different release dates for the same title"
3681,204,Answer: True
1415,205,False
1877,206,False
4533,207,Answer: True
1756,208,False
1491,209,False
759,210,False
336,212,False
3234,213,False
907,214,False
1865,215,False
4821,216,"False, as while both records are related to Greensburg, they appear to be about separate events"
733,217,False
1039,218,False
910,219,False
4467,220,False
3326,221,False
3482,222,"False, as ""Tree"" and ""Ballantyne"" are different names"
345,223,"record 1: CIA: Crime Investigation Australia 2009-01-01 2005-01-01 Crime,Documentary, record 2: The Norfolk Island Murder 'Hosted by Steve Liebmann, this episode of Crime Investigation Australia features detailed re-enactments and interviews with key figures, including the head of the police investigation, local Norfolk Island residents as well as intimate interviews with Janelle Patton’s mother and father"
4829,224,False
273,225,Answer: True
629,226,False
5031,227,"False, as the first record refers to a genre (Drama) and the second records are dates for the same title (Power Play)"
4395,228,"False, as the examples given are asking if two records refer to the same entity, while this scenario involves multiple entities (Ace, Gus, Black Jack, Jac Malone) and their relationships"
4995,229,False
2537,230,False
3269,231,Record descriptions refer to the same entity: True
4612,232,False
3609,232,False
1549,233,False
5048,234,False
1382,235,False
4729,236,False
432,237,False
4753,239,False
4642,240,Answer: True
590,241,Answer: True
2216,242,"False, the two records refer to different entities"
3937,243,False
3753,244,False
2030,244,False
1756,244,False
4467,245,False
936,246,False
4165,247,False
