D1,D2,responses,weight
181,0,True,0.998235811622269
3255,1,True,0.9888335054375492
3456,2,False,0.2581988897471611
5785,2,False,0.0
267,3,False,0.7905694150420948
1916,4,False,0.0
2872,5,False,0.0
3345,6,False,0.0
2984,7,True,0.9412207643723192
4293,8,True,0.8340576562282991
3457,9,False,0.0
4371,10,True,0.8320502943378436
1454,11,False,0.7416198487095663
2917,12,True,0.970184347797704
4981,13,False,0.0
2073,14,True,0.8075728530872482
883,15,False,0.0
5627,16,False,0.5112171874107659
5170,17,False,0.0
718,18,False,0.5270462766947299
4691,19,False,0.834847109936722
3274,20,False,0.8086075400626399
5758,21,False,0.0
1635,22,False,0.2407717061715384
220,22,False,0.2407717061715384
1266,23,False,0.1817479662829877
3872,24,True,0.7745966692414834
838,25,False,0.5383819020581655
2779,26,False,0.0
2890,27,True,0.8728715609439696
4480,28,False,0.0
1786,29,True,0.9891886381032922
175,30,False,0.806225774829855
137,31,False,0.0
4698,32,False,0.0
4279,33,False,0.4040610178208842
3271,34,False,0.0
3271,35,False,0.0
1759,36,False,0.0
5894,37,True,0.9272570880541656
3341,38,True,0.8773580220588532
3980,39,False,0.8017837257372732
679,40,False,0.3356243110397689
3383,41,False,0.0
1161,41,False,0.0
5701,42,False,0.0
815,43,True,0.8728715609439696
5604,44,True,0.2849014411490949
2143,44,False,0.2849014411490949
1109,45,False,0.0
5196,46,False,0.7416198487095663
664,48,False,0.0
3654,49,False,0.0
1718,50,False,0.0
653,51,True,0.9785885079952122
1908,52,True,0.7745966692414834
3978,53,True,0.2531848417709166
2915,54,True,0.8416254115301732
1330,55,False,0.5477225575051661
573,56,False,0.0
2120,57,False,0.554700196225229
3743,58,False,0.6123724356957945
679,59,False,0.3356243110397689
2416,60,False,0.545544725589981
1583,61,True,0.8583950752789522
1231,62,False,0.7905694150420948
29,63,False,0.1277903821421471
4517,64,True,0.5090278103806222
4357,65,True,0.8583950752789522
228,66,True,0.9891763200830332
2078,67,True,0.3888888888888889
3898,68,False,0.0
5510,69,False,0.8416254115301732
3637,70,False,0.4412613040609141
268,71,False,0.0
2489,72,False,0.7905694150420948
4315,73,False,0.4841820261350419
2288,74,False,0.7687061147858074
2288,75,True,0.806225774829855
2017,77,False,0.440086229423352
