,D1,D2,responses,s-weight
0,0,19009,False,0.619845986366272
1,0,21897,False,0.0
2,0,9462,False,0.0
3,1,17828,False,0.7381578087806702
4,1,1643,False,0.0
5,1,16447,True,0.8553825616836548
6,2,11472,False,0.0
7,2,3384,False,0.0
8,2,18028,False,0.774563729763031
9,3,10299,False,0.0
10,3,4378,True,0.8530861735343933
11,3,21424,False,0.8342201709747314
12,4,11725,False,0.7298694849014282
13,5,6047,False,0.0
14,5,20932,True,0.8716970086097717
15,5,10422,False,0.745769202709198
16,6,9015,False,0.9673612713813782
17,7,1303,False,0.834133505821228
18,7,7226,False,0.0
19,7,21840,False,0.5442949533462524
20,8,2263,False,0.5938400030136108
21,8,18908,False,0.7976323366165161
22,8,10780,False,0.0
23,9,2456,True,0.8457511067390442
24,9,476,False,0.0
25,10,15905,True,0.5270434617996216
26,10,12841,False,0.0
27,10,14740,False,0.0
28,11,7783,False,0.0
29,11,7666,False,0.0
30,11,3541,False,0.0
31,12,6062,False,0.0
32,12,401,False,0.0
33,13,9360,False,0.5593277812004089
34,13,12285,False,0.7328238487243652
35,14,1699,True,0.8769415616989136
36,15,17810,True,0.918223798274994
37,15,17364,True,0.9467528462409972
38,15,4282,False,0.9089162349700928
39,16,7991,False,0.0
40,16,3241,False,0.0
41,17,11721,False,0.0
42,17,1761,False,0.0
43,18,2734,False,0.0
44,18,11026,False,0.0
45,19,19596,False,0.768129289150238
46,19,17429,True,0.8409780263900757
47,19,13057,False,0.726723313331604
48,20,16161,False,0.0
49,20,11936,False,0.0
50,20,16837,True,0.8289142847061157
51,21,14835,False,0.7614927291870117
52,21,7853,False,0.843660831451416
53,22,21284,True,0.7883743643760681
54,22,17882,False,0.9220693707466124
55,22,17391,False,0.9121303558349608
56,23,20955,False,0.0
57,23,643,False,0.0
58,23,8253,False,0.0
59,24,13450,False,0.4565299749374389
60,24,12804,False,0.710309624671936
61,24,10757,False,0.5387718677520752
62,25,6984,False,0.8927911520004272
63,25,2544,False,0.6970430016517639
64,25,21826,False,0.814153790473938
65,26,15322,False,0.6035081148147583
66,26,18788,True,0.6277440786361694
67,26,537,False,0.8587775230407715
68,27,18635,False,0.0
69,27,9821,False,0.5376449823379517
70,27,10473,False,0.5956419110298157
71,28,1894,False,0.0
72,28,17011,True,0.572593092918396
73,28,14112,False,0.792576253414154
74,29,6031,False,0.7924346923828125
75,29,22010,False,0.527424693107605
76,29,8070,False,0.821463406085968
77,30,11088,False,0.9503656029701232
