D1,D2,responses,weight,s-weight
0,19009,False,0.0002084623049936,0.619845986366272
0,21897,False,0.0002084623049936,0.0
0,9462,False,0.0002553131389194,0.0
1,17828,True,0.0005646924393157,0.7381578087806702
1,1643,False,0.0019920476822239,0.0
1,16447,True,0.0002716428657578,0.8553825616836548
2,11472,False,0.0020690147215059,0.0
2,3384,False,0.0020690147215059,0.0
2,18028,False,3.965332746895559e-05,0.774563729763031
3,10299,False,0.000668153104781,0.0
3,4378,True,5.302802418897309e-05,0.8530861735343933
3,21424,False,0.0004980119205559,0.8342201709747314
4,11725,False,7.939749312153186e-05,0.7298694849014282
5,6047,False,8.495802634210858e-05,0.0
5,20932,True,0.0046664899508666,0.8716970086097717
5,10422,True,0.002538365412834,0.745769202709198
6,9015,True,6.7630088842497705e-06,0.9673612713813782
7,1303,True,0.0081104362433904,0.834133505821228
7,7226,False,0.0026650089544451,0.0
7,21840,False,0.0002577020039126,0.5442949533462524
8,2263,False,9.555497043061452e-05,0.5938400030136108
8,18908,False,2.963033849010234e-05,0.7976323366165161
8,10780,False,0.0004990968529306,0.0
9,2456,True,0.0001130677821102,0.8457511067390442
9,476,False,5.747805179575947e-05,0.0
10,15905,False,7.977983064442326e-05,0.5270434617996216
10,12841,False,7.977983064442326e-05,0.0
10,14740,False,7.977983064442326e-05,0.0
11,7783,False,0.0001180562672201,0.0
11,7666,False,0.0003935208907339,0.0
11,3541,False,0.0004250511420422,0.0
12,6062,False,0.0005249506569572,0.0
12,401,False,2.413914714999916e-05,0.0
13,9360,False,0.0001077806500506,0.5593277812004089
13,12285,False,0.0002240064457438,0.7328238487243652
14,1699,False,6.375808599442058e-05,0.8769415616989136
15,17810,True,5.456538672786972e-05,0.9182237982749939
15,17364,True,5.456538672786972e-05,0.9467528462409973
15,4282,True,5.456538672786972e-05,0.9089162349700928
16,7991,False,0.00010314036906,0.0
16,3241,False,6.969414512538304e-05,0.0
17,11721,False,9.126808071427712e-05,0.0
17,1761,False,0.0002414726442081,0.0
18,2734,False,9.908588852794144e-05,0.0
18,11026,False,0.0016929013265361,0.0
19,19596,False,0.0010101525445522,0.768129289150238
19,17429,True,3.3354093452195634e-05,0.8409780263900757
19,13057,True,5.747126436781609e-05,0.726723313331604
20,16161,False,0.0005510833927217,0.0
20,11936,False,8.73402751347792e-05,0.0
20,16837,True,0.0005510833927217,0.8289142847061157
21,14835,True,2.9488370717337368e-05,0.7614927291870117
21,7853,True,3.699492029507539e-05,0.843660831451416
22,21284,True,4.280307392170385e-05,0.7883743643760681
22,17882,True,3.720238095238095e-05,0.9220693707466125
22,17391,True,3.720238095238095e-05,0.9121303558349609
23,20955,False,0.0001722704647072,0.0
23,643,False,0.0002224002136181,0.0
23,8253,False,0.0002731117123407,0.0
24,13450,False,0.0002674618086463,0.45652997493743896
24,12804,False,0.0001614923142973,0.710309624671936
24,10757,True,0.0001614923142973,0.5387718677520752
25,6984,True,0.0032224549634855,0.8927911520004272
25,2544,True,0.0001039501601124,0.6970430016517639
25,21826,False,5.120601579687593e-05,0.814153790473938
26,15322,False,0.0003741305720563,0.6035081148147583
26,18788,False,0.0003741305720563,0.6277440786361694
26,537,True,0.0006415002990995,0.8587775230407715
27,18635,False,0.0001332149726057,0.0
27,9821,False,0.0027086816944298,0.5376449823379517
27,10473,False,0.0001226980010842,0.5956419110298157
28,1894,False,0.0025515518153991,0.0
28,17011,False,0.0002422735413131,0.572593092918396
28,14112,False,0.0018042195912175,0.792576253414154
29,6031,True,0.0001621872800336,0.7924346923828125
29,22010,False,0.0001701034543599,0.527424693107605
29,8070,True,0.0001793047845466,0.821463406085968
30,11088,True,0.0003123475237772,0.9503656029701233
30,15046,False,0.0003123475237772,0.8771897554397583
30,13118,True,0.0003478266129707,0.7274549007415771
31,18643,False,0.0004009376869372,0.7478753328323364
31,18620,False,0.0004009376869372,0.7092255353927612
31,16173,False,0.002105469021954,0.6978060007095337
32,11384,False,0.0002215438596186,0.0
32,13381,False,0.0002215438596186,0.0
32,21567,True,4.029114820126902e-05,0.9146518707275391
33,12551,False,0.0004415107856883,0.5021287202835083
33,6432,False,0.0010814761408717,0.6489909291267395
33,10517,False,0.0004159523618737,0.0
34,5118,False,4.115602724364557e-05,0.8118762373924255
34,21044,False,4.115602724364557e-05,0.6703713536262512
34,13062,True,0.002179068168202,0.7964657545089722
35,16020,False,0.0001667000100033,0.5816142559051514
35,8092,False,0.0002538839853786,0.580223560333252
35,7381,True,0.0002538839853786,0.5381749868392944
36,21331,True,0.000216742865178,0.8707647919654846
36,599,False,0.0003556512517892,0.5082643628120422
36,2136,False,0.0005517372590682,0.5285768508911133
37,15178,False,3.752383520543744e-05,0.0
37,2440,True,2.3271294702378147e-05,0.6738613843917847
37,6357,False,3.357892479981934e-05,0.5269166827201843
38,19129,False,0.0005811439793215,0.7337568998336792
38,21628,False,0.0005811439793215,0.7244640588760376
39,1494,False,0.000395284707521,0.0
39,10872,True,0.0003258314422493,0.8848687410354614
39,21079,False,0.0022727272727272,0.0
41,21700,False,6.548127159682682e-05,0.8635185360908508
41,6816,True,2.1843252763688463e-05,0.8346580266952515
41,10802,True,2.144964840292623e-05,0.8499158024787903
42,13828,False,0.0004766900245457,0.0
42,18839,False,4.996541092525741e-05,0.7160096168518066
42,172,True,0.0003563483225498,0.817795991897583
43,902,False,5.334856332118192e-05,0.0
43,130,False,5.334856332118192e-05,0.0
43,45,True,0.0002242293377847,0.8498580455780029
44,6041,False,0.0001867544702084,0.0
44,13045,False,0.0001524843863982,0.0
45,21787,False,0.0001595462574706,0.0
46,7695,False,0.0001855674047563,0.0
46,15637,False,0.0002032789070454,0.0
46,19698,False,0.0005249506569572,0.576623260974884
47,15950,False,0.000149859198499,0.0
47,14934,False,3.381696242084797e-05,0.0
47,1149,False,0.0001535853709946,0.0
48,5920,False,3.685696375860923e-05,0.6577231287956238
49,8095,True,0.0025552941974534,0.8178821802139282
49,8096,True,0.0003945671245713,0.9308568239212036
49,6064,True,0.0003945671245713,0.8934089541435242
50,16665,True,6.065244974811362e-05,0.6808102130889893
50,16936,False,6.065244974811362e-05,0.7316684722900391
50,2013,True,2.63452601038207e-05,0.7808613777160645
51,11090,False,8.948854897251792e-05,0.0
51,20622,False,0.0002706838288542,0.0
51,9388,False,0.0009030265705903,0.0
53,17892,True,7.797892632905463e-05,0.9560840129852295
54,19790,False,0.0001758360161168,0.7063292264938354
54,649,False,0.0002632107609328,0.949926495552063
54,6572,True,6.280178111190444e-05,0.9720132946968079
55,1559,False,0.0004030947485593,0.0
55,12913,True,4.721994293123729e-05,0.7926572561264038
