D1,D2,responses
0,19009,Answer: False
0,21897,Answer: False
0,9462,False
1,17828,Answer: False
1,1643,False
1,16447,Answer: True
2,11472,False
2,3384,False
2,18028,Answer: False
3,10299,Answer: False
3,4378,Answer: False
3,21424,Answer: False
4,11725,False
5,6047,Answer: True
5,20932,Answer: True
5,10422,Answer: True
6,9015,Answer: True
7,1303,Answer: False
7,7226,Answer: False
7,21840,Answer: False
8,2263,Answer: False
8,18908,Answer: False
8,10780,False
9,2456,Answer: False
9,476,Answer: False
10,15905,False
10,12841,False
10,14740,False
11,7783,False
11,7666,False
11,3541,False
12,6062,False
12,401,Answer: False
13,9360,Answer: False
13,12285,Answer: False
14,1699,Answer: False
15,17810,Answer: True
15,17364,Answer: True
15,4282,Answer: True
16,7991,False
16,3241,False
17,11721,False
17,1761,False
18,2734,False
18,11026,Answer: False
19,19596,Answer: False
19,17429,Answer: True
19,13057,Answer: True
20,16161,False
20,11936,False
20,16837,Answer: True
21,14835,Answer: False
21,7853,True
22,21284,Answer: True
22,17882,Answer: False
22,17391,Example 3:
23,20955,False
23,643,False
23,8253,Answer: False
24,13450,False
24,12804,False
24,10757,Answer: False
25,6984,Answer: True
25,2544,Answer: False
25,21826,True
26,15322,Answer: False
26,18788,False
26,537,Answer: True
27,18635,False
27,9821,Answer: False
27,10473,Answer: False
28,1894,False
28,17011,Answer: False
28,14112,Answer: False
29,6031,Answer: True
29,22010,Answer: False
29,8070,"Answer: False, as although both products are from the same brand (Vantec) and have similar names (""NexStar MX"") they appear to be different models, with different part numbers (""NST-400MX-S2"" vs ""NST-400MX-SR"")"
30,11088,Answer: False
30,15046,False
30,13118,Answer: True
31,18643,False
31,18620,Answer: False
31,16173,False
32,11384,False
32,13381,Answer: False
32,21567,Answer: False
33,12551,False
33,6432,False
33,10517,Answer: False
34,5118,False
34,21044,False
34,13062,False
35,16020,Answer: False
35,8092,Answer: False
35,7381,Answer: True
36,21331,Answer: False
36,599,False
36,2136,False
37,15178,False
37,2440,False
37,6357,False
38,19129,Answer: False
38,21628,False
39,1494,Answer: False
39,10872,Answer: True
39,21079,False
41,21700,True
41,6816,Answer: True
41,10802,True
42,13828,False
42,18839,False
42,172,Answer: True
43,902,False
43,130,Answer: False
43,45,Answer: False
44,6041,False
44,13045,False
45,21787,False
46,7695,False
46,15637,Answer: False
46,19698,Answer: False
47,15950,False
47,14934,Answer: False
47,1149,Answer: False
48,5920,Answer: False
49,8095,Answer: False
49,8096,False
49,6064,False
50,16665,Answer: True
50,16936,Answer: True
50,2013,Answer: False
51,11090,False
51,20622,False
51,9388,False
53,17892,Answer: False
54,19790,Answer: False
54,649,Answer: False
54,6572,Answer: True
55,1559,False
55,12913,Answer: False
55,8902,Answer: False
56,11153,False
56,209,False
56,16349,Answer: False
57,12060,Answer: False
57,19357,Answer: False
57,13302,True
58,9328,Answer: False
58,20807,False
58,21239,Answer: False
59,2162,Answer: True
61,433,False
61,2378,False
61,20722,False
62,17073,"False, as the first record describes a BlackBerry Leather Sleeve specifically for the PlayBook tablet, while the second record describes a Research in Motion Leather Convertible Case also for the PlayBook tablet but with additional functionality (convertible)"
62,1671,Answer: False
62,13600,Answer: True
63,16321,False
63,12675,Answer: True
63,17509,False
64,8391,Answer: True
64,18372,Answer: False
65,12292,Answer: False
65,11129,Answer: False
65,8836,Answer: False
66,7661,Answer: False
66,13626,Answer: False
66,3668,Answer: False
67,14617,Answer: False
67,4646,Answer: False
67,14615,Answer: False
68,1303,record 1: Xerox Travel Scanner 100 Scanner Xerox Travel Scanner 100
68,15251,False
69,20427,Answer: False
69,14641,Answer: False
69,21809,Answer: True
70,16952,False
70,3747,Answer: False
70,20306,"Answer: False, as the color differs between the two record descriptions"
71,19038,Answer: False
71,21679,record 1: Toshiba Satellite Pro S655 Ultrabook Laptop 8GB RAM 250GB HDD Intel Core i5-3210M Processor Windows 7 Professional 64bit Silver TH615E-STU691 Toshiba 13
71,5915,"False, as the two records describe different products"
72,1711,Answer: False
72,6043,Answer: False
72,1989,False
73,21547,Answer: False
73,19782,Answer: False
73,7202,Answer: False
74,12054,False
74,14623,Answer: False
74,10382,False
75,21613,Answer: False
75,13886,Answer: False
75,15871,Answer: False
76,19387,False
76,20515,False
76,14467,Answer: False
77,9009,False
77,13395,False
77,2516,False
78,8603,False
78,15544,False
79,18187,Answer: True
79,17238,Answer: True
79,18495,Answer: True
80,6751,Answer: False
80,6526,Answer: True
80,17375,Answer: True
81,17194,Answer: True
82,21003,False
82,19292,"False, as the dimensions of the two cases are different"
82,7743,Answer: False
83,7220,False
83,21078,False
83,20992,False
84,14769,False
84,9262,Answer: True
84,19088,False
85,9496,Answer: True
85,9262,Answer: False
85,19088,False
86,11617,Answer: True
86,7610,Answer: True
86,9636,Answer: True
88,19477,Answer: False
88,18980,Answer: True
88,3269,Answer: True
89,14042,False
89,10105,True
89,2097,False
90,21309,False
90,4403,False
90,20354,Answer: False
91,20811,Answer: False
91,13412,True
91,17687,Answer: True
92,8088,False
92,10206,False
93,3294,Answer: False
93,8348,Answer: False
93,8350,Answer: False
94,21060,Answer: False
94,6087,False
94,19078,Answer: False
95,14940,False
95,9682,False
95,10966,Answer: True
97,12286,Answer: False
97,15904,Answer: True
98,751,Answer: False
98,2775,Answer: False
99,6551,Answer: True
99,4520,Answer: False
99,10545,Answer: False
100,15194,Answer: False
100,15195,Answer: True
100,17359,Answer: False
101,10615,False
101,13100,False
101,21551,False
