dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,2886.268487930298,0.40258899676375404,0.8326639892904953,0.5427574171029669,1.0,vector_based_examples_dict_1,1545,MetaBlocking-Method
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2886.268487930298,0.4599358974358974,0.7684069611780455,0.5754385964912281,1.0,vector_based_examples_dict_1,1248,MetaBlocking-Method
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,2886.268499851227,0.4522207267833109,0.8995983935742972,0.6018808777429467,1.0,vector_based_examples_dict_1,1486,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2886.268499851227,0.5082482325216026,0.8661311914323963,0.6405940594059406,1.0,vector_based_examples_dict_1,1273,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,2907.5036239624023,0.3636934673366834,0.7751004016064257,0.4950833689610945,1.0,vector_based_examples_dict_2,1592,MetaBlocking-Method
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2907.5036239624023,0.39528234453180844,0.7402945113788487,0.5153774464119292,1.0,vector_based_examples_dict_2,1399,MetaBlocking-Method
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,2907.5036232471466,0.42996742671009774,0.8835341365461847,0.5784399649430324,1.0,vector_based_examples_dict_2,1535,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2907.5036232471466,0.45888966971187634,0.8741633199464525,0.6018433179723502,1.0,vector_based_examples_dict_2,1423,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,2904.7989904880524,0.41944255608429637,0.8259705488621151,0.5563570784490532,1.0,join_examples_dict_1,1471,MetaBlocking-Method
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2904.7989904880524,0.45871559633027525,0.8032128514056225,0.583941605839416,1.0,join_examples_dict_1,1308,MetaBlocking-Method
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,2904.798992872238,0.46615491974877876,0.8942436412315931,0.6128440366972477,1.0,join_examples_dict_1,1433,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2904.798992872238,0.5015197568389058,0.8835341365461847,0.639844886088221,1.0,join_examples_dict_1,1316,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,2911.335146665573,0.3945133899412149,0.8085676037483266,0.5302897278314311,1.0,join_examples_dict_2,1531,MetaBlocking-Method
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2911.335146665573,0.4289985052316891,0.7684069611780455,0.5505995203836931,1.0,join_examples_dict_2,1338,MetaBlocking-Method
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,2911.3351895809174,0.4484848484848485,0.891566265060241,0.5967741935483871,1.0,join_examples_dict_2,1485,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2911.3351895809174,0.48186528497409326,0.8714859437751004,0.6205910390848427,1.0,join_examples_dict_2,1351,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1194.1265301704407,0.6584821428571429,0.7898259705488622,0.7181984175289106,1.0,vector_based_examples_dict_1,896,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1194.1265301704407,0.6921086675291074,0.7161981258366801,0.7039473684210527,1.0,vector_based_examples_dict_1,773,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1194.1265285015106,0.6685456595264938,0.7938420348058902,0.7258261933904528,1.0,vector_based_examples_dict_1,887,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1194.1265285015106,0.6989664082687338,0.7242302543507363,0.7113740959894806,1.0,vector_based_examples_dict_1,774,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1196.5570602416992,0.631578947368421,0.8353413654618473,0.7193083573487031,1.0,vector_based_examples_dict_2,988,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1196.5570602416992,0.6780660377358491,0.7697456492637216,0.7210031347962382,1.0,vector_based_examples_dict_2,848,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1196.557059288025,0.6411824668705403,0.8420348058902276,0.7280092592592593,1.0,vector_based_examples_dict_2,981,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1196.557059288025,0.6898584905660378,0.7831325301204819,0.7335423197492164,1.0,vector_based_examples_dict_2,848,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1194.8225388526917,0.6191446028513238,0.8139223560910308,0.7032967032967034,1.0,join_examples_dict_1,982,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1194.8225388526917,0.6696315120711563,0.7054886211512718,0.6870925684485006,1.0,join_examples_dict_1,787,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1194.822541475296,0.6391752577319587,0.8299866131191432,0.7221898660454281,1.0,join_examples_dict_1,970,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1194.822541475296,0.6887755102040817,0.7228915662650602,0.705421293272371,1.0,join_examples_dict_1,784,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1202.6465847492218,0.6413155190133607,0.8353413654618473,0.7255813953488373,1.0,join_examples_dict_2,973,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1202.6465847492218,0.6830732292917167,0.7617135207496654,0.720253164556962,1.0,join_examples_dict_2,833,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1202.6465826034546,0.6618106139438086,0.8514056224899599,0.7447306791569087,1.0,join_examples_dict_2,961,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1202.6465826034546,0.6954436450839329,0.7764390896921017,0.7337128399746996,1.0,join_examples_dict_2,834,distilroberta
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1216.6484694480896,0.2908288376655223,0.7938420348058902,0.42569992821249103,1.0,vector_based_examples_dict_1,2039,MetaBlocking-Method
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1216.6484694480896,0.43452380952380953,0.4886211512717537,0.4599873976055451,1.0,vector_based_examples_dict_1,840,MetaBlocking-Method
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1216.6484665870667,0.3716367713004484,0.8875502008032129,0.5239035954168313,1.0,vector_based_examples_dict_1,1784,distilroberta
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1216.6484665870667,0.5382882882882883,0.6398929049531459,0.5847094801223242,1.0,vector_based_examples_dict_1,888,distilroberta
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1219.48859000206,0.26395242451967066,0.7724230254350736,0.39345380156836,1.0,vector_based_examples_dict_2,2186,MetaBlocking-Method
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1219.48859000206,0.38095238095238093,0.5890227576974565,0.46267087276551,1.0,vector_based_examples_dict_2,1155,MetaBlocking-Method
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1219.4885902404785,0.3595564941921858,0.9116465863453815,0.5157137447936387,1.0,vector_based_examples_dict_2,1894,distilroberta
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1219.4885902404785,0.48936170212765956,0.8005354752342704,0.6074149314372778,1.0,vector_based_examples_dict_2,1222,distilroberta
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1215.3336284160614,0.2725563909774436,0.7764390896921017,0.40347826086956523,0.9998502994011975,join_examples_dict_1,2128,MetaBlocking-Method
