dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
walmart,amazon,D8,gemma3n-z-p2,1132.6377818584442,34.95575221238938,64.83001172332943,45.42094455852156,1.0,vector_based_examples_dict_1,1582,MetaBlocking-Method
walmart,amazon,D8,gemma3n-z-p2,1132.6370024681091,42.84785435630689,77.2567409144197,55.12337933918863,1.0,vector_based_examples_dict_1,1538,distilroberta
walmart,amazon,D8,gemma3n-ft-p2,1441.5160434246063,40.633608815426996,69.16764361078546,51.19305856832973,1.0,vector_based_examples_dict_1,1452,MetaBlocking-Method
walmart,amazon,D8,gemma3n-ft-p2,1441.5160279273987,46.0195530726257,77.2567409144197,57.68052516411378,1.0,vector_based_examples_dict_1,1432,distilroberta
walmart,amazon,D8,gemma3n-tf-p2,1444.7867376804352,45.19015659955257,71.04337631887456,55.24156791248861,1.0,vector_based_examples_dict_1,1341,MetaBlocking-Method
walmart,amazon,D8,gemma3n-tf-p2,1444.83953332901,49.736247174076865,77.37397420867526,60.55045871559632,1.0,vector_based_examples_dict_1,1327,distilroberta
walmart,amazon,D8,qwen2.5-z-p2,581.4072983264923,58.846529814271754,70.57444314185229,64.17910447761194,1.0,vector_based_examples_dict_1,1023,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-z-p2,581.4072575569153,61.00196463654224,72.80187573270808,66.38161411010155,1.0,vector_based_examples_dict_1,1018,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2,596.5370693206787,67.07168894289185,64.71277842907386,65.8711217183771,1.0,vector_based_examples_dict_1,823,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-ft-p2,596.5369908809662,67.92682926829269,65.2989449003517,66.58696951583981,1.0,vector_based_examples_dict_1,820,distilroberta
walmart,amazon,D8,qwen2.5-tf-p2,597.6069016456604,67.73049645390071,67.1746776084408,67.45144202472042,1.0,vector_based_examples_dict_1,846,MetaBlocking-Method
walmart,amazon,D8,qwen2.5-tf-p2,597.6068782806396,68.6087990487515,67.64361078546307,68.12278630460449,1.0,vector_based_examples_dict_1,841,distilroberta
walmart,amazon,D8,llama3.1-z-p2,599.5334062576294,34.385493619879114,60.02344665885111,43.72331340734415,1.0,vector_based_examples_dict_1,1489,MetaBlocking-Method
walmart,amazon,D8,llama3.1-z-p2,599.5329384803772,43.78947368421053,73.1535756154748,54.78489903424055,1.0,vector_based_examples_dict_1,1425,distilroberta
walmart,amazon,D8,llama3.1-ft-p2,608.1779315471649,37.448896156991005,53.69284876905041,44.1233140655106,1.0,vector_based_examples_dict_1,1223,MetaBlocking-Method
walmart,amazon,D8,llama3.1-ft-p2,608.127758026123,45.18388791593696,60.492379835873386,51.72932330827068,1.0,vector_based_examples_dict_1,1142,distilroberta
walmart,amazon,D8,llama3.1-tf-p2,608.5548634529114,30.193236714975846,58.61664712778429,39.856516540454365,1.0,vector_based_examples_dict_1,1656,MetaBlocking-Method
