dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
imdb,tmdb,D5,gemma3n-z-p2,864.7748229503632,77.78806108283203,85.54707379134861,81.48327678138634,1.0,vector_based_examples_dict_1,2161,MetaBlocking-Method
imdb,tmdb,D5,gemma3n-z-p2,864.772091627121,83.87254901960785,87.07379134860051,85.44319600499377,1.0,vector_based_examples_dict_1,2040,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2,1155.9140787124634,80.810546875,84.22391857506362,82.48193371542487,1.0,vector_based_examples_dict_1,2048,MetaBlocking-Method
imdb,tmdb,D5,gemma3n-ft-p2,1155.9129328727722,84.95346432264736,83.61323155216284,84.27802000512953,1.0,vector_based_examples_dict_1,1934,distilroberta
imdb,tmdb,D5,gemma3n-tf-p2,1155.6363458633425,80.44797013532431,87.735368956743,83.93378773125607,1.0,vector_based_examples_dict_1,2143,MetaBlocking-Method
imdb,tmdb,D5,gemma3n-tf-p2,1155.5868306159975,85.04442250740375,87.68447837150127,86.34427461789025,1.0,vector_based_examples_dict_1,2026,distilroberta
imdb,tmdb,D5,qwen2.5-z-p2,452.09013056755066,81.93905817174515,75.26717557251908,78.46153846153847,1.0,vector_based_examples_dict_1,1805,MetaBlocking-Method
imdb,tmdb,D5,qwen2.5-z-p2,452.08962178230286,83.96281231841952,73.53689567430025,78.40477482365708,1.0,vector_based_examples_dict_1,1721,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2,460.9317238330841,84.60373548712772,85.29262086513995,84.94678155093767,1.0,vector_based_examples_dict_1,1981,MetaBlocking-Method
imdb,tmdb,D5,qwen2.5-ft-p2,460.9313943386078,85.64742589703587,83.81679389312977,84.72222222222221,1.0,vector_based_examples_dict_1,1923,distilroberta
imdb,tmdb,D5,qwen2.5-tf-p2,459.9585223197937,84.04516445753559,87.12468193384224,85.55722138930535,1.0,vector_based_examples_dict_1,2037,MetaBlocking-Method
imdb,tmdb,D5,qwen2.5-tf-p2,459.957457780838,85.11178861788618,85.24173027989822,85.17670989066869,1.0,vector_based_examples_dict_1,1968,distilroberta
imdb,tmdb,D5,llama3.1-z-p2,464.0132632255554,70.56638811513464,77.35368956743002,73.80432143724207,0.999599679743795,vector_based_examples_dict_1,2154,MetaBlocking-Method
imdb,tmdb,D5,llama3.1-z-p2,464.0633330345154,80.19009504752376,81.57760814249365,80.8779011099899,0.999599679743795,vector_based_examples_dict_1,1999,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2,470.3810975551605,71.10091743119266,70.99236641221374,71.04660045836516,0.9967974379503602,vector_based_examples_dict_1,1962,MetaBlocking-Method
imdb,tmdb,D5,llama3.1-ft-p2,470.3779194355011,80.88813940415965,73.23155216284988,76.86965811965813,0.9967974379503602,vector_based_examples_dict_1,1779,distilroberta
imdb,tmdb,D5,llama3.1-tf-p2,470.7972376346588,70.37861915367483,80.40712468193384,75.05938242280284,0.9993995196156924,vector_based_examples_dict_1,2245,MetaBlocking-Method
imdb,tmdb,D5,llama3.1-tf-p2,470.79460644721985,81.85365853658536,85.3944020356234,83.58655043586549,0.9993995196156924,vector_based_examples_dict_1,2050,distilroberta
imdb,tmdb,D5,orca2-z-p2,345.6323525905609,79.34545454545454,55.521628498727736,65.32934131736528,0.9981985588470776,vector_based_examples_dict_1,1375,MetaBlocking-Method
imdb,tmdb,D5,orca2-z-p2,345.5804018974304,82.26788432267884,55.01272264631043,65.934736200061,0.9981985588470776,vector_based_examples_dict_1,1314,distilroberta
imdb,tmdb,D5,orca2-ft-p2,356.3904445171357,77.34487734487735,54.55470737913486,63.98090122351536,0.9989991993594876,vector_based_examples_dict_1,1386,MetaBlocking-Method
imdb,tmdb,D5,orca2-ft-p2,356.3890869617463,83.46333853354135,54.4529262086514,65.90699106867878,0.9989991993594876,vector_based_examples_dict_1,1282,distilroberta
imdb,tmdb,D5,orca2-tf-p2,354.87316727638245,77.70919067215364,57.659033078880405,66.19924043236928,0.999599679743795,vector_based_examples_dict_1,1458,MetaBlocking-Method
imdb,tmdb,D5,orca2-tf-p2,354.87167263031006,83.12361213915618,57.1501272264631,67.73220747889023,0.999599679743795,vector_based_examples_dict_1,1351,distilroberta
imdb,tmdb,D5,openhermes-z-p2,348.45816016197205,74.94692144373673,71.85750636132315,73.36970641725122,1.0,vector_based_examples_dict_1,1884,MetaBlocking-Method
imdb,tmdb,D5,openhermes-z-p2,348.51291394233704,80.68118369625907,73.53689567430025,76.94355697550586,1.0,vector_based_examples_dict_1,1791,distilroberta
imdb,tmdb,D5,openhermes-ft-p2,360.1929030418396,79.47799385875129,79.03307888040713,79.25491196733861,1.0,vector_based_examples_dict_1,1954,MetaBlocking-Method
imdb,tmdb,D5,openhermes-ft-p2,360.1910877227783,84.3952483801296,79.54198473282442,81.89677757401101,1.0,vector_based_examples_dict_1,1852,distilroberta
imdb,tmdb,D5,openhermes-tf-p2,363.2517020702362,75.02347417840376,81.32315521628499,78.04639804639805,1.0,vector_based_examples_dict_1,2130,MetaBlocking-Method
imdb,tmdb,D5,openhermes-tf-p2,363.24992179870605,82.01798201798202,83.56234096692113,82.78295941517518,1.0,vector_based_examples_dict_1,2002,distilroberta
imdb,tmdb,D5,zephyr-z-p2,397.54500675201416,81.75937904269081,64.32569974554707,72.00227855311877,0.9755804643714971,vector_based_examples_dict_1,1546,MetaBlocking-Method
imdb,tmdb,D5,zephyr-z-p2,397.544225692749,83.52010547132498,64.47837150127226,72.77426766226307,0.9755804643714971,vector_based_examples_dict_1,1517,distilroberta
imdb,tmdb,D5,zephyr-ft-p2,816.500236749649,71.33333333333334,5.44529262086514,10.118203309692671,0.4453562850280224,vector_based_examples_dict_1,150,MetaBlocking-Method
imdb,tmdb,D5,zephyr-ft-p2,816.5001080036163,75.86206896551724,5.597964376590331,10.42654028436019,0.4453562850280224,vector_based_examples_dict_1,145,distilroberta
imdb,tmdb,D5,zephyr-tf-p2,613.4499576091766,77.59036144578313,16.38676844783715,27.058823529411764,0.5594475580464372,vector_based_examples_dict_1,415,MetaBlocking-Method
imdb,tmdb,D5,zephyr-tf-p2,613.4497685432434,79.89949748743719,16.18320610687023,26.914938637325434,0.5594475580464372,vector_based_examples_dict_1,398,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2,1109.6557869911194,80.98591549295774,87.78625954198473,84.24908424908425,1.0,vector_based_examples_dict_2,2130,MetaBlocking-Method
imdb,tmdb,D5,gemma3n-ft-p2,1109.6543793678284,85.47347545860188,87.735368956743,86.58965344048217,1.0,vector_based_examples_dict_2,2017,distilroberta
imdb,tmdb,D5,gemma3n-tf-p2,1103.8194193840027,82.6932195353248,88.75318066157762,85.61610211094748,1.0,vector_based_examples_dict_2,2109,MetaBlocking-Method
imdb,tmdb,D5,gemma3n-tf-p2,1103.8187503814697,85.48707753479125,87.53180661577609,86.49735981895901,1.0,vector_based_examples_dict_2,2012,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2,459.1874010562897,84.54452405322415,84.07124681933841,84.30722122990558,1.0,vector_based_examples_dict_2,1954,MetaBlocking-Method
imdb,tmdb,D5,qwen2.5-ft-p2,459.18655943870544,86.0772895712017,82.74809160305342,84.37986507524649,1.0,vector_based_examples_dict_2,1889,distilroberta
imdb,tmdb,D5,qwen2.5-tf-p2,457.47057247161865,83.98335933437338,82.1882951653944,83.07613168724278,1.0,vector_based_examples_dict_2,1923,MetaBlocking-Method
imdb,tmdb,D5,qwen2.5-tf-p2,457.5193634033203,85.61460010735374,81.1704834605598,83.33333333333333,1.0,vector_based_examples_dict_2,1863,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2,471.3179540634155,76.65598290598291,73.02798982188295,74.79801928590045,0.9997998398718976,vector_based_examples_dict_2,1872,MetaBlocking-Method
imdb,tmdb,D5,llama3.1-ft-p2,471.31613326072693,83.03064699205449,74.4529262086514,78.50818352562383,0.9997998398718976,vector_based_examples_dict_2,1762,distilroberta
imdb,tmdb,D5,llama3.1-tf-p2,469.1004219055176,73.35495829471733,80.55979643765903,76.78874605869512,0.99919935948759,vector_based_examples_dict_2,2158,MetaBlocking-Method
imdb,tmdb,D5,llama3.1-tf-p2,469.09772276878357,82.69517652909,84.63104325699746,83.65191146881288,0.99919935948759,vector_based_examples_dict_2,2011,distilroberta
imdb,tmdb,D5,orca2-ft-p2,361.69906973838806,79.09806728704366,56.234096692111954,65.73468173706128,0.9975980784627704,vector_based_examples_dict_2,1397,MetaBlocking-Method
imdb,tmdb,D5,orca2-ft-p2,361.6490194797516,82.39277652370203,55.72519083969466,66.48451730418944,0.9975980784627704,vector_based_examples_dict_2,1329,distilroberta
imdb,tmdb,D5,orca2-tf-p2,356.19010400772095,78.277734678045,51.348600508905854,62.0159803318992,0.995796637309848,vector_based_examples_dict_2,1289,MetaBlocking-Method
imdb,tmdb,D5,orca2-tf-p2,356.1886992454529,82.21670802315964,50.5852417302799,62.6339004410838,0.995796637309848,vector_based_examples_dict_2,1209,distilroberta
imdb,tmdb,D5,openhermes-ft-p2,360.1403262615204,81.11563044741429,71.04325699745547,75.74606619641887,1.0,vector_based_examples_dict_2,1721,MetaBlocking-Method
imdb,tmdb,D5,openhermes-ft-p2,360.13917303085327,83.6734693877551,70.94147582697201,76.78325530156981,1.0,vector_based_examples_dict_2,1666,distilroberta
imdb,tmdb,D5,openhermes-tf-p2,357.9904899597168,82.97994269340975,73.68956743002545,78.05929919137466,1.0,vector_based_examples_dict_2,1745,MetaBlocking-Method
imdb,tmdb,D5,openhermes-tf-p2,358.0383071899414,84.62897526501767,73.12977099236642,78.46027846027846,1.0,vector_based_examples_dict_2,1698,distilroberta
imdb,tmdb,D5,zephyr-ft-p2,753.0163490772247,79.6116504854369,8.346055979643765,15.108245048364807,0.4925940752602081,vector_based_examples_dict_2,206,MetaBlocking-Method
imdb,tmdb,D5,zephyr-ft-p2,753.0162739753723,80.59701492537313,8.244274809160306,14.958448753462603,0.4925940752602081,vector_based_examples_dict_2,201,distilroberta
imdb,tmdb,D5,zephyr-tf-p2,494.06275629997253,80.82901554404145,55.57251908396946,65.86248492159228,0.8304643714971978,vector_based_examples_dict_2,1351,MetaBlocking-Method
imdb,tmdb,D5,zephyr-tf-p2,494.0624749660492,82.70676691729322,55.97964376590331,66.76783004552351,0.8304643714971978,vector_based_examples_dict_2,1330,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2,1105.8651626110075,80.67542213883677,87.53180661577609,83.96387600683427,1.0,join_examples_dict_1,2132,MetaBlocking-Method
imdb,tmdb,D5,gemma3n-ft-p2,1105.8631188869474,85.22558254833912,87.48091603053435,86.33852335509793,1.0,join_examples_dict_1,2017,distilroberta
imdb,tmdb,D5,gemma3n-tf-p2,1103.3631656169891,81.42517814726841,87.2264631043257,84.22604422604422,1.0,join_examples_dict_1,2105,MetaBlocking-Method
imdb,tmdb,D5,gemma3n-tf-p2,1103.312975883484,85.40729635182409,86.97201017811705,86.18255168935956,1.0,join_examples_dict_1,2001,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2,459.2700653076172,81.93366266760762,59.083969465648856,68.65759905381431,1.0,join_examples_dict_1,1417,MetaBlocking-Method
imdb,tmdb,D5,qwen2.5-ft-p2,459.2694046497345,83.06569343065694,57.913486005089055,68.24587706146926,1.0,join_examples_dict_1,1370,distilroberta
imdb,tmdb,D5,qwen2.5-tf-p2,460.5130207538605,81.30293159609121,63.51145038167939,71.3142857142857,1.0,join_examples_dict_1,1535,MetaBlocking-Method
