dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,D1_conflicts,D2_conflicts
walmart,amazon,D8,gemma3n-z-p2,1132.616635799408,0.2473474801061008,0.998661311914324,0.3964921605102312,1.0,vector_based_examples_dict_1,3016,0.4572281167108753,0.1240053050397878
walmart,amazon,D8,gemma3n-ft-p2,1441.497752904892,0.29007036747458953,0.9933065595716198,0.44901664145234493,1.0,vector_based_examples_dict_1,2558,0.4143862392494136,0.1043784206411258
walmart,amazon,D8,gemma3n-tf-p2,1444.7701172828674,0.33136363636363636,0.9759036144578314,0.494740413980319,1.0,vector_based_examples_dict_1,2200,0.3722727272727272,0.0922727272727272
walmart,amazon,D8,qwen2.5-z-p2,581.3955836296082,0.4675792507204611,0.8688085676037484,0.6079625292740047,1.0,vector_based_examples_dict_1,1388,0.25,0.0540345821325648
walmart,amazon,D8,qwen2.5-ft-p2,596.5281047821045,0.5590243902439025,0.7670682730923695,0.6467268623024831,1.0,vector_based_examples_dict_1,1025,0.1853658536585365,0.033170731707317
walmart,amazon,D8,qwen2.5-tf-p2,597.5978035926819,0.5730880929332043,0.7925033467202142,0.6651685393258427,1.0,vector_based_examples_dict_1,1033,0.1703775411423039,0.0280735721200387
walmart,amazon,D8,llama3.1-z-p2,599.5148215293884,0.2691095350669819,0.9143239625167336,0.41582952815829527,1.0,vector_based_examples_dict_1,2538,0.3892828999211978,0.1067769897557131
walmart,amazon,D8,llama3.1-ft-p2,608.1140060424805,0.30363036303630364,0.7389558232931727,0.4304093567251462,1.0,vector_based_examples_dict_1,1818,0.3030803080308031,0.0863586358635863
walmart,amazon,D8,llama3.1-tf-p2,608.5338320732117,0.23323222109875294,0.9263721552878179,0.3726440495422725,1.0,vector_based_examples_dict_1,2967,0.4236602628918099,0.115267947421638
walmart,amazon,D8,orca2-z-p2,439.1195452213288,0.37142857142857144,0.6961178045515395,0.48439683278993945,1.0,vector_based_examples_dict_1,1400,0.2857142857142857,0.0807142857142857
walmart,amazon,D8,orca2-ft-p2,450.4266445636749,0.3997113997113997,0.3708165997322624,0.38472222222222224,0.9994011976047904,vector_based_examples_dict_1,692,0.2167630057803468,0.0578034682080924
walmart,amazon,D8,orca2-tf-p2,450.0657241344452,0.28561690524880706,0.5609103078982597,0.3785004516711834,0.9968562874251496,vector_based_examples_dict_1,1456,0.2884615384615384,0.0851648351648351
walmart,amazon,D8,openhermes-z-p2,444.95164799690247,0.3622931442080378,0.820615796519411,0.5026650266502665,1.0,vector_based_examples_dict_1,1692,0.2848699763593381,0.0685579196217494
walmart,amazon,D8,openhermes-ft-p2,463.1740264892578,0.39282735613010844,0.6305220883534136,0.4840698869475848,1.0,vector_based_examples_dict_1,1199,0.2410341951626355,0.0558798999165971
walmart,amazon,D8,openhermes-tf-p2,459.1538798809052,0.3609077598828697,0.6599732262382865,0.46663511594888785,1.0,vector_based_examples_dict_1,1366,0.2635431918008785,0.0592972181551976
walmart,amazon,D8,zephyr-z-p2,501.2351448535919,0.4494949494949495,0.8340026773761714,0.5841537740271917,0.994760479041916,vector_based_examples_dict_1,1370,0.2525547445255474,0.0562043795620437
walmart,amazon,D8,zephyr-ft-p2,620.3811445236206,0.5438247011952191,0.3654618473895582,0.4371497197758207,0.7727544910179641,vector_based_examples_dict_1,68,0.0441176470588235,0.0
walmart,amazon,D8,zephyr-tf-p2,567.49533867836,0.48710166919575115,0.42971887550200805,0.4566145092460882,0.8278443113772455,vector_based_examples_dict_1,230,0.0565217391304347,0.0043478260869565
walmart,amazon,D8,gemma3n-ft-p2,1455.7197177410126,0.2781729689254961,0.9946452476572959,0.4347571679344646,1.0,vector_based_examples_dict_2,2671,0.4290527892175215,0.1119430924747285
walmart,amazon,D8,gemma3n-tf-p2,1451.7832746505735,0.26664280601288476,0.9973226238286479,0.4207850889579215,1.0,vector_based_examples_dict_2,2794,0.4409448818897638,0.1188260558339298
walmart,amazon,D8,qwen2.5-ft-p2,598.1805784702301,0.5584532374100719,0.8313253012048193,0.6681011296395912,1.0,vector_based_examples_dict_2,1112,0.1789568345323741,0.0314748201438848
walmart,amazon,D8,qwen2.5-tf-p2,598.3758587837219,0.5325542570951586,0.8540829986613119,0.6560411311053984,1.0,vector_based_examples_dict_2,1198,0.1994991652754591,0.0400667779632721
walmart,amazon,D8,llama3.1-ft-p2,611.1097133159637,0.2472885032537961,0.9156626506024096,0.38941076003415886,1.0,vector_based_examples_dict_2,2766,0.4096167751265365,0.1109906001446131
walmart,amazon,D8,llama3.1-tf-p2,608.3782441616058,0.2195194304360724,0.9906291834002677,0.3593977659057795,1.0,vector_based_examples_dict_2,3371,0.4550578463363987,0.1331948976564817
walmart,amazon,D8,orca2-ft-p2,455.5915696620941,0.39652173913043476,0.30522088353413657,0.34493192133131617,0.9997005988023951,vector_based_examples_dict_2,574,0.1794425087108014,0.048780487804878
walmart,amazon,D8,orca2-tf-p2,452.4229264259338,0.2293259207783183,0.44176706827309237,0.3019213174748399,0.999251497005988,vector_based_examples_dict_2,1438,0.3171070931849791,0.0876216968011126
walmart,amazon,D8,openhermes-ft-p2,461.2699716091156,0.34994400895856664,0.8366800535475234,0.49348598499802604,1.0,vector_based_examples_dict_2,1786,0.3029115341545352,0.0739081746920492
walmart,amazon,D8,openhermes-tf-p2,459.27911925315857,0.3582089552238806,0.8674698795180723,0.5070422535211268,1.0,vector_based_examples_dict_2,1809,0.304588170259812,0.074074074074074
walmart,amazon,D8,zephyr-ft-p2,725.3009941577911,0.4663507109004739,0.6586345381526104,0.5460599334073252,0.4043413173652694,vector_based_examples_dict_2,102,0.1078431372549019,0.0098039215686274
walmart,amazon,D8,zephyr-tf-p2,682.8727583885193,0.4043795620437956,0.7416331994645248,0.5233821445441663,0.5752994011976048,vector_based_examples_dict_2,413,0.1380145278450363,0.0435835351089588
walmart,amazon,D8,gemma3n-ft-p2,1453.549463033676,0.3109987357774968,0.9879518072289156,0.47307692307692306,1.0,join_examples_dict_1,2373,0.3969658659924147,0.0956595027391487
