dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,3841.933300256728,0.43403547671840353,0.8022540983606558,0.5633093525179856,1.0,vector_based_examples_dict_1,1804,MetaBlocking-Method
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3841.933300256728,0.4714656290531777,0.7448770491803278,0.5774424146147736,1.0,vector_based_examples_dict_1,1542,MetaBlocking-Method
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,3841.9333119392386,0.5455079271873166,0.951844262295082,0.6935423665546846,1.0,vector_based_examples_dict_1,1703,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3841.9333119392386,0.5660847880299252,0.930327868852459,0.703875968992248,1.0,vector_based_examples_dict_1,1604,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,7178.85915350914,0.3938785750125439,0.8043032786885246,0.5287975749410576,1.0,vector_based_examples_dict_2,1993,MetaBlocking-Method
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,7178.85915350914,0.4300822561692127,0.75,0.5466766243465273,1.0,vector_based_examples_dict_2,1702,MetaBlocking-Method
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,7178.859150886536,0.5293132328308208,0.9713114754098361,0.6852186483556199,1.0,vector_based_examples_dict_2,1791,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,7178.859150886536,0.542528735632184,0.9672131147540983,0.695139911634757,1.0,vector_based_examples_dict_2,1740,distilroberta
tmdb,tvdb,D7,gemma3n-ft-p2 U gemma3n-tf-p2,4082.3394367694855,0.4388412017167382,0.8381147540983607,0.576056338028169,1.0,join_examples_dict_1,1864,MetaBlocking-Method
tmdb,tvdb,D7,gemma3n-ft-p2 ∩ gemma3n-tf-p2,4082.3394367694855,0.46935096153846156,0.8002049180327869,0.5916666666666667,1.0,join_examples_dict_1,1664,MetaBlocking-Method
