dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,1045.8493103981018,0.8685344827586207,0.8741865509761388,0.8713513513513513,1.0,vector_based_examples_dict_1,928,MetaBlocking-Method
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,1045.8493103981018,0.9016393442622951,0.8351409978308026,0.8671171171171171,1.0,vector_based_examples_dict_1,854,MetaBlocking-Method
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,1045.849314212799,0.9380434782608695,0.9360086767895879,0.9370249728555917,1.0,vector_based_examples_dict_1,920,distilroberta
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,1045.849314212799,0.9597701149425287,0.9056399132321041,0.9319196428571429,1.0,vector_based_examples_dict_1,870,distilroberta
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,1969.0325109958649,0.8653637350705755,0.8644251626898047,0.8648941942485079,1.0,vector_based_examples_dict_2,921,MetaBlocking-Method
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,1969.0325109958649,0.9004683840749415,0.834056399132321,0.865990990990991,1.0,vector_based_examples_dict_2,854,MetaBlocking-Method
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,1969.0325446128845,0.9403314917127071,0.9229934924078091,0.9315818281335523,1.0,vector_based_examples_dict_2,905,distilroberta
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,1969.0325446128845,0.9521094640820981,0.9056399132321041,0.9282934963868816,1.0,vector_based_examples_dict_2,877,distilroberta
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,2275.2475628852844,0.8756815703380589,0.8709327548806941,0.8733007069059271,1.0,join_examples_dict_1,917,MetaBlocking-Method
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2275.2475628852844,0.9041420118343195,0.8286334056399133,0.8647425014148273,1.0,join_examples_dict_1,845,MetaBlocking-Method
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,2275.247566461563,0.9469026548672567,0.928416485900217,0.9375684556407448,1.0,join_examples_dict_1,904,distilroberta
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2275.247566461563,0.9593967517401392,0.8969631236442517,0.9271300448430493,1.0,join_examples_dict_1,862,distilroberta
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,1911.6180210113525,0.8228941684665226,0.8264642082429501,0.8246753246753247,1.0,join_examples_dict_2,926,MetaBlocking-Method
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,1911.6180210113525,0.8483466362599772,0.806941431670282,0.8271261812117843,1.0,join_examples_dict_2,877,MetaBlocking-Method
abt,buy,D2,gemma3n-ft-p2 U gemma3n-tf-p2,1911.6180200576782,0.9250814332247557,0.9240780911062907,0.9245794899620184,1.0,join_examples_dict_2,921,distilroberta
abt,buy,D2,gemma3n-ft-p2 ∩ gemma3n-tf-p2,1911.6180200576782,0.9319429198682766,0.920824295010846,0.9263502454991817,1.0,join_examples_dict_2,911,distilroberta
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,448.6925127506256,0.9560047562425684,0.8720173535791758,0.9120816789563244,1.0,vector_based_examples_dict_1,841,MetaBlocking-Method
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,448.6925127506256,0.972972972972973,0.8199566160520607,0.8899352560329605,1.0,vector_based_examples_dict_1,777,MetaBlocking-Method
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,448.6925141811371,0.973621103117506,0.8806941431670282,0.9248291571753986,1.0,vector_based_examples_dict_1,834,distilroberta
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,448.6925141811371,0.9795134443021767,0.8297180043383948,0.8984145625366999,1.0,vector_based_examples_dict_1,781,distilroberta
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,457.271087884903,0.9603469640644362,0.8405639913232104,0.896471949103528,1.0,vector_based_examples_dict_2,807,MetaBlocking-Method
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,457.271087884903,0.9696969696969697,0.7982646420824295,0.875669244497323,1.0,vector_based_examples_dict_2,759,MetaBlocking-Method
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,457.27111697196966,0.978776529338327,0.8503253796095445,0.910040626813697,1.0,vector_based_examples_dict_2,801,distilroberta
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,457.27111697196966,0.9790849673202614,0.8123644251626898,0.8879668049792531,1.0,vector_based_examples_dict_2,765,distilroberta
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,461.25315833091736,0.9615384615384616,0.8676789587852495,0.9122006841505131,1.0,join_examples_dict_1,832,MetaBlocking-Method
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,461.25315833091736,0.9699624530663329,0.8405639913232104,0.9006391632771644,1.0,join_examples_dict_1,799,MetaBlocking-Method
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,461.25316286087036,0.9748502994011976,0.8828633405639913,0.9265793966989186,1.0,join_examples_dict_1,835,distilroberta
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,461.25316286087036,0.9836683417085427,0.8492407809110629,0.9115250291036089,1.0,join_examples_dict_1,796,distilroberta
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,457.5348324775696,0.9548693586698337,0.8720173535791758,0.9115646258503401,1.0,join_examples_dict_2,842,MetaBlocking-Method
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,457.5348324775696,0.9731457800511509,0.8253796095444685,0.8931924882629108,1.0,join_examples_dict_2,782,MetaBlocking-Method
abt,buy,D2,qwen2.5-ft-p2 U qwen2.5-tf-p2,457.5348320007324,0.9747596153846154,0.8796095444685467,0.9247434435575826,1.0,join_examples_dict_2,832,distilroberta
abt,buy,D2,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,457.5348320007324,0.9785353535353535,0.8405639913232104,0.9043173862310385,1.0,join_examples_dict_2,792,distilroberta
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,458.1626992225647,0.749003984063745,0.8156182212581344,0.7808930425752856,1.0,vector_based_examples_dict_1,1004,MetaBlocking-Method
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,458.1626992225647,0.8639281129653402,0.7299349240780911,0.7912992357436802,1.0,vector_based_examples_dict_1,779,MetaBlocking-Method
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,458.16269850730896,0.8991683991683992,0.938177874186551,0.9182590233545648,1.0,vector_based_examples_dict_1,962,distilroberta
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,458.16269850730896,0.9461009174311926,0.8947939262472885,0.919732441471572,1.0,vector_based_examples_dict_1,872,distilroberta
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,462.78467941284174,0.7640776699029126,0.8535791757049892,0.8063524590163934,1.0,vector_based_examples_dict_2,1030,MetaBlocking-Method
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,462.78467941284174,0.8921438082556591,0.7266811279826464,0.8009563658099222,1.0,vector_based_examples_dict_2,751,MetaBlocking-Method
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,462.7846772670745,0.9065126050420168,0.9360086767895879,0.9210245464247598,1.0,vector_based_examples_dict_2,952,distilroberta
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,462.7846772670745,0.947429906542056,0.8796095444685467,0.9122609673790776,1.0,vector_based_examples_dict_2,856,distilroberta
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,467.1778118610382,0.7597276264591439,0.8470715835140998,0.801025641025641,1.0,join_examples_dict_1,1028,MetaBlocking-Method
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,467.1778118610382,0.896551724137931,0.7049891540130152,0.7893139040680024,1.0,join_examples_dict_1,725,MetaBlocking-Method
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,467.1778106689453,0.9063475546305931,0.9446854663774403,0.9251194901752523,1.0,join_examples_dict_1,961,distilroberta
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,467.1778106689453,0.9573170731707317,0.851409978308026,0.9012629161882894,1.0,join_examples_dict_1,820,distilroberta
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,462.8060884475708,0.7473065621939275,0.8275488069414316,0.7853834276891405,1.0,join_examples_dict_2,1021,MetaBlocking-Method
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,462.8060884475708,0.8758002560819462,0.7418655097613883,0.8032883147386964,1.0,join_examples_dict_2,781,MetaBlocking-Method
abt,buy,D2,llama3.1-ft-p2 U llama3.1-tf-p2,462.8060872554779,0.8994764397905759,0.9316702819956616,0.9152903569525839,1.0,join_examples_dict_2,955,distilroberta
abt,buy,D2,llama3.1-ft-p2 ∩ llama3.1-tf-p2,462.8060872554779,0.9377828054298643,0.8991323210412148,0.9180509413067552,1.0,join_examples_dict_2,884,distilroberta
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,379.64465141296387,0.8633333333333333,0.8427331887201736,0.8529088913282108,0.9984212900315742,vector_based_examples_dict_1,900,MetaBlocking-Method
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,379.64465141296387,0.9478260869565217,0.7093275488069414,0.8114143920595533,0.9984212900315742,vector_based_examples_dict_1,690,MetaBlocking-Method
abt,buy,D2,orca2-ft-p2 U orca2-tf-p2,379.64465141296387,0.9400921658986175,0.8850325379609545,0.911731843575419,0.9984212900315742,vector_based_examples_dict_1,868,distilroberta
abt,buy,D2,orca2-ft-p2 ∩ orca2-tf-p2,379.64465141296387,0.9623149394347241,0.7754880694143167,0.8588588588588588,0.9984212900315742,vector_based_examples_dict_1,743,distilroberta
