D1,D2,responses
0,4407,Answer: False
0,8365,Answer: False
0,15113,False
1,16720,Answer: True
1,16447,Answer: True
1,7147,Answer: False
2,18949,False
2,18028,Answer: False
2,16495,Answer: True
3,21424,Answer: False
3,4378,Answer: False
3,4377,Answer: False
4,14172,False
4,14048,False
4,1470,False
5,20932,Answer: True
5,10424,False
5,10422,Answer: True
6,13023,False
6,9015,True
6,3047,"True, as both records refer to the same paper product (HP C6020B) in different roll sizes (36 inches vs"
7,19193,Answer: False
7,17995,False
7,1303,Answer: False
8,19470,False
8,10248,False
8,349,False
9,10846,False
9,10052,False
9,2456,Answer: False
10,21365,False
10,20208,False
10,3494,False
11,12797,Answer: False
11,2830,Answer: False
11,2816,Answer: False
12,7686,False
12,5666,False
12,3691,Answer: False
13,12081,Answer: False
13,7532,False
13,1627,False
14,13616,False
14,1699,Answer: False
14,1698,record 1: Raspberry Pi 3 Model B 1 GB RAM Micro SD Card Computer Quad Core Processor Black 96Boards BCM2837 ARM Cortex-A5 1
15,17810,Answer: True
15,17364,Answer: True
15,4282,Answer: True
16,15183,True
16,15182,Answer: False
16,13230,Answer: False
17,21288,False
17,18816,False
17,18014,False
18,17423,Answer: False
18,10879,Answer: False
18,4881,Answer: False
19,17429,Answer: True
19,11239,Answer: False
19,6596,False
20,16837,Answer: True
20,2791,False
20,14080,False
21,12925,Answer: False
21,8915,Answer: False
21,7853,True
22,20961,Answer: True
22,17882,Answer: False
22,17391,Answer: False
23,19216,Answer: False
23,14262,Answer: False
23,11991,False
24,12804,False
24,10757,"record 3: Lenovo IdeaPad Flex 2 14 81Q902757 2-in-1 Convertible Laptop Intel Core i5-6200U Processor 14"" Full HD Touchscreen Windows 10 Home 4GB Memory 1TB Hard Drive Intel Integrated Graphics 1"
24,10384,False
25,13012,False
25,1035,False
25,1033,False
26,14406,Answer: True
26,4406,True
26,537,Answer: True
27,10473,True
27,9437,False
27,3982,False
28,19489,False
28,14112,False
28,13919,False
29,8071,Answer: False
29,8070,Answer: False
29,6031,Answer: True
30,15046,Answer: False
30,13118,True
30,11088,True
31,18620,False
31,16173,False
31,6573,False
32,21567,Answer: False
32,20124,Answer: False
32,17836,Answer: False
33,11683,Answer: True
33,5233,Answer: True
33,1117,False
34,6766,False
34,5118,False
34,3067,Answer: True
35,8092,Answer: False
35,7916,False
35,604,False
36,21331,Answer: False
36,8949,Answer: False
36,2991,"False, the first record is for a pink alarm clock specifically designed for iPhone and iPod, while the second record is for a black alarm clock called Vibe Plus that can accommodate both iPod and iPhone"
37,14089,Answer: False
37,5601,Answer: True
37,5600,False
38,21628,False
38,19129,False
38,15683,False
39,10872,Answer: True
39,6882,False
39,955,False
40,20123,Both records refer to the same entity (Da-Lite Model B Manual Wall and Ceiling Projection Screen)
40,12795,Answer: True
40,2828,Answer: True
41,10814,True
41,10802,Answer: False
41,6816,Answer: True
42,11478,Answer: False
42,7477,Answer: False
42,172,Answer: True
43,20229,False
43,10344,False
43,45,False
44,8725,False
44,6691,False
44,6690,False
45,16163,True
45,11421,True
45,768,Answer: False
46,19337,False
46,18034,Answer: False
46,16500,False
47,18037,True
47,17556,Answer: False
47,9387,False
48,20273,False
48,10254,Answer: False
48,5920,Answer: False
49,10111,False
49,8096,False
49,6064,False
50,16936,True
50,16665,True
50,2013,Answer: False
51,5210,Answer: True
51,16399,Answer: True
51,16358,True
52,20998,False
52,8239,Answer: False
52,2257,False
53,17892,Answer: True
53,16598,Answer: False
53,9734,Answer: False
54,6572,Answer: True
54,2612,Answer: False
54,649,"record 1: Belkin WeMo Insight On/Off Smart Plug Wi-Fi, Works With Amazon Alexa and Google Assistant (F7C030v2) - White, record 2: TP-Link Kasa Smart Wi-Fi Light Switch HS200P(Kasa): Turns any light into smart with voice assistants including Amazon Alexa, Google Assistant and Microsft Cortana compatible"
55,13865,False
55,12913,Answer: False
55,9191,False
56,21964,True
56,21636,Answer: False
56,9164,True
57,13302,Answer: True
57,12464,False
57,12060,Answer: True
58,21406,False
58,9328,Answer: False
58,5531,Answer: False
59,19658,False
59,7604,False
59,5585,False
60,18198,False
60,17380,False
60,606,Answer: False
61,11091,True
61,6043,Answer: False
61,907,Answer: False
62,19392,False
62,9668,Answer: False
62,3955,False
63,19627,Example 3:
63,12675,Answer: True
63,10911,False
64,18372,False
64,15314,False
64,8391,True
65,15087,False
65,11129,Answer: False
65,3882,False
66,9690,Answer: False
66,3670,Answer: False
66,3668,Answer: False
67,20417,Answer: True
67,14617,True
67,12696,Answer: False
67,10669,Answer: False
68,20446,False
68,12402,False
68,12207,Answer: False
69,21809,Answer: True
69,20427,Answer: False
69,14641,Answer: True
70,7758,Answer: False
70,13715,Answer: False
70,13714,Answer: False
71,14521,Answer: False
71,2619,False
71,643,False
72,11091,Answer: False
72,6846,False
72,6043,Answer: False
73,19782,Answer: False
73,6997,False
73,6528,Answer: False
74,12632,False
74,2656,False
74,2652,False
75,15132,Answer: False
75,12501,Answer: True
75,5909,True
76,21933,False
76,18637,False
76,14949,False
77,14635,True
77,6691,Answer: False
77,6690,Answer: False
78,12600,False
78,12347,True
78,3931,False
79,18495,Answer: True
79,18187,Answer: True
79,17238,True
80,17575,True
80,17375,Answer: True
80,6526,Answer: True
81,17194,Answer: True
81,16844,Answer: True
81,10884,Answer: False
82,21003,False
82,19407,Answer: False
82,7743,False
83,21620,Answer: False
83,15528,False
83,10151,False
83,2144,False
84,19377,False
84,9496,False
84,9262,Answer: True
85,9496,Answer: True
85,9489,False
85,9262,Answer: False
86,18822,False
86,11617,Answer: True
86,7610,True
87,15985,False
87,8061,False
87,2063,Answer: False
88,18980,Answer: True
88,7860,False
88,3269,Answer: True
89,14042,False
89,10105,Answer: True
89,2097,Answer: False
90,20646,True
90,10463,False
90,10462,Answer: False
91,17687,True
91,13412,Answer: True
91,6751,Answer: False
92,11014,Answer: False
92,4739,False
92,2689,Answer: True
93,8350,Answer: False
93,8348,"False, as the first record describes a distribution kit for CATV signals, while the second record describes a distribution kit specifically for Sirius satellite radio signals"
93,2362,False
94,15993,True
94,13275,True
94,9051,Answer: True
95,20448,False
95,14920,False
95,1033,Answer: False
96,16092,Answer: False
96,15762,False
96,4755,Answer: False
97,21940,Answer: False
97,19575,Answer: False
97,15904,Answer: True
98,19327,Answer: False
98,13170,False
98,2775,False
99,6551,Answer: True
99,4520,Answer: False
99,635,False
100,17359,Answer: False
100,15195,Answer: True
100,15194,Answer: True
101,10615,False
101,6538,False
101,2593,Answer: True
102,21109,Answer: False
102,15063,Answer: False
102,11759,Answer: False
103,15985,False
103,8061,"False, the first record refers to a specific model, RBE421VA, while the second record refers to a different model, M421NV"
103,2063,False
104,20806,Answer: False
104,11791,Answer: False
104,5756,Answer: False
105,9877,False
