D1,D2,responses,weight,s-weight
0,4407,False,0.2666787612158107,0.6848503947257996
0,8365,False,0.0,0.5035552978515625
0,15113,False,0.2722178614686481,0.5100663304328918
1,16720,True,0.4313088035290418,0.8725451231002808
1,16447,True,0.4065987956759849,0.8553825616836548
1,7147,False,0.0,0.8280230164527893
2,18949,True,0.0,0.580303430557251
2,18028,True,0.3976133679861513,0.774563729763031
2,16495,True,0.4765187702495964,0.6064337491989136
3,21424,False,0.4022409138923945,0.8342201709747314
3,4378,True,0.4803335705351552,0.8530861735343933
3,4377,False,0.0,0.7735570073127747
4,14172,False,0.2910711189559382,0.5882389545440674
4,14048,False,0.0,0.0
4,1470,False,0.0,0.0
5,20932,True,0.4749174720869308,0.8716970086097717
5,10424,False,0.0,0.6268876194953918
5,10422,True,0.327567640827119,0.745769202709198
6,13023,False,0.0,0.9191036820411682
6,9015,True,0.4488655290372549,0.9673612713813782
6,3047,False,0.3719171526308684,0.9116776585578918
7,19193,False,0.2788386702307703,0.691804051399231
7,17995,False,0.0,0.0
7,1303,True,0.5060240963855421,0.834133505821228
8,19470,True,0.463343394140887,0.8148143291473389
8,10248,True,0.0,0.7612432241439819
8,349,True,0.528223277359081,0.778605580329895
9,10846,False,0.2503130871608794,0.8237318992614746
9,10052,False,0.0,0.8551424741744995
9,2456,True,0.2741465395665704,0.8457511067390442
10,21365,False,0.3274230937990495,0.0
10,20208,False,0.3250576131959479,0.6087250113487244
10,3494,False,0.0,0.6392995715141296
11,12797,False,0.2431273205363943,0.0
11,2830,False,0.224627838666293,0.0
11,2816,False,0.0,0.0
12,7686,False,0.0,0.0
12,5666,False,0.0,0.0
12,3691,False,0.0,0.0
13,12081,False,0.360288346061446,0.6828033328056335
13,7532,False,0.0,0.7689226865768433
13,1627,False,0.3888888888888889,0.7268728017807007
14,13616,False,0.0,0.8013551235198975
14,1699,False,0.6959937112104427,0.8769415616989136
14,1698,False,0.4688517583860896,0.8142274618148804
15,17810,True,0.6610936902417277,0.9182237982749939
15,17364,True,0.7220072577520033,0.9467528462409973
15,4282,True,0.0,0.9089162349700928
16,15183,True,0.4046310373620458,0.8492940664291382
16,15182,False,0.425287356321839,0.8623165488243103
16,13230,False,0.0,0.8565991520881653
17,21288,False,0.2392395479928344,0.6975969672203064
17,18816,True,0.0,0.7314133048057556
17,18014,False,0.0,0.0
18,17423,True,0.3252736831667506,0.7157481908798218
18,10879,True,0.3680373690492888,0.7773025035858154
18,4881,True,0.0,0.657555103302002
19,17429,True,0.5493703305977613,0.8409780263900757
19,11239,True,0.5058399550750968,0.8190895915031433
19,6596,False,0.0,0.8561142086982727
20,16837,True,0.502793317823715,0.8289142847061157
20,2791,True,0.0,0.6928716897964478
20,14080,False,0.0,0.5730797052383423
21,12925,True,0.4910501993413254,0.8216298818588257
21,8915,True,0.0,0.9117971062660217
21,7853,True,0.5108985546879944,0.843660831451416
22,20961,True,0.6074713990454064,0.9164035320281982
22,17882,True,0.6592611948214577,0.9220693707466125
22,17391,True,0.0,0.9121303558349609
23,19216,False,0.3953477463074335,0.6427063345909119
23,14262,True,0.3896505535597371,0.7822567224502563
23,11991,True,0.0,0.7697286009788513
24,12804,True,0.3548552977501779,0.710309624671936
24,10757,True,0.3691364005933181,0.5387718677520752
24,10384,False,0.0,0.0
25,13012,False,0.4637698592246115,0.8443386554718018
25,1035,False,0.0,0.8162336349487305
25,1033,False,0.0,0.8695327043533325
26,14406,True,0.0,0.8761358261108398
26,4406,True,0.3163646315354801,0.8708099126815796
26,537,True,0.3552798562032137,0.8587775230407715
27,10473,False,0.0,0.5956419110298157
27,9437,False,0.2693054760081116,0.7176727652549744
27,3982,False,0.0,0.7448732852935791
28,19489,False,0.231724548867124,0.6180701851844788
28,14112,False,0.408248290463863,0.792576253414154
28,13919,False,0.0,0.0
29,8071,True,0.0,0.7779808640480042
29,8070,True,0.6023630470009435,0.821463406085968
29,6031,True,0.5323152239464995,0.7924346923828125
30,15046,False,0.3919276794717019,0.8771897554397583
30,13118,True,0.0,0.7274549007415771
30,11088,True,0.5520524474738834,0.9503656029701233
31,18620,False,0.0,0.7092255353927612
31,16173,True,0.5161500868845837,0.6978060007095337
31,6573,False,0.5687696939916126,0.8218942880630493
32,21567,True,0.6409523767656126,0.9146518707275391
32,20124,True,0.0,0.9242449998855591
32,17836,True,0.6451009791483272,0.9177356958389282
33,11683,True,0.3110453761208996,0.8435192108154297
33,5233,False,0.2870189239409639,0.6586999297142029
33,1117,False,0.0,0.5973993539810181
34,6766,False,0.4531803232405456,0.8147894144058228
34,5118,False,0.0,0.8118762373924255
34,3067,True,0.4445299063132171,0.8966766595840454
35,8092,False,0.0,0.580223560333252
35,7916,False,0.0,0.0
35,604,False,0.2584008443261382,0.0
36,21331,True,0.554485809860691,0.8707647919654846
36,8949,True,0.0,0.8316855430603027
36,2991,True,0.4622633141209763,0.8302211165428162
37,14089,False,0.0,0.747878909111023
37,5601,True,0.6040281960459404,0.816112220287323
37,5600,False,0.0,0.6812403202056885
38,21628,True,0.0,0.7244640588760376
38,19129,True,0.3666177875533832,0.7337568998336792
38,15683,True,0.0,0.7100459933280945
39,10872,True,0.5342967087424112,0.8848687410354614
39,6882,False,0.0,0.0
39,955,False,0.0,0.6847980618476868
40,20123,True,0.5230273466594172,0.8083343505859375
40,12795,True,0.0,0.809922456741333
40,2828,True,0.0,0.8345296382904053
41,10814,True,0.0,0.8208795785903931
41,10802,True,0.0,0.8499158024787903
41,6816,True,0.0,0.8346580266952515
42,11478,False,0.0,0.7836918830871582
42,7477,True,0.3884227466049727,0.7716748714447021
42,172,True,0.536185990313331,0.817795991897583
43,20229,False,0.0,0.7110168933868408
43,10344,False,0.3879852850993631,0.8252503871917725
43,45,True,0.3086066999241838,0.8498580455780029
44,8725,False,0.0,0.0
44,6691,False,0.2501901037697985,0.0
44,6690,False,0.0,0.0
45,16163,False,0.2823912473624525,0.0
45,11421,True,0.226168026755238,0.0
45,768,False,0.0,0.0
46,19337,False,0.1513068831672006,0.0
46,18034,True,0.0,0.0
46,16500,True,0.0,0.0
47,18037,True,0.0,0.838782548904419
47,17556,True,0.5833649837678719,0.9289628863334656
47,9387,True,0.5474379637391723,0.7502343654632568
48,20273,False,0.3317630285236877,0.8552308082580566
48,10254,False,0.0,0.6949061155319214
48,5920,False,0.0,0.6577231287956238
49,10111,True,0.0,0.841613233089447
49,8096,True,0.4805337054208107,0.9308568239212036
49,6064,True,0.4162070956347247,0.8934089541435242
50,16936,True,0.4765544982901364,0.7316684722900391
50,16665,True,0.0,0.6808102130889893
50,2013,True,0.4690492339915352,0.7808613777160645
51,5210,True,0.0,0.8476207256317139
51,16399,True,0.4736864806890499,0.856472373008728
51,16358,True,0.5364969220493451,0.8812912702560425
52,20998,False,0.0,0.7664958238601685
52,8239,True,0.2871832634470952,0.8380200862884521
52,2257,False,0.283026991218202,0.7657785415649414
53,17892,True,0.8784104611578831,0.9560840129852295
53,16598,False,0.0,0.9011087417602539
53,9734,True,0.6859943405700353,0.9356775879859924
54,6572,True,0.5988796144848786,0.9720132946968079
54,2612,False,0.0,0.7809983491897583
54,649,False,0.5393598899705937,0.949926495552063
55,13865,False,0.0,0.0
55,12913,True,0.4700873778960065,0.7926572561264038
55,9191,False,0.0,0.783440113067627
56,21964,True,0.4072245901133854,0.912545919418335
56,21636,True,0.0,0.8895020484924316
56,9164,True,0.3859164193260526,0.8689314723014832
57,13302,True,0.7166498144294319,0.9666963219642639
