D1,D2,responses
3,436,Answer: True
4,2284,Answer: False
8,3335,Example 3:
9,890,Answer: True
10,1484,False
10,5104,True
11,73,False
19,1263,False
21,4889,Example 3:
23,5026,Answer: False
26,5190,True
27,5834,"False, as the given record descriptions are for two different episodes of a TV show, despite having similar titles"
30,759,Example 3:
31,3869,True
33,2688,False
33,1494,True
33,4089,False
34,2605,False
37,1450,Answer: True
40,2930,"Both records refer to the same entity (Ester Namdar), so the answer is True"
41,1694,Answer: True
42,734,Answer: True
44,2757,Answer: True
45,3384,Answer: False
45,2168,"Both records refer to the same entity, therefore the answer is True"
49,4413,True
50,3695,Answer: True
54,46,Answer: False
58,1668,Answer: True
59,5832,Answer: False
59,6037,False
64,2415,Answer: True
64,1432,False
66,4373,False
68,4927,Answer: True
69,738,True
73,5312,Answer: False
75,1437,True
77,5547,True
79,3271,Answer: False
81,5921,Answer: True
82,1005,"Both records refer to the same entity (Tucker Gates), therefore answer is True"
82,5050,False
83,76,Answer: False
89,3288,Answer: True
90,5260,True
91,2658,False
91,2756,Answer: True
92,4449,Answer: False
92,1696,False
92,554,Answer: True
95,971,False
95,3319,Answer: True
99,3085,Answer: True
100,2766,False
100,1320,False
102,2294,True
110,3604,True
111,3685,"Answer: False, although both records refer to the same TV series, they are not referring to the same instance of it"
111,2113,Example 3:
112,2376,Example 3:
114,5191,False
114,3692,False
115,3616,Answer: True
118,805,True
119,1251,False
120,3948,True
126,2765,Answer: True
127,3872,True
129,1443,Answer: True
131,4824,False
132,5946,False
132,1689,False
132,1930,True
136,1461,Answer: True
138,41,Answer: False
139,1810,Example 3:
143,829,Answer: True
143,3880,Example 3:
145,5423,False
147,1924,True
151,5124,Answer: False
156,1049,Answer: False
158,4906,False
159,5522,The question seems to be incomplete or incorrect
160,3999,True
161,1356,True
163,5138,Answer: True
166,3115,False
167,2452,False
168,5320,False
168,4930,Answer: False
169,3047,Answer: True
170,5834,"False, ""Son of a Gun"" from record 1 and ""A Shot in the Dark"" from record 2 are not referring to the same entity"
170,1000,False
