dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2446.8993310928345,0.0048543689320388345,0.8571428571428571,0.009654062751407884,1.0,vector_based_examples_dict_1,1236,TopKJoin
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2446.8993310928345,0.0036133694670280035,0.5714285714285714,0.00718132854578097,1.0,vector_based_examples_dict_1,1107,TopKJoin
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2446.8993434906006,0.005747126436781609,1.0,0.011428571428571429,1.0,vector_based_examples_dict_1,1218,distilroberta
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2446.8993434906006,0.004553734061930784,0.7142857142857143,0.00904977375565611,1.0,vector_based_examples_dict_1,1098,distilroberta
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2427.893744945526,0.0041356492969396195,0.7142857142857143,0.008223684210526315,1.0,vector_based_examples_dict_2,1209,TopKJoin
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2427.893744945526,0.00441306266548985,0.7142857142857143,0.008771929824561403,1.0,vector_based_examples_dict_2,1133,TopKJoin
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2427.893744945526,0.0050041701417848205,0.8571428571428571,0.009950248756218905,1.0,vector_based_examples_dict_2,1199,distilroberta
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2427.893744945526,0.005357142857142857,0.8571428571428571,0.01064773735581189,1.0,vector_based_examples_dict_2,1120,distilroberta
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2404.02072930336,0.004658385093167702,0.8571428571428571,0.009266409266409266,1.0,join_examples_dict_1,1288,TopKJoin
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2404.02072930336,0.004374453193350831,0.7142857142857143,0.008695652173913044,1.0,join_examples_dict_1,1143,TopKJoin
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2404.020726442337,0.005604483586869495,1.0,0.011146496815286623,1.0,join_examples_dict_1,1249,distilroberta
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2404.020726442337,0.003626473254759746,0.5714285714285714,0.007207207207207207,1.0,join_examples_dict_1,1103,distilroberta
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2406.9172637462616,0.004807692307692308,0.8571428571428571,0.009561752988047808,1.0,join_examples_dict_2,1248,TopKJoin
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2406.9172637462616,0.004149377593360996,0.7142857142857143,0.00825082508250825,1.0,join_examples_dict_2,1205,TopKJoin
imdb,tvdb,D6,gemma3n-ft-p2 U gemma3n-tf-p2,2406.9172608852386,0.005770816158285243,1.0,0.011475409836065573,1.0,join_examples_dict_2,1213,distilroberta
imdb,tvdb,D6,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2406.9172608852386,0.005054759898904802,0.8571428571428571,0.010050251256281407,1.0,join_examples_dict_2,1187,distilroberta
imdb,tvdb,D6,qwen2.5-ft-p2 U qwen2.5-tf-p2,960.5437757968903,0.004887585532746823,0.7142857142857143,0.009708737864077669,1.0,vector_based_examples_dict_1,1023,TopKJoin
imdb,tvdb,D6,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,960.5437757968903,0.004790419161676647,0.5714285714285714,0.009501187648456057,1.0,vector_based_examples_dict_1,835,TopKJoin
imdb,tvdb,D6,qwen2.5-ft-p2 U qwen2.5-tf-p2,960.543778181076,0.005859375,0.8571428571428571,0.011639185257032008,1.0,vector_based_examples_dict_1,1024,distilroberta
imdb,tvdb,D6,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,960.543778181076,0.005945303210463734,0.7142857142857143,0.01179245283018868,1.0,vector_based_examples_dict_1,841,distilroberta
imdb,tvdb,D6,qwen2.5-ft-p2 U qwen2.5-tf-p2,952.0075454711914,0.005543237250554324,0.7142857142857143,0.011001100110011002,1.0,vector_based_examples_dict_2,902,TopKJoin
imdb,tvdb,D6,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,952.0075454711914,0.005249343832020997,0.5714285714285714,0.010403120936280884,1.0,vector_based_examples_dict_2,762,TopKJoin
imdb,tvdb,D6,qwen2.5-ft-p2 U qwen2.5-tf-p2,952.0075798034668,0.00663716814159292,0.8571428571428571,0.013172338090010977,1.0,vector_based_examples_dict_2,904,distilroberta
imdb,tvdb,D6,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,952.0075798034668,0.006493506493506494,0.7142857142857143,0.01287001287001287,1.0,vector_based_examples_dict_2,770,distilroberta
