dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3333.8122482299805,0.11829268292682926,0.8471615720524017,0.20759764579989298,1.0,vector_based_examples_dict_1,1640,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3333.8122482299805,0.13568904593639575,0.8384279475982532,0.23357664233576642,1.0,vector_based_examples_dict_1,1415,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3333.812267303467,0.10047846889952153,0.8253275109170306,0.1791469194312796,1.0,vector_based_examples_dict_1,1881,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3333.812267303467,0.12139503688799463,0.7903930131004366,0.21046511627906977,1.0,vector_based_examples_dict_1,1491,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3346.880979537964,0.1129125651418645,0.851528384279476,0.19938650306748465,1.0,vector_based_examples_dict_2,1727,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3346.880979537964,0.12224322621298046,0.8471615720524017,0.21365638766519823,1.0,vector_based_examples_dict_2,1587,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3346.880981206894,0.09464378575143005,0.7947598253275109,0.1691449814126394,1.0,vector_based_examples_dict_2,1923,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3346.880981206894,0.1028202115158637,0.7641921397379913,0.18125323666494045,1.0,vector_based_examples_dict_2,1702,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3340.684363603592,0.1245944192083063,0.8384279475982532,0.21694915254237288,1.0,join_examples_dict_1,1541,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3340.684363603592,0.13603988603988604,0.834061135371179,0.23392529087568892,1.0,join_examples_dict_1,1404,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3340.6843960285187,0.10619977037887486,0.8078602620087336,0.18772196854388634,1.0,join_examples_dict_1,1742,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3340.6843960285187,0.1202113606340819,0.7947598253275109,0.20883534136546184,1.0,join_examples_dict_1,1514,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3338.6550936698914,0.11916461916461916,0.8471615720524017,0.20893914916532041,1.0,join_examples_dict_2,1628,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3338.6550936698914,0.1315240083507307,0.8253275109170306,0.226890756302521,1.0,join_examples_dict_2,1437,TopKJoin
walmart,amazon,D8,gemma3n-ft-p2 U gemma3n-tf-p2,3338.6550648212433,0.1032222829055161,0.8253275109170306,0.18349514563106797,1.0,join_examples_dict_2,1831,distilroberta
walmart,amazon,D8,gemma3n-ft-p2 ∩ gemma3n-tf-p2,3338.6550648212433,0.11498708010335917,0.777292576419214,0.2003376477208779,1.0,join_examples_dict_2,1548,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1371.0148401260376,0.17995689655172414,0.7292576419213974,0.28867761452031115,1.0,vector_based_examples_dict_1,928,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1371.0148401260376,0.1949685534591195,0.6768558951965066,0.302734375,1.0,vector_based_examples_dict_1,795,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1371.0148477554321,0.17472852912142153,0.7729257641921398,0.28502415458937197,1.0,vector_based_examples_dict_1,1013,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1371.0148477554321,0.1902497027348395,0.6986899563318777,0.29906542056074764,1.0,vector_based_examples_dict_1,841,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1368.2890660762787,0.18055555555555555,0.7947598253275109,0.2942603071948262,1.0,vector_based_examples_dict_2,1008,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1368.2890660762787,0.19492502883506344,0.7379912663755459,0.3083941605839416,1.0,vector_based_examples_dict_2,867,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1368.289068222046,0.16953762466001812,0.8165938864628821,0.2807807807807808,1.0,vector_based_examples_dict_2,1103,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1368.289068222046,0.18241042345276873,0.7336244541484717,0.2921739130434783,1.0,vector_based_examples_dict_2,921,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1368.7921590805054,0.18617021276595744,0.7641921397379913,0.2994011976047904,1.0,join_examples_dict_1,940,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1368.7921590805054,0.20080321285140562,0.6550218340611353,0.3073770491803279,1.0,join_examples_dict_1,747,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1368.7921595573425,0.1771539206195547,0.7991266375545851,0.2900158478605388,1.0,join_examples_dict_1,1033,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1368.7921595573425,0.19615384615384615,0.6681222707423581,0.30327056491575816,1.0,join_examples_dict_1,780,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1361.9828889369965,0.18219461697722567,0.7685589519650655,0.29456066945606696,1.0,join_examples_dict_2,966,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1361.9828889369965,0.1951219512195122,0.6986899563318777,0.30505243088655865,1.0,join_examples_dict_2,820,TopKJoin
walmart,amazon,D8,qwen2.5-ft-p2 U qwen2.5-tf-p2,1361.982946395874,0.17325800376647835,0.8034934497816594,0.28505034856700234,1.0,join_examples_dict_2,1062,distilroberta
walmart,amazon,D8,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1361.982946395874,0.18909512761020883,0.7117903930131004,0.29880843263061413,1.0,join_examples_dict_2,862,distilroberta
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1396.7138159275055,0.09642857142857143,0.8253275109170306,0.1726815897670169,1.0,vector_based_examples_dict_1,1960,TopKJoin
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1396.7138159275055,0.13190184049079753,0.5633187772925764,0.21375310687655344,1.0,vector_based_examples_dict_1,978,TopKJoin
walmart,amazon,D8,llama3.1-ft-p2 U llama3.1-tf-p2,1396.7138211727142,0.08129032258064516,0.8253275109170306,0.1480031323414252,1.0,vector_based_examples_dict_1,2325,distilroberta
walmart,amazon,D8,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1396.7138211727142,0.12296747967479675,0.5283842794759825,0.19950535861500412,1.0,vector_based_examples_dict_1,984,distilroberta
