dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2744.0005056858063,0.1498401096391046,0.973293768545994,0.2596991290577989,1.0,vector_based_examples_dict_1,2189,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2744.0005056858063,0.1509223029625489,0.8011869436201781,0.2539981185324553,1.0,vector_based_examples_dict_1,1789,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2744.0005164146423,0.14932963476652797,0.9584569732937686,0.2584,1.0,vector_based_examples_dict_1,2163,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2744.0005164146423,0.15168860904407555,0.7863501483679525,0.2543186180422265,1.0,vector_based_examples_dict_1,1747,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2687.7866594791412,0.15188109614491407,0.9703264094955489,0.26265060240963856,1.0,vector_based_examples_dict_2,2153,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2687.7866594791412,0.15264650283553874,0.9584569732937686,0.26335099877700774,1.0,vector_based_examples_dict_2,2116,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2687.7866616249084,0.15160075329566855,0.9554896142433235,0.2616822429906542,1.0,vector_based_examples_dict_2,2124,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2687.7866616249084,0.15399422521655437,0.9495548961424333,0.2650103519668737,1.0,vector_based_examples_dict_2,2078,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2685.3172895908356,0.15133115366651098,0.9614243323442137,0.26150121065375304,1.0,join_examples_dict_1,2141,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2685.3172895908356,0.1534795042897998,0.9554896142433235,0.264476386036961,1.0,join_examples_dict_1,2098,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2685.3172941207886,0.15173067804646753,0.9495548961424333,0.2616516762060507,1.0,join_examples_dict_1,2109,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2685.3172941207886,0.15369743837602706,0.9436201780415431,0.26433915211970077,1.0,join_examples_dict_1,2069,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2690.4355249404907,0.15298507462686567,0.973293768545994,0.26440951229343007,1.0,join_examples_dict_2,2144,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2690.4355249404907,0.15395752895752896,0.9465875370919882,0.2648401826484018,1.0,join_examples_dict_2,2072,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2690.4355256557465,0.1537731371618415,0.9614243323442137,0.265139116202946,1.0,join_examples_dict_2,2107,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2690.4355256557465,0.15490196078431373,0.9376854599406528,0.26588136306268406,1.0,join_examples_dict_2,2040,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1076.3952634334564,0.15056818181818182,0.9436201780415431,0.2596978358513679,1.0,vector_based_examples_dict_1,2112,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1076.3952634334564,0.15199212985735366,0.9169139465875371,0.2607594936708861,1.0,vector_based_examples_dict_1,2033,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1076.395308971405,0.15073704232049454,0.9406528189910979,0.2598360655737705,1.0,vector_based_examples_dict_1,2103,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1076.395308971405,0.15263417035942886,0.9198813056379822,0.26182432432432434,1.0,vector_based_examples_dict_1,2031,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1067.3658344745636,0.15087040618955513,0.9258160237388724,0.2594594594594595,1.0,vector_based_examples_dict_2,2068,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1067.3658344745636,0.15195586760280844,0.8991097922848664,0.25997425997426,1.0,vector_based_examples_dict_2,1994,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1067.3658282756805,0.1505114466634194,0.9169139465875371,0.2585774058577406,1.0,vector_based_examples_dict_2,2053,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1067.3658282756805,0.15163727959697734,0.8931750741839762,0.25925925925925924,1.0,vector_based_examples_dict_2,1985,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1063.3809051513672,0.15404201145767027,0.7181008902077152,0.25366876310272535,1.0,join_examples_dict_1,1571,TopKJoin
