D1,D2,responses,weight
3333,0,True,0.6048147367590061
977,2,True,0.189206465951856
591,3,False,0.0
2260,4,True,0.675
1607,5,True,0.363696483726654
74,6,False,0.2760262237369417
1739,7,True,0.7547169811320755
690,8,True,0.2613641051214193
4612,9,False,0.0
3609,9,False,0.0
2881,10,False,0.0
2508,11,False,0.0
4725,11,False,0.4403855060505443
3135,12,True,0.511207720338155
3400,13,False,0.0
4920,14,False,0.1426608309104371
1448,15,False,0.0
3711,16,False,0.0
3153,17,False,0.0
1174,17,False,0.0
895,17,False,0.0
1214,18,False,0.0
4393,19,False,0.0
4420,20,True,0.6871842709362768
3549,21,False,0.3441236008058426
1123,22,False,0.0
1360,23,False,0.0
2971,24,True,0.5180191265905408
4547,25,False,0.0
3939,26,False,0.0
1714,27,False,0.4447495899966607
968,28,True,0.5237849266164972
481,29,True,0.4119207628409106
2887,30,False,0.0
2016,31,False,0.0
1492,32,True,0.6014167670256413
1056,33,False,0.0
2652,34,False,0.0
959,35,False,0.0
294,36,False,0.227866357593825
2574,37,True,0.75
273,38,False,0.2606430175713434
3499,39,True,0.7719298245614035
2673,40,True,0.6067798762169179
138,41,True,0.73729610537109
2225,42,False,0.0
3092,43,False,0.0
910,44,False,0.0
1662,45,True,0.46875
54,46,True,0.6199262138660518
4494,47,False,0.2480694691784169
2011,48,False,0.0
2336,49,True,0.7045454545454546
4736,50,True,0.5012804118276031
2013,51,True,0.7216878364870323
505,52,False,0.5447047794019222
959,53,False,0.1508867072308635
3074,54,False,0.0
3404,55,False,0.600099198148979
5054,56,False,0.1307549256439553
3082,56,False,0.0
2240,56,False,0.0
3749,57,False,0.0
1367,58,False,0.4576043153224294
4351,59,False,0.375
4202,60,False,0.0
546,61,True,0.6596992457003137
4872,62,True,0.496528831492336
4290,63,False,0.0
4949,64,True,0.2820047736298581
4836,65,True,0.580142307501279
824,66,True,0.8366600265340756
5051,67,False,0.0
4896,68,True,0.2590433063873256
639,69,False,0.0
768,70,False,0.1860521018838127
3262,71,False,0.0
2451,72,True,0.7678571428571429
11,73,True,0.5091750772173156
2322,74,False,0.2592814894208657
3188,75,True,0.7372097807744856
83,76,True,0.3271399516188836
4734,77,True,0.4225771273642583
4356,78,True,0.3840830938432625
495,79,True,0.3000741015202112
2467,80,True,0.1492357907975539
2698,81,True,0.3615507630310936
2210,82,False,0.0
1891,83,True,0.5578592085389683
4030,84,True,0.5954068852869262
4030,85,False,0.0
438,86,True,0.5654527761937889
3174,87,False,0.261785157202368
140,88,False,0.1702764893936819
4093,89,True,0.375624113212674
2625,90,True,0.5547950410914818
994,91,False,0.3481553119113957
3956,92,True,0.6486486486486487
791,93,True,0.3558350347521794
4829,94,False,0.1988854199402068
2198,95,True,0.7273098320775917
1593,96,True,0.2550000188609488
948,97,True,0.5330372837222157
1186,98,False,0.0
1866,99,False,0.1873171623163388
669,100,True,0.5128225940683707
1746,101,True,0.816496580927726
2921,102,False,0.0
756,102,False,0.0
3028,103,True,0.625
180,104,False,0.0
1018,105,False,0.0
2524,106,True,0.6538461538461539
4131,107,False,0.0
4075,108,False,0.0
4547,109,False,0.0
2265,110,True,0.2655925810092159
1913,111,False,0.0
4632,112,True,0.5330372837222157
1415,113,False,0.0
4198,114,False,0.0
4233,115,False,0.0
1820,116,False,0.0
953,117,True,0.2002069322850476
959,118,False,0.1317105548196349
5000,119,False,0.0
1127,120,False,0.0
5095,122,True,0.279327777685801
3359,123,True,0.6467616667635546
1052,124,True,0.5103103630798288
4252,125,False,0.6875
569,126,False,0.3742405942825598
2591,127,True,0.6888747637021416
4184,128,False,0.0
4794,129,False,0.0
4184,130,False,0.0
3923,131,False,0.2699527623995085
941,131,False,0.0
1756,132,False,0.0
764,133,True,0.4308202184276645
1848,134,True,0.5750335777679776
991,136,False,0.0
4583,137,False,0.2649064714130087
1994,138,False,0.0
289,139,True,0.5107539184552492
1868,140,False,0.2964997266644404
1464,141,False,0.0
4014,143,True,0.7678571428571429
1429,144,False,0.4662524041201569
2411,145,True,0.5378528742004771
858,146,True,0.7291666666666666
3353,147,True,0.4487745552040594
1224,148,False,0.2405237591341701
1404,149,False,0.0
4026,150,False,0.0
17,150,True,0.1390176686002719
4829,151,True,0.3539191986482827
808,152,True,0.5714285714285714
2420,153,False,0.1889822365046136
1911,154,False,0.0
3125,155,False,0.0
4547,156,False,0.0
1127,156,False,0.0
1434,157,False,0.0
481,158,False,0.0
4123,159,True,0.7126907593011393
290,160,False,0.5345224838248488
2722,161,False,0.0
4030,162,False,0.4048766819951098
4354,163,False,0.0
918,164,True,0.3050957017085529
2456,165,True,0.8043996665398437
2804,166,False,0.0
4034,167,True,0.1511164294986071
201,168,True,0.6475761258027333
1186,169,False,0.1299867367239363
3044,170,False,0.2606430175713434
4184,171,False,0.0
1666,172,False,0.3423683940087303
2015,173,False,0.0
3542,174,True,0.5280786895875597
4164,175,True,0.4803844614152613
4237,176,False,0.0
3042,177,True,0.5095438042387856
526,178,False,0.0
4252,179,False,0.0
4495,180,False,0.1550396153098556
1177,181,False,0.0
276,182,True,0.8366600265340756
4393,183,False,0.1620051842488452
3310,184,False,0.0
3464,185,True,0.7126907593011393
3156,186,False,0.0
3728,187,False,0.0
3175,188,True,0.2487469836501779
286,189,True,0.1908234430398593
4171,190,True,0.7450980392156863
1756,191,False,0.0
2216,192,False,0.0
696,193,False,0.0
3000,194,False,0.0
1146,195,False,0.0
1415,196,False,0.2903816034562511
3481,197,False,0.0
645,198,True,0.472455591261534
2804,199,False,0.0
5026,200,True,0.511207720338155
4252,201,False,0.6454972243679028
3795,202,True,0.1576240792840517
1044,203,True,0.6666666666666666
3681,204,True,0.4364357804719847
1415,205,False,0.0
1877,206,False,0.0
4533,207,True,0.4182681438570614
1756,208,False,0.4001250586242842
1491,209,False,0.0
759,210,False,0.4665694748158434
336,212,False,0.0
3234,213,False,0.0
907,214,False,0.0
1865,215,True,0.3313258087465783
4821,216,False,0.1413428542294636
733,217,True,0.2727272727272727
1039,218,False,0.4830458915396479
910,219,False,0.0
4467,220,False,0.0
3326,221,False,0.0
3482,222,False,0.0
345,223,False,0.1304156623803702
4829,224,False,0.2027326897129835
273,225,True,0.8340576562282991
629,226,False,0.0
5031,227,True,0.6747477697966319
4395,228,False,0.1120663629361051
4995,229,False,0.0
2537,230,True,0.6578947368421053
3269,231,True,0.2680352407583113
4612,232,False,0.0
3609,232,False,0.0
1549,233,False,0.0
5048,234,False,0.0
1382,235,False,0.0
4729,236,True,0.1810262843170926
432,237,False,0.0
4753,239,False,0.0
4642,240,True,0.5503953220024497
590,241,True,0.629511580291707
2216,242,False,0.1191858427267717
3937,243,False,0.0
3753,244,False,0.3459163477751806
2030,244,False,0.0
1756,244,False,0.0
4467,245,False,0.0
936,246,False,0.0
4165,247,False,0.0
4858,248,False,0.1443109775837057
1705,249,False,0.0
3815,250,False,0.0
3233,251,True,0.7297575507997905
2504,252,False,0.0
3653,253,True,0.2715398582702307
994,254,False,0.3086066999241838
4393,255,False,0.2092338448801196
177,256,True,0.5372153093502535
1040,257,True,0.7801894976054939
629,258,False,0.1919429739874786
3088,259,True,0.6829268292682927
27,260,False,0.3608100834734224
2368,261,True,0.6670137985134996
263,262,False,0.0
2484,264,True,0.4370142244375378
4056,265,True,0.5175491695067657
372,266,False,0.0
1616,267,False,0.0
1422,268,False,0.0
641,269,False,0.0
2720,270,False,0.0
1363,271,True,0.5527707983925666
4753,272,False,0.0
4245,273,False,0.3175536744149779
4827,274,True,0.200009070911858
2018,275,False,0.0
3600,276,True,0.7216878364870323
4868,277,False,0.0
3806,278,True,0.6578947368421053
4402,279,True,0.4746444525345673
2591,280,False,0.0
2412,281,False,0.0
1942,282,True,0.5883484054145521
3855,283,True,0.8366600265340756
1626,284,False,0.4003203845127178
1630,285,False,0.0
2679,286,False,0.0
1568,287,False,0.0
3425,288,True,0.477245013839329
1357,289,True,0.1340050420345616
4976,291,True,0.4065578140908708
1759,292,False,0.4780914437337574
2669,293,False,0.1718020331860124
1484,294,False,0.0
4399,295,False,0.3065696697424829
4640,296,False,0.0
3853,297,False,0.0
3975,298,False,0.0
2370,299,False,0.0
1488,300,True,0.1715842740686871
3753,301,False,0.1269455385055129
559,302,False,0.0
1652,302,False,0.0
223,303,False,0.5573135358861717
416,304,False,0.5262348115842176
3862,305,False,0.2224746041573048
4598,306,False,0.0
686,307,True,0.3170868128316447
3543,308,False,0.0
3661,309,False,0.0
531,310,False,0.0
4666,311,True,0.3405026123034994
1503,312,True,0.5751081237516715
2167,313,True,0.3012578671520602
4699,314,True,0.7144882623443114
1339,315,False,0.0
5084,315,False,0.0
3904,316,True,0.2873102326951143
1909,317,False,0.43583586846268
3976,318,False,0.4308202184276645
847,319,False,0.3233808333817773
4967,320,False,0.0
1671,321,False,0.0
2068,322,True,0.6197548095868248
160,323,False,0.0
2066,324,False,0.0
1187,325,True,0.6164962023950898
3421,326,True,0.7678571428571429
1704,327,True,0.5707817929853929
4222,328,True,0.2099360474871136
2661,329,False,0.0
1440,330,False,0.4856618642571827
2843,331,True,0.6666666666666666
5054,332,False,0.0
4135,332,False,0.0
1481,333,False,0.0
4638,334,True,0.4706787243316416
5051,335,False,0.0
3937,337,False,0.0
3678,338,True,0.5066945919381399
4368,339,False,0.0
1977,340,False,0.0
4319,341,False,0.0
1970,342,True,0.3149183286488867
3393,343,True,0.7596375322006338
288,344,True,0.2298876683083315
4740,345,True,0.4830458915396479
1038,346,True,0.3191960639944081
2908,347,True,0.5232559521341829
3599,348,False,0.0
36,349,False,0.0
4368,350,False,0.0
2648,351,False,0.0
267,352,True,0.4343891770233344
2950,353,True,0.2236067977499789
2263,354,False,0.127525710978145
838,355,False,0.0
3074,356,False,0.2760262237369417
3642,357,True,0.7291666666666666
619,358,False,0.0
1941,359,False,0.0
3010,360,False,0.0
2209,361,True,0.3651483716701107
1143,362,True,0.3082260328249053
4922,363,True,0.6450818772851872
155,364,False,0.0
3803,365,False,0.0
1491,366,False,0.0
1803,367,True,0.3329560459081458
654,368,True,0.2897104342762664
705,369,False,0.3311330892662609
1683,370,True,0.56603931014178
2773,371,False,0.0
676,372,False,0.0
4623,373,False,0.0
3262,374,False,0.0
1610,375,True,0.6338656910463875
3753,376,False,0.0
1756,376,False,0.0
2030,377,False,0.538638634844706
1986,377,False,0.0
4829,378,False,0.0
1524,379,False,0.0
483,380,True,0.5992047090185105
3412,381,True,0.5151221963699317
114,382,False,0.0
